,State,stateFIPS,Date,Total Cases,Incremental Cases,moving_average
7760,DE,10,2020-06-22,10803,48.0,68.14285714285714
7811,DE,10,2020-06-23,10830,27.0,63.285714285714285
7862,DE,10,2020-06-24,10867,37.0,62.42857142857143
7913,DE,10,2020-06-25,10940,73.0,65.0
7964,DE,10,2020-06-26,10994,54.0,57.142857142857146
8015,DE,10,2020-06-27,11065,71.0,57.57142857142857
8066,DE,10,2020-06-28,11196,131.0,63.0
8117,DE,10,2020-06-29,11340,144.0,76.71428571428571
8168,DE,10,2020-06-30,11437,97.0,86.71428571428571
8219,DE,10,2020-07-01,11468,31.0,85.85714285714286
8270,DE,10,2020-07-02,11678,210.0,105.42857142857143
8321,DE,10,2020-07-03,11854,176.0,122.85714285714286
8372,DE,10,2020-07-04,12047,193.0,140.28571428571428
8423,DE,10,2020-07-05,12047,0.0,121.57142857142857
8474,DE,10,2020-07-06,12202,155.0,123.14285714285714
8525,DE,10,2020-07-07,12316,114.0,125.57142857142857
8576,DE,10,2020-07-08,12361,45.0,127.57142857142857
8627,DE,10,2020-07-09,12429,68.0,107.28571428571429
8678,DE,10,2020-07-10,12548,119.0,99.14285714285714
8729,DE,10,2020-07-11,12637,89.0,84.28571428571429
8780,DE,10,2020-07-12,12700,63.0,93.28571428571429
8831,DE,10,2020-07-13,12773,73.0,81.57142857142857
8882,DE,10,2020-07-14,12855,82.0,77.0
8933,DE,10,2020-07-15,12933,78.0,81.71428571428571
8984,DE,10,2020-07-16,12993,60.0,80.57142857142857
9035,DE,10,2020-07-17,13223,230.0,96.42857142857143
9086,DE,10,2020-07-18,13287,64.0,92.85714285714286
9137,DE,10,2020-07-19,13374,87.0,96.28571428571429
9188,DE,10,2020-07-20,13471,97.0,99.71428571428571
9239,DE,10,2020-07-21,13588,117.0,104.71428571428571
9290,DE,10,2020-07-22,13631,43.0,99.71428571428571
9341,DE,10,2020-07-23,13761,130.0,109.71428571428571
9392,DE,10,2020-07-24,13987,226.0,109.14285714285714
9443,DE,10,2020-07-25,13993,6.0,100.85714285714286
9494,DE,10,2020-07-26,14103,110.0,104.14285714285714
9545,DE,10,2020-07-27,14214,111.0,106.14285714285714
9596,DE,10,2020-07-28,14399,185.0,115.85714285714286
9647,DE,10,2020-07-29,14477,78.0,120.85714285714286
9698,DE,10,2020-07-30,14570,93.0,115.57142857142857
9749,DE,10,2020-07-31,14656,86.0,95.57142857142857
9800,DE,10,2020-08-01,14656,0.0,94.71428571428571
9851,DE,10,2020-08-02,14723,67.0,88.57142857142857
9902,DE,10,2020-08-03,14826,103.0,87.42857142857143
9953,DE,10,2020-08-04,14905,79.0,72.28571428571429
10004,DE,10,2020-08-05,15058,153.0,83.0
10055,DE,10,2020-08-06,15125,67.0,79.28571428571429
10106,DE,10,2020-08-07,15201,76.0,77.85714285714286
10157,DE,10,2020-08-08,15259,58.0,86.14285714285714
10208,DE,10,2020-08-09,15332,73.0,87.0
10259,DE,10,2020-08-10,15385,53.0,79.85714285714286
10310,DE,10,2020-08-11,15449,64.0,77.71428571428571
10361,DE,10,2020-08-12,15599,150.0,77.28571428571429
10412,DE,10,2020-08-13,15709,110.0,83.42857142857143
10463,DE,10,2020-08-14,16080,371.0,125.57142857142857
10514,DE,10,2020-08-15,16137,57.0,125.42857142857143
10565,DE,10,2020-08-16,16190,53.0,122.57142857142857
10616,DE,10,2020-08-17,16273,83.0,126.85714285714286
10667,DE,10,2020-08-18,16328,55.0,125.57142857142857
10718,DE,10,2020-08-19,16374,46.0,110.71428571428571
10769,DE,10,2020-08-20,16438,64.0,104.14285714285714
10820,DE,10,2020-08-21,16474,36.0,56.285714285714285
10871,DE,10,2020-08-22,16522,48.0,55.0
10922,DE,10,2020-08-23,16585,63.0,56.42857142857143
10973,DE,10,2020-08-24,16626,41.0,50.42857142857143
11024,DE,10,2020-08-25,16654,28.0,46.57142857142857
11075,DE,10,2020-08-26,16693,39.0,45.57142857142857
11126,DE,10,2020-08-27,16701,8.0,37.57142857142857
11177,DE,10,2020-08-28,16804,103.0,47.142857142857146
11228,DE,10,2020-08-29,17034,230.0,73.14285714285714
11279,DE,10,2020-08-30,17064,30.0,68.42857142857143
11330,DE,10,2020-08-31,17144,80.0,74.0
11381,DE,10,2020-09-01,17224,80.0,81.42857142857143
11432,DE,10,2020-09-02,17259,35.0,80.85714285714286
11483,DE,10,2020-09-03,17361,102.0,94.28571428571429
11534,DE,10,2020-09-04,17458,97.0,93.42857142857143
11585,DE,10,2020-09-05,17589,131.0,79.28571428571429
11636,DE,10,2020-09-06,17709,120.0,92.14285714285714
11687,DE,10,2020-09-07,17796,87.0,93.14285714285714
11738,DE,10,2020-09-08,17853,57.0,89.85714285714286
11789,DE,10,2020-09-09,17853,0.0,84.85714285714286
11840,DE,10,2020-09-10,18005,152.0,92.0
11891,DE,10,2020-09-11,18098,93.0,91.42857142857143
11942,DE,10,2020-09-12,18262,164.0,96.14285714285714
11993,DE,10,2020-09-13,18384,122.0,96.42857142857143
12044,DE,10,2020-09-14,18467,83.0,95.85714285714286
12095,DE,10,2020-09-15,18644,177.0,113.0
12146,DE,10,2020-09-16,18748,104.0,127.85714285714286
12197,DE,10,2020-09-17,18824,76.0,117.0
12248,DE,10,2020-09-18,18889,65.0,113.0
12299,DE,10,2020-09-19,18973,84.0,101.57142857142857
12350,DE,10,2020-09-20,19086,113.0,100.28571428571429
12401,DE,10,2020-09-21,19187,101.0,102.85714285714286
12452,DE,10,2020-09-22,19279,92.0,90.71428571428571
12503,DE,10,2020-09-23,19348,69.0,85.71428571428571
12554,DE,10,2020-09-24,19459,111.0,90.71428571428571
12605,DE,10,2020-09-25,19598,139.0,101.28571428571429
12656,DE,10,2020-09-26,19667,69.0,99.14285714285714
12707,DE,10,2020-09-27,19771,104.0,97.85714285714286
12758,DE,10,2020-09-28,19896,125.0,101.28571428571429
12809,DE,10,2020-09-29,20040,144.0,108.71428571428571
12860,DE,10,2020-09-30,20122,82.0,110.57142857142857
12911,DE,10,2020-10-01,20296,174.0,119.57142857142857
12962,DE,10,2020-10-02,20847,551.0,178.42857142857142
13013,DE,10,2020-10-03,21035,188.0,195.42857142857142
13064,DE,10,2020-10-04,21153,118.0,197.42857142857142
13115,DE,10,2020-10-05,21273,120.0,196.71428571428572
13166,DE,10,2020-10-06,21376,103.0,190.85714285714286
13217,DE,10,2020-10-07,21460,84.0,191.14285714285714
13268,DE,10,2020-10-08,21592,132.0,185.14285714285714
13319,DE,10,2020-10-09,21737,145.0,127.14285714285714
13370,DE,10,2020-10-10,21907,170.0,124.57142857142857
13421,DE,10,2020-10-11,22039,132.0,126.57142857142857
13472,DE,10,2020-10-12,22198,159.0,132.14285714285714
13523,DE,10,2020-10-13,22303,105.0,132.42857142857142
13574,DE,10,2020-10-14,22374,71.0,130.57142857142858
13625,DE,10,2020-10-15,22469,95.0,125.28571428571429
13676,DE,10,2020-10-16,22633,164.0,128.0
13727,DE,10,2020-10-17,22851,218.0,134.85714285714286
13778,DE,10,2020-10-18,23002,151.0,137.57142857142858
13829,DE,10,2020-10-19,23117,115.0,131.28571428571428
13880,DE,10,2020-10-20,23234,117.0,133.0
13931,DE,10,2020-10-21,23284,50.0,130.0
13982,DE,10,2020-10-22,23435,151.0,138.0
14033,DE,10,2020-10-23,23603,168.0,138.57142857142858
14084,DE,10,2020-10-24,23753,150.0,128.85714285714286
14135,DE,10,2020-10-25,23870,117.0,124.0
14186,DE,10,2020-10-26,24077,207.0,137.14285714285714
14237,DE,10,2020-10-27,24169,92.0,133.57142857142858
14288,DE,10,2020-10-28,24307,138.0,146.14285714285714
14339,DE,10,2020-10-29,24462,155.0,146.71428571428572
14390,DE,10,2020-10-30,24666,204.0,151.85714285714286
14441,DE,10,2020-10-31,24855,189.0,157.42857142857142
14492,DE,10,2020-11-01,25035,180.0,166.42857142857142
14543,DE,10,2020-11-02,25228,193.0,164.42857142857142
14594,DE,10,2020-11-03,25335,107.0,166.57142857142858
14645,DE,10,2020-11-04,25442,107.0,162.14285714285714
14696,DE,10,2020-11-05,25662,220.0,171.42857142857142
14747,DE,10,2020-11-06,25943,281.0,182.42857142857142
14798,DE,10,2020-11-07,26191,248.0,190.85714285714286
14849,DE,10,2020-11-08,26503,312.0,209.71428571428572
14900,DE,10,2020-11-09,26815,312.0,226.71428571428572
14951,DE,10,2020-11-10,27019,204.0,240.57142857142858
15002,DE,10,2020-11-11,27260,241.0,259.7142857142857
15053,DE,10,2020-11-12,27453,193.0,255.85714285714286
15104,DE,10,2020-11-13,27923,470.0,282.85714285714283
15155,DE,10,2020-11-14,28303,380.0,301.7142857142857
15206,DE,10,2020-11-15,28710,407.0,315.2857142857143
15257,DE,10,2020-11-16,29113,403.0,328.2857142857143
15308,DE,10,2020-11-17,29457,344.0,348.2857142857143
15359,DE,10,2020-11-18,29680,223.0,345.7142857142857
15410,DE,10,2020-11-19,30070,390.0,373.85714285714283
15461,DE,10,2020-11-20,30717,647.0,399.14285714285717
15512,DE,10,2020-11-21,31223,506.0,417.14285714285717
15563,DE,10,2020-11-22,31749,526.0,434.14285714285717
15614,DE,10,2020-11-23,32151,402.0,434.0
15665,DE,10,2020-11-24,32590,439.0,447.57142857142856
15716,DE,10,2020-11-25,32899,309.0,459.85714285714283
15767,DE,10,2020-11-26,33481,582.0,487.2857142857143
15818,DE,10,2020-11-27,34057,576.0,477.14285714285717
15869,DE,10,2020-11-28,34551,494.0,475.42857142857144
15920,DE,10,2020-11-29,35141,590.0,484.57142857142856
15971,DE,10,2020-11-30,35569,428.0,488.2857142857143
16022,DE,10,2020-12-01,36251,682.0,523.0
16073,DE,10,2020-12-02,36608,357.0,529.8571428571429
16124,DE,10,2020-12-03,37362,754.0,554.4285714285714
16175,DE,10,2020-12-04,38321,959.0,609.1428571428571
16226,DE,10,2020-12-05,39019,698.0,638.2857142857143
16277,DE,10,2020-12-06,39815,796.0,667.7142857142857
16328,DE,10,2020-12-07,40614,799.0,720.7142857142857
16379,DE,10,2020-12-08,41367,753.0,730.8571428571429
16430,DE,10,2020-12-09,42299,932.0,813.0
16481,DE,10,2020-12-10,42943,644.0,797.2857142857143
16532,DE,10,2020-12-11,43725,782.0,772.0
16583,DE,10,2020-12-12,44782,1057.0,823.2857142857143
16634,DE,10,2020-12-13,45364,582.0,792.7142857142857
16685,DE,10,2020-12-14,46359,995.0,820.7142857142857
16736,DE,10,2020-12-15,47039,680.0,810.2857142857143
16787,DE,10,2020-12-16,47824,785.0,789.2857142857143
16838,DE,10,2020-12-17,48650,826.0,815.2857142857143
16889,DE,10,2020-12-18,48990,340.0,752.1428571428571
16940,DE,10,2020-12-19,50016,1026.0,747.7142857142857
16991,DE,10,2020-12-20,50496,480.0,733.1428571428571
7,DC,11,2020-01-22,0,,
58,DC,11,2020-01-23,0,0.0,
109,DC,11,2020-01-24,0,0.0,
160,DC,11,2020-01-25,0,0.0,
211,DC,11,2020-01-26,0,0.0,
262,DC,11,2020-01-27,0,0.0,
313,DC,11,2020-01-28,0,0.0,
364,DC,11,2020-01-29,0,0.0,0.0
415,DC,11,2020-01-30,0,0.0,0.0
466,DC,11,2020-01-31,0,0.0,0.0
517,DC,11,2020-02-01,0,0.0,0.0
568,DC,11,2020-02-02,0,0.0,0.0
619,DC,11,2020-02-03,0,0.0,0.0
670,DC,11,2020-02-04,0,0.0,0.0
721,DC,11,2020-02-05,0,0.0,0.0
772,DC,11,2020-02-06,0,0.0,0.0
823,DC,11,2020-02-07,0,0.0,0.0
874,DC,11,2020-02-08,0,0.0,0.0
925,DC,11,2020-02-09,0,0.0,0.0
976,DC,11,2020-02-10,0,0.0,0.0
1027,DC,11,2020-02-11,0,0.0,0.0
1078,DC,11,2020-02-12,0,0.0,0.0
1129,DC,11,2020-02-13,0,0.0,0.0
1180,DC,11,2020-02-14,0,0.0,0.0
1231,DC,11,2020-02-15,0,0.0,0.0
1282,DC,11,2020-02-16,0,0.0,0.0
1333,DC,11,2020-02-17,0,0.0,0.0
1384,DC,11,2020-02-18,0,0.0,0.0
1435,DC,11,2020-02-19,0,0.0,0.0
1486,DC,11,2020-02-20,0,0.0,0.0
1537,DC,11,2020-02-21,0,0.0,0.0
1588,DC,11,2020-02-22,0,0.0,0.0
1639,DC,11,2020-02-23,0,0.0,0.0
1690,DC,11,2020-02-24,0,0.0,0.0
1741,DC,11,2020-02-25,0,0.0,0.0
1792,DC,11,2020-02-26,0,0.0,0.0
1843,DC,11,2020-02-27,0,0.0,0.0
1894,DC,11,2020-02-28,0,0.0,0.0
1945,DC,11,2020-02-29,0,0.0,0.0
1996,DC,11,2020-03-01,0,0.0,0.0
2047,DC,11,2020-03-02,0,0.0,0.0
2098,DC,11,2020-03-03,0,0.0,0.0
2149,DC,11,2020-03-04,0,0.0,0.0
2200,DC,11,2020-03-05,0,0.0,0.0
2251,DC,11,2020-03-06,0,0.0,0.0
2302,DC,11,2020-03-07,0,0.0,0.0
2353,DC,11,2020-03-08,2,2.0,0.2857142857142857
2404,DC,11,2020-03-09,4,2.0,0.5714285714285714
2455,DC,11,2020-03-10,4,0.0,0.5714285714285714
2506,DC,11,2020-03-11,10,6.0,1.4285714285714286
2557,DC,11,2020-03-12,10,0.0,1.4285714285714286
2608,DC,11,2020-03-13,10,0.0,1.4285714285714286
2659,DC,11,2020-03-14,16,6.0,2.2857142857142856
2710,DC,11,2020-03-15,17,1.0,2.142857142857143
2761,DC,11,2020-03-16,22,5.0,2.5714285714285716
2812,DC,11,2020-03-17,31,9.0,3.857142857142857
2863,DC,11,2020-03-18,39,8.0,4.142857142857143
2914,DC,11,2020-03-19,71,32.0,8.714285714285714
2965,DC,11,2020-03-20,77,6.0,9.571428571428571
3016,DC,11,2020-03-21,98,21.0,11.714285714285714
3067,DC,11,2020-03-22,116,18.0,14.142857142857142
3118,DC,11,2020-03-23,137,21.0,16.428571428571427
3169,DC,11,2020-03-24,183,46.0,21.714285714285715
3220,DC,11,2020-03-25,231,48.0,27.428571428571427
3271,DC,11,2020-03-26,267,36.0,28.0
3322,DC,11,2020-03-27,304,37.0,32.42857142857143
3373,DC,11,2020-03-28,342,38.0,34.857142857142854
3424,DC,11,2020-03-29,401,59.0,40.714285714285715
3475,DC,11,2020-03-30,495,94.0,51.142857142857146
3526,DC,11,2020-03-31,586,91.0,57.57142857142857
3577,DC,11,2020-04-01,586,0.0,50.714285714285715
3628,DC,11,2020-04-02,653,67.0,55.142857142857146
3679,DC,11,2020-04-03,757,104.0,64.71428571428571
3730,DC,11,2020-04-04,902,145.0,80.0
3781,DC,11,2020-04-05,998,96.0,85.28571428571429
3832,DC,11,2020-04-06,1097,99.0,86.0
3883,DC,11,2020-04-07,1211,114.0,89.28571428571429
3934,DC,11,2020-04-08,1440,229.0,122.0
3985,DC,11,2020-04-09,1523,83.0,124.28571428571429
4036,DC,11,2020-04-10,1660,137.0,129.0
4087,DC,11,2020-04-11,1778,118.0,125.14285714285714
4138,DC,11,2020-04-12,1875,97.0,125.28571428571429
4189,DC,11,2020-04-13,1875,0.0,111.14285714285714
4240,DC,11,2020-04-14,2058,183.0,121.0
4291,DC,11,2020-04-15,2197,139.0,108.14285714285714
4342,DC,11,2020-04-16,2350,153.0,118.14285714285714
4393,DC,11,2020-04-17,2476,126.0,116.57142857142857
4444,DC,11,2020-04-18,2666,190.0,126.85714285714286
4495,DC,11,2020-04-19,2793,127.0,131.14285714285714
4546,DC,11,2020-04-20,2927,134.0,150.28571428571428
4597,DC,11,2020-04-21,3098,171.0,148.57142857142858
4648,DC,11,2020-04-22,3206,108.0,144.14285714285714
4699,DC,11,2020-04-23,3361,155.0,144.42857142857142
4750,DC,11,2020-04-24,3528,167.0,150.28571428571428
4801,DC,11,2020-04-25,3699,171.0,147.57142857142858
4852,DC,11,2020-04-26,3841,142.0,149.71428571428572
4903,DC,11,2020-04-27,3892,51.0,137.85714285714286
4954,DC,11,2020-04-28,3994,102.0,128.0
5005,DC,11,2020-04-29,4106,112.0,128.57142857142858
5056,DC,11,2020-04-30,4323,217.0,137.42857142857142
5107,DC,11,2020-05-01,4658,335.0,161.42857142857142
5158,DC,11,2020-05-02,4797,139.0,156.85714285714286
5209,DC,11,2020-05-03,5016,219.0,167.85714285714286
5260,DC,11,2020-05-04,5170,154.0,182.57142857142858
5311,DC,11,2020-05-05,5322,152.0,189.71428571428572
5362,DC,11,2020-05-06,5461,139.0,193.57142857142858
5413,DC,11,2020-05-07,5654,193.0,190.14285714285714
5464,DC,11,2020-05-08,5899,245.0,177.28571428571428
5515,DC,11,2020-05-09,6102,203.0,186.42857142857142
5566,DC,11,2020-05-10,6272,170.0,179.42857142857142
5617,DC,11,2020-05-11,6389,117.0,174.14285714285714
5668,DC,11,2020-05-12,6485,96.0,166.14285714285714
5719,DC,11,2020-05-13,6584,99.0,160.42857142857142
5770,DC,11,2020-05-14,6736,152.0,154.57142857142858
5821,DC,11,2020-05-15,6871,135.0,138.85714285714286
5872,DC,11,2020-05-16,7042,171.0,134.28571428571428
5923,DC,11,2020-05-17,7123,81.0,121.57142857142857
5974,DC,11,2020-05-18,7270,147.0,125.85714285714286
6025,DC,11,2020-05-19,7434,164.0,135.57142857142858
6076,DC,11,2020-05-20,7551,117.0,138.14285714285714
6127,DC,11,2020-05-21,7788,237.0,150.28571428571428
6178,DC,11,2020-05-22,7893,105.0,146.0
6229,DC,11,2020-05-23,7966,73.0,132.0
6280,DC,11,2020-05-24,8110,144.0,141.0
6331,DC,11,2020-05-25,8225,115.0,136.42857142857142
6382,DC,11,2020-05-26,8334,109.0,128.57142857142858
6433,DC,11,2020-05-27,8406,72.0,122.14285714285714
6484,DC,11,2020-05-28,8492,86.0,100.57142857142857
6535,DC,11,2020-05-29,8538,46.0,92.14285714285714
6586,DC,11,2020-05-30,8717,179.0,107.28571428571429
6637,DC,11,2020-05-31,8801,84.0,98.71428571428571
6688,DC,11,2020-06-01,8857,56.0,90.28571428571429
6739,DC,11,2020-06-02,8886,29.0,78.85714285714286
6790,DC,11,2020-06-03,9016,130.0,87.14285714285714
6841,DC,11,2020-06-04,9120,104.0,89.71428571428571
6892,DC,11,2020-06-05,9199,79.0,94.42857142857143
6943,DC,11,2020-06-06,9269,70.0,78.85714285714286
6994,DC,11,2020-06-07,9332,63.0,75.85714285714286
7045,DC,11,2020-06-08,9389,57.0,76.0
7096,DC,11,2020-06-09,9474,85.0,84.0
7147,DC,11,2020-06-10,9537,63.0,74.42857142857143
7198,DC,11,2020-06-11,9589,52.0,67.0
7249,DC,11,2020-06-12,9654,65.0,65.0
7300,DC,11,2020-06-13,9709,55.0,62.857142857142854
7351,DC,11,2020-06-14,9767,58.0,62.142857142857146
7402,DC,11,2020-06-15,9799,32.0,58.57142857142857
7453,DC,11,2020-06-16,9818,19.0,49.142857142857146
7504,DC,11,2020-06-17,9847,29.0,44.285714285714285
7555,DC,11,2020-06-18,9903,56.0,44.857142857142854
7606,DC,11,2020-06-19,9952,49.0,42.57142857142857
7657,DC,11,2020-06-20,9984,32.0,39.285714285714285
7708,DC,11,2020-06-21,10020,36.0,36.142857142857146
7759,DC,11,2020-06-22,10058,38.0,37.0
7810,DC,11,2020-06-23,10094,36.0,39.42857142857143
7861,DC,11,2020-06-24,10128,34.0,40.142857142857146
7912,DC,11,2020-06-25,10159,31.0,36.57142857142857
7963,DC,11,2020-06-26,10185,26.0,33.285714285714285
8014,DC,11,2020-06-27,10216,31.0,33.142857142857146
8065,DC,11,2020-06-28,10248,32.0,32.57142857142857
8116,DC,11,2020-06-29,10292,44.0,33.42857142857143
8167,DC,11,2020-06-30,10327,35.0,33.285714285714285
8218,DC,11,2020-07-01,10365,38.0,33.857142857142854
8269,DC,11,2020-07-02,10390,25.0,33.0
8320,DC,11,2020-07-03,10435,45.0,35.714285714285715
8371,DC,11,2020-07-04,10447,12.0,33.0
8422,DC,11,2020-07-05,10482,35.0,33.42857142857143
8473,DC,11,2020-07-06,10515,33.0,31.857142857142858
8524,DC,11,2020-07-07,10569,54.0,34.57142857142857
8575,DC,11,2020-07-08,10642,73.0,39.57142857142857
8626,DC,11,2020-07-09,10743,101.0,50.42857142857143
8677,DC,11,2020-07-10,10801,58.0,52.285714285714285
8728,DC,11,2020-07-11,10801,0.0,50.57142857142857
8779,DC,11,2020-07-12,10847,46.0,52.142857142857146
8830,DC,11,2020-07-13,10946,99.0,61.57142857142857
8881,DC,11,2020-07-14,11026,80.0,65.28571428571429
8932,DC,11,2020-07-15,11076,50.0,62.0
8983,DC,11,2020-07-16,11115,39.0,53.142857142857146
9034,DC,11,2020-07-17,11115,0.0,44.857142857142854
9085,DC,11,2020-07-18,11194,79.0,56.142857142857146
9136,DC,11,2020-07-19,11261,67.0,59.142857142857146
9187,DC,11,2020-07-20,11339,78.0,56.142857142857146
9238,DC,11,2020-07-21,11427,88.0,57.285714285714285
9289,DC,11,2020-07-22,11571,144.0,70.71428571428571
9340,DC,11,2020-07-23,11649,78.0,76.28571428571429
9391,DC,11,2020-07-24,11717,68.0,86.0
9442,DC,11,2020-07-25,11780,63.0,83.71428571428571
9493,DC,11,2020-07-26,11858,78.0,85.28571428571429
9544,DC,11,2020-07-27,11945,87.0,86.57142857142857
9595,DC,11,2020-07-28,11999,54.0,81.71428571428571
9646,DC,11,2020-07-29,12057,58.0,69.42857142857143
9697,DC,11,2020-07-30,12126,69.0,68.14285714285714
9748,DC,11,2020-07-31,12205,79.0,69.71428571428571
9799,DC,11,2020-08-01,12205,0.0,60.714285714285715
9850,DC,11,2020-08-02,12274,69.0,59.42857142857143
9901,DC,11,2020-08-03,12313,39.0,52.57142857142857
9952,DC,11,2020-08-04,12398,85.0,57.0
10003,DC,11,2020-08-05,12443,45.0,55.142857142857146
10054,DC,11,2020-08-06,12518,75.0,56.0
10105,DC,11,2020-08-07,12589,71.0,54.857142857142854
10156,DC,11,2020-08-08,12653,64.0,64.0
10207,DC,11,2020-08-09,12753,100.0,68.42857142857143
10258,DC,11,2020-08-10,12807,54.0,70.57142857142857
10309,DC,11,2020-08-11,12896,89.0,71.14285714285714
10360,DC,11,2020-08-12,12959,63.0,73.71428571428571
10411,DC,11,2020-08-13,13024,65.0,72.28571428571429
10462,DC,11,2020-08-14,13118,94.0,75.57142857142857
10513,DC,11,2020-08-15,13159,41.0,72.28571428571429
10564,DC,11,2020-08-16,13220,61.0,66.71428571428571
10615,DC,11,2020-08-17,13273,53.0,66.57142857142857
10666,DC,11,2020-08-18,13325,52.0,61.285714285714285
10717,DC,11,2020-08-19,13354,29.0,56.42857142857143
10768,DC,11,2020-08-20,13409,55.0,55.0
10819,DC,11,2020-08-21,13469,60.0,50.142857142857146
10870,DC,11,2020-08-22,13534,65.0,53.57142857142857
10921,DC,11,2020-08-23,13590,56.0,52.857142857142854
10972,DC,11,2020-08-24,13639,49.0,52.285714285714285
11023,DC,11,2020-08-25,13684,45.0,51.285714285714285
11074,DC,11,2020-08-26,13722,38.0,52.57142857142857
11125,DC,11,2020-08-27,13794,72.0,55.0
11176,DC,11,2020-08-28,13851,57.0,54.57142857142857
11227,DC,11,2020-08-29,13925,74.0,55.857142857142854
11278,DC,11,2020-08-30,13959,34.0,52.714285714285715
11329,DC,11,2020-08-31,13992,33.0,50.42857142857143
11380,DC,11,2020-09-01,14049,57.0,52.142857142857146
11431,DC,11,2020-09-02,14077,28.0,50.714285714285715
11482,DC,11,2020-09-03,14135,58.0,48.714285714285715
11533,DC,11,2020-09-04,14186,51.0,47.857142857142854
11584,DC,11,2020-09-05,14238,52.0,44.714285714285715
11635,DC,11,2020-09-06,14279,41.0,45.714285714285715
11686,DC,11,2020-09-07,14315,36.0,46.142857142857146
11737,DC,11,2020-09-08,14362,47.0,44.714285714285715
11788,DC,11,2020-09-09,14387,25.0,44.285714285714285
11839,DC,11,2020-09-10,14412,25.0,39.57142857142857
11890,DC,11,2020-09-11,14493,81.0,43.857142857142854
11941,DC,11,2020-09-12,14552,59.0,44.857142857142854
11992,DC,11,2020-09-13,14592,40.0,44.714285714285715
12043,DC,11,2020-09-14,14622,30.0,43.857142857142854
12094,DC,11,2020-09-15,14687,65.0,46.42857142857143
12145,DC,11,2020-09-16,14743,56.0,50.857142857142854
12196,DC,11,2020-09-17,14790,47.0,54.0
12247,DC,11,2020-09-18,14852,62.0,51.285714285714285
12298,DC,11,2020-09-19,14902,50.0,50.0
12349,DC,11,2020-09-20,14955,53.0,51.857142857142854
12400,DC,11,2020-09-21,14978,23.0,50.857142857142854
12451,DC,11,2020-09-22,15021,43.0,47.714285714285715
12502,DC,11,2020-09-23,15050,29.0,43.857142857142854
12553,DC,11,2020-09-24,15106,56.0,45.142857142857146
12604,DC,11,2020-09-25,15163,57.0,44.42857142857143
12655,DC,11,2020-09-26,15215,52.0,44.714285714285715
12706,DC,11,2020-09-27,15250,35.0,42.142857142857146
12757,DC,11,2020-09-28,15264,14.0,40.857142857142854
12808,DC,11,2020-09-29,15300,36.0,39.857142857142854
12859,DC,11,2020-09-30,15326,26.0,39.42857142857143
12910,DC,11,2020-10-01,15358,32.0,36.0
12961,DC,11,2020-10-02,15423,65.0,37.142857142857146
13012,DC,11,2020-10-03,15473,50.0,36.857142857142854
13063,DC,11,2020-10-04,15519,46.0,38.42857142857143
13114,DC,11,2020-10-05,15547,28.0,40.42857142857143
13165,DC,11,2020-10-06,15652,105.0,50.285714285714285
13216,DC,11,2020-10-07,15697,45.0,53.0
13267,DC,11,2020-10-08,15765,68.0,58.142857142857146
13318,DC,11,2020-10-09,15843,78.0,60.0
13369,DC,11,2020-10-10,15918,75.0,63.57142857142857
13420,DC,11,2020-10-11,15984,66.0,66.42857142857143
13471,DC,11,2020-10-12,16022,38.0,67.85714285714286
13522,DC,11,2020-10-13,16068,46.0,59.42857142857143
13573,DC,11,2020-10-14,16132,64.0,62.142857142857146
13624,DC,11,2020-10-15,16166,34.0,57.285714285714285
13675,DC,11,2020-10-16,16255,89.0,58.857142857142854
13726,DC,11,2020-10-17,16334,79.0,59.42857142857143
13777,DC,11,2020-10-18,16370,36.0,55.142857142857146
13828,DC,11,2020-10-19,16395,25.0,53.285714285714285
13879,DC,11,2020-10-20,16445,50.0,53.857142857142854
13930,DC,11,2020-10-21,16498,53.0,52.285714285714285
13981,DC,11,2020-10-22,16537,39.0,53.0
14032,DC,11,2020-10-23,16609,72.0,50.57142857142857
14083,DC,11,2020-10-24,16706,97.0,53.142857142857146
14134,DC,11,2020-10-25,16767,61.0,56.714285714285715
14185,DC,11,2020-10-26,16812,45.0,59.57142857142857
14236,DC,11,2020-10-27,16906,94.0,65.85714285714286
14287,DC,11,2020-10-28,16973,67.0,67.85714285714286
