,Total Cases
13316,834.0
13367,1024.0
13418,817.0
13469,581.0
13520,1047.0
13571,693.0
13622,1143.0
13673,1312.0
13724,1139.0
13775,930.0
13826,1073.0
13877,1210.0
13928,1267.0
13979,1373.0
14030,1349.0
14081,1822.0
14132,1689.0
14183,2211.0
14234,1440.0
14285,1471.0
14336,1810.0
14387,2412.0
14438,0.0
14489,5482.0
14540,2238.0
14591,2563.0
14642,2926.0
14693,3371.0
14744,3460.0
14795,3501.0
14846,3017.0
14897,3552.0
14948,3890.0
14999,3973.0
15050,5198.0
15101,6440.0
15152,5196.0
15203,4183.0
15254,4295.0
15305,4332.0
15356,4651.0
15407,6104.0
15458,5765.0
15509,6110.0
15560,3922.0
15611,3688.0
15662,4151.0
15713,4191.0
15764,6052.0
15815,4270.0
15866,4330.0
15917,3489.0
15968,4134.0
16019,4407.0
16070,3863.0
16121,6037.0
16172,5013.0
16223,5121.0
16274,3222.0
16325,4036.0
16376,3970.0
16427,3774.0
16478,4647.0
16529,4676.0
16580,3964.0
16631,2560.0
16682,2910.0
16733,2272.0
16784,3342.0
16835,3693.0
16886,3663.0
16937,2526.0
16988,2292.0
6,
57,0.0
108,0.0
159,0.0
210,0.0
261,0.0
312,0.0
363,0.0
414,0.0
465,0.0
516,0.0
567,0.0
618,0.0
669,0.0
720,0.0
771,0.0
822,0.0
873,0.0
924,0.0
975,0.0
1026,0.0
1077,0.0
1128,0.0
1179,0.0
1230,0.0
1281,0.0
1332,0.0
1383,0.0
1434,0.0
1485,0.0
1536,0.0
1587,0.0
1638,0.0
1689,0.0
1740,0.0
1791,0.0
1842,0.0
1893,0.0
1944,0.0
1995,0.0
2046,0.0
2097,0.0
2148,0.0
2199,0.0
2250,0.0
2301,0.0
2352,0.0
2403,1.0
2454,1.0
2505,1.0
2556,2.0
2607,3.0
2658,12.0
2709,6.0
2760,15.0
2811,27.0
2862,28.0
2913,62.0
2964,35.0
3015,30.0
3066,104.0
3117,88.0
3168,203.0
3219,257.0
3270,137.0
3321,279.0
3372,233.0
3423,469.0
3474,402.0
3525,656.0
3576,321.0
3627,278.0
3678,1047.0
3729,338.0
3780,418.0
3831,1189.0
3882,847.0
3933,926.0
3984,977.0
4035,739.0
4086,923.0
4137,480.0
4188,1356.0
4239,566.0
4290,760.0
4341,1134.0
4392,964.0
4443,711.0
4494,408.0
4545,1868.0
4596,556.0
4647,2062.0
4698,659.0
4749,836.0
4800,647.0
4851,686.0
4902,766.0
4953,308.0
5004,439.0
5055,978.0
5106,1155.0
5157,582.0
5208,0.0
5259,635.0
5310,643.0
5361,437.0
5412,808.0
5463,611.0
5514,629.0
5565,516.0
5616,238.0
5667,578.0
5718,535.0
5769,624.0
5820,618.0
5871,599.0
5922,763.0
5973,674.0
6024,329.0
6075,602.0
6126,195.0
6177,443.0
6228,355.0
6279,448.0
6330,394.0
6381,328.0
6432,83.0
6483,281.0
6534,195.0
6585,257.0
6636,174.0
6687,531.0
6738,229.0
6789,116.0
6840,154.0
6891,218.0
6942,347.0
6993,137.0
7044,121.0
7095,71.0
7146,152.0
7197,125.0
7248,231.0
7299,296.0
7350,89.0
7401,72.0
7452,80.0
7503,66.0
7554,83.0
7605,199.0
7656,155.0
7707,40.0
7758,33.0
7809,123.0
7860,16.0
7911,83.0
7962,73.0
8013,147.0
8064,97.0
8115,106.0
8166,152.0
8217,54.0
8268,72.0
8319,69.0
8370,0.0
8421,0.0
8472,244.0
8523,57.0
8574,75.0
8625,102.0
8676,75.0
8727,0.0
8778,0.0
8829,209.0
8880,21.0
8931,107.0
8982,130.0
9033,139.0
9084,0.0
9135,0.0
9186,143.0
9237,39.0
9288,123.0
9339,30.0
9390,556.0
9441,0.0
9492,0.0
9543,187.0
9594,91.0
9645,458.0
9696,136.0
9747,141.0
9798,0.0
9849,0.0
9900,252.0
9951,49.0
10002,101.0
10053,42.0
10104,72.0
10155,0.0
10206,0.0
10257,247.0
10308,110.0
10359,11.0
10410,115.0
10461,115.0
10512,0.0
10563,0.0
10614,339.0
10665,21.0
10716,60.0
10767,119.0
10818,85.0
10869,0.0
10920,0.0
10971,472.0
11022,37.0
11073,185.0
11124,147.0
11175,245.0
11226,0.0
11277,0.0
11328,378.0
11379,130.0
11430,102.0
11481,111.0
11532,153.0
11583,0.0
11634,0.0
11685,0.0
11736,405.0
11787,90.0
11838,230.0
11889,229.0
11940,0.0
11991,0.0
12042,550.0
12093,136.0
12144,129.0
12195,230.0
12246,142.0
12297,0.0
12348,0.0
12399,476.0
12450,141.0
12501,157.0
12552,162.0
12603,113.0
12654,0.0
12705,0.0
12756,545.0
12807,183.0
12858,216.0
12909,214.0
12960,552.0
13011,0.0
13062,0.0
13113,788.0
13164,132.0
13215,156.0
13266,398.0
13317,276.0
13368,0.0
13419,0.0
13470,1300.0
13521,342.0
13572,156.0
13623,186.0
13674,806.0
13725,0.0
13776,0.0
13827,1159.0
13878,450.0
13929,404.0
13980,518.0
14031,679.0
14082,0.0
14133,0.0
14184,1995.0
14235,574.0
14286,493.0
14337,1314.0
14388,775.0
14439,0.0
14490,0.0
14541,2573.0
14592,1019.0
14643,476.0
14694,1724.0
14745,1060.0
14796,0.0
14847,0.0
14898,3237.0
14949,1541.0
15000,1727.0
15051,1157.0
15102,2686.0
15153,0.0
15204,0.0
15255,4597.0
15306,1687.0
15357,2070.0
15408,2358.0
15459,2025.0
15510,0.0
15561,0.0
15612,5164.0
15663,648.0
15714,1842.0
15765,0.0
15816,3293.0
15867,0.0
15918,0.0
15969,4643.0
16020,1507.0
16071,2593.0
16122,4683.0
16173,1529.0
16224,0.0
16275,0.0
16326,8032.0
16377,2369.0
16428,2226.0
16479,2424.0
16530,3750.0
16581,0.0
16632,0.0
16683,7142.0
16734,1802.0
16785,2418.0
16836,2387.0
16887,2665.0
16938,0.0
16989,0.0
8,
59,0.0
110,0.0
161,0.0
212,0.0
263,0.0
314,0.0
365,0.0
416,0.0
467,0.0
518,0.0
569,0.0
620,0.0
671,0.0
722,0.0
773,0.0
824,0.0
875,0.0
926,0.0
977,0.0
1028,0.0
1079,0.0
1130,0.0
1181,0.0
1232,0.0
1283,0.0
1334,0.0
1385,0.0
1436,0.0
1487,0.0
1538,0.0
1589,0.0
1640,0.0
1691,0.0
1742,0.0
1793,0.0
1844,0.0
1895,0.0
1946,0.0
1997,0.0
2048,0.0
2099,0.0
2150,0.0
2201,0.0
2252,0.0
2303,0.0
2354,0.0
2405,0.0
2456,0.0
2507,0.0
2558,4.0
2609,0.0
2660,2.0
2711,1.0
2762,1.0
2813,9.0
2864,9.0
2915,4.0
2966,9.0
3017,6.0
3068,11.0
3119,31.0
3170,17.0
3221,15.0
3272,0.0
3323,46.0
3374,49.0
3425,18.0
3476,32.0
3527,55.0
3578,49.0
3629,25.0
3680,57.0
3731,143.0
3782,80.0
3833,110.0
3884,145.0
3935,188.0
3986,93.0
4037,108.0
4088,149.0
4139,159.0
4190,133.0
4241,157.0
4292,82.0
4343,56.0
4394,242.0
4445,213.0
4496,0.0
4547,206.0
4598,187.0
4649,271.0
4700,133.0
4751,133.0
4802,135.0
4853,452.0
4904,126.0
4955,392.0
5006,86.0
5057,80.0
5108,185.0
5159,122.0
5210,169.0
5261,79.0
5312,82.0
5363,396.0
5414,167.0
5465,174.0
5516,167.0
5567,156.0
5618,119.0
5669,180.0
5720,211.0
5771,262.0
5822,152.0
5873,171.0
5924,117.0
5975,200.0
6026,169.0
6077,159.0
6128,194.0
6179,136.0
6230,161.0
6281,115.0
6332,158.0
6383,98.0
6434,34.0
6485,76.0
6536,67.0
6587,185.0
6638,77.0
6689,103.0
6740,82.0
6791,27.0
6842,34.0
6893,31.0
6944,109.0
6995,94.0
7046,34.0
7097,47.0
7148,34.0
7199,0.0
7250,115.0
7301,57.0
7352,36.0
7403,76.0
7454,61.0
7505,43.0
7556,55.0
7607,109.0
7658,68.0
7709,93.0
7760,48.0
7811,27.0
7862,37.0
7913,73.0
7964,54.0
8015,71.0
8066,131.0
8117,144.0
8168,97.0
8219,31.0
8270,210.0
8321,176.0
8372,193.0
8423,0.0
8474,155.0
8525,114.0
8576,45.0
8627,68.0
8678,119.0
8729,89.0
8780,63.0
8831,73.0
8882,82.0
8933,78.0
8984,60.0
9035,230.0
9086,64.0
9137,87.0
9188,97.0
9239,117.0
9290,43.0
9341,130.0
9392,226.0
9443,6.0
9494,110.0
9545,111.0
9596,185.0
9647,78.0
9698,93.0
9749,86.0
9800,0.0
9851,67.0
9902,103.0
9953,79.0
10004,153.0
10055,67.0
10106,76.0
10157,58.0
10208,73.0
10259,53.0
10310,64.0
10361,150.0
10412,110.0
10463,371.0
10514,57.0
10565,53.0
10616,83.0
10667,55.0
10718,46.0
10769,64.0
10820,36.0
10871,48.0
10922,63.0
10973,41.0
11024,28.0
11075,39.0
11126,8.0
11177,103.0
11228,230.0
11279,30.0
11330,80.0
11381,80.0
11432,35.0
11483,102.0
11534,97.0
11585,131.0
11636,120.0
11687,87.0
11738,57.0
11789,0.0
11840,152.0
11891,93.0
11942,164.0
11993,122.0
12044,83.0
12095,177.0
12146,104.0
12197,76.0
12248,65.0
12299,84.0
12350,113.0
12401,101.0
12452,92.0
12503,69.0
12554,111.0
12605,139.0
12656,69.0
12707,104.0
12758,125.0
12809,144.0
12860,82.0
12911,174.0
12962,551.0
13013,188.0
13064,118.0
13115,120.0
13166,103.0
13217,84.0
13268,132.0
13319,145.0
13370,170.0
13421,132.0
13472,159.0
13523,105.0
13574,71.0
13625,95.0
13676,164.0
13727,218.0
13778,151.0
13829,115.0
13880,117.0
13931,50.0
13982,151.0
14033,168.0
14084,150.0
14135,117.0
14186,207.0
14237,92.0
14288,138.0
14339,155.0
14390,204.0
14441,189.0
14492,180.0
14543,193.0
14594,107.0
14645,107.0
14696,220.0
14747,281.0
14798,248.0
14849,312.0
14900,312.0
14951,204.0
15002,241.0
15053,193.0
15104,470.0
15155,380.0
15206,407.0
15257,403.0
15308,344.0
15359,223.0
15410,390.0
15461,647.0
15512,506.0
15563,526.0
15614,402.0
15665,439.0
15716,309.0
15767,582.0
15818,576.0
15869,494.0
15920,590.0
15971,428.0
16022,682.0
16073,357.0
16124,754.0
16175,959.0
16226,698.0
16277,796.0
16328,799.0
16379,753.0
16430,932.0
16481,644.0
16532,782.0
16583,1057.0
16634,582.0
16685,995.0
16736,680.0
16787,785.0
16838,826.0
16889,340.0
16940,1026.0
16991,480.0
7,
58,0.0
109,0.0
160,0.0
211,0.0
262,0.0
313,0.0
364,0.0
415,0.0
466,0.0
517,0.0
568,0.0
619,0.0
670,0.0
721,0.0
772,0.0
823,0.0
874,0.0
925,0.0
976,0.0
1027,0.0
1078,0.0
1129,0.0
1180,0.0
1231,0.0
1282,0.0
1333,0.0
1384,0.0
1435,0.0
1486,0.0
1537,0.0
1588,0.0
1639,0.0
1690,0.0
1741,0.0
1792,0.0
1843,0.0
1894,0.0
1945,0.0
1996,0.0
2047,0.0
2098,0.0
2149,0.0
2200,0.0
2251,0.0
2302,0.0
2353,2.0
2404,2.0
2455,0.0
2506,6.0
2557,0.0
2608,0.0
2659,6.0
2710,1.0
2761,5.0
2812,9.0
2863,8.0
2914,32.0
2965,6.0
3016,21.0
3067,18.0
3118,21.0
3169,46.0
3220,48.0
3271,36.0
3322,37.0
3373,38.0
3424,59.0
3475,94.0
3526,91.0
3577,0.0
3628,67.0
3679,104.0
3730,145.0
3781,96.0
3832,99.0
3883,114.0
3934,229.0
3985,83.0
4036,137.0
4087,118.0
4138,97.0
4189,0.0
4240,183.0
4291,139.0
4342,153.0
4393,126.0
4444,190.0
4495,127.0
4546,134.0
4597,171.0
4648,108.0
4699,155.0
4750,167.0
4801,171.0
4852,142.0
4903,51.0
4954,102.0
5005,112.0
5056,217.0
5107,335.0
5158,139.0
5209,219.0
5260,154.0
5311,152.0
5362,139.0
5413,193.0
5464,245.0
5515,203.0
5566,170.0
5617,117.0
5668,96.0
5719,99.0
5770,152.0
5821,135.0
5872,171.0
5923,81.0
5974,147.0
6025,164.0
6076,117.0
6127,237.0
6178,105.0
6229,73.0
6280,144.0
6331,115.0
6382,109.0
6433,72.0
6484,86.0
6535,46.0
6586,179.0
6637,84.0
6688,56.0
6739,29.0
6790,130.0
6841,104.0
6892,79.0
6943,70.0
6994,63.0
7045,57.0
7096,85.0
7147,63.0
7198,52.0
7249,65.0
7300,55.0
7351,58.0
7402,32.0
7453,19.0
7504,29.0
7555,56.0
7606,49.0
7657,32.0
7708,36.0
7759,38.0
7810,36.0
7861,34.0
7912,31.0
7963,26.0
8014,31.0
8065,32.0
8116,44.0
8167,35.0
8218,38.0
8269,25.0
8320,45.0
8371,12.0
8422,35.0
8473,33.0
8524,54.0
8575,73.0
8626,101.0
8677,58.0
8728,0.0
8779,46.0
8830,99.0
8881,80.0
8932,50.0
8983,39.0
9034,0.0
9085,79.0
9136,67.0
9187,78.0
9238,88.0
9289,144.0
9340,78.0
9391,68.0
9442,63.0
9493,78.0
9544,87.0
9595,54.0
9646,58.0
9697,69.0
9748,79.0
9799,0.0
9850,69.0
9901,39.0
9952,85.0
10003,45.0
10054,75.0
10105,71.0
10156,64.0
10207,100.0
10258,54.0
10309,89.0
10360,63.0
10411,65.0
10462,94.0
10513,41.0
10564,61.0
10615,53.0
10666,52.0
10717,29.0
10768,55.0
10819,60.0
10870,65.0
10921,56.0
10972,49.0
11023,45.0
11074,38.0
11125,72.0
11176,57.0
11227,74.0
11278,34.0
11329,33.0
11380,57.0
11431,28.0
11482,58.0
11533,51.0
11584,52.0
11635,41.0
11686,36.0
11737,47.0
11788,25.0
11839,25.0
11890,81.0
11941,59.0
11992,40.0
12043,30.0
12094,65.0
12145,56.0
12196,47.0
12247,62.0
12298,50.0
12349,53.0
12400,23.0
12451,43.0
12502,29.0
12553,56.0
12604,57.0
12655,52.0
12706,35.0
12757,14.0
12808,36.0
12859,26.0
12910,32.0
12961,65.0
13012,50.0
13063,46.0
13114,28.0
13165,105.0
13216,45.0
13267,68.0
13318,78.0
13369,75.0
13420,66.0
13471,38.0
13522,46.0
13573,64.0
13624,34.0
13675,89.0
13726,79.0
13777,36.0
13828,25.0
13879,50.0
13930,53.0
13981,39.0
14032,72.0
14083,97.0
14134,61.0
14185,45.0
14236,94.0
14287,67.0
14338,101.0
14389,70.0
14440,122.0
14491,103.0
14542,69.0
14593,86.0
14644,77.0
14695,81.0
14746,110.0
14797,99.0
14848,110.0
14899,86.0
14950,86.0
15001,206.0
15052,128.0
15103,159.0
15154,148.0
15205,163.0
15256,87.0
15307,245.0
15358,156.0
15409,213.0
15460,130.0
15511,153.0
15562,190.0
15613,139.0
15664,119.0
15715,107.0
15766,220.0
15817,201.0
15868,371.0
15919,140.0
15970,104.0
16021,133.0
16072,157.0
16123,322.0
16174,316.0
16225,392.0
16276,0.0
16327,447.0
16378,270.0
16429,265.0
16480,244.0
16531,259.0
16582,286.0
16633,231.0
16684,164.0
16735,301.0
16786,263.0
16837,228.0
16888,274.0
16939,238.0
16990,259.0
9,
60,0.0
111,0.0
162,0.0
213,0.0
264,0.0
315,0.0
366,0.0
417,0.0
468,0.0
519,0.0
570,0.0
621,0.0
672,0.0
723,0.0
774,0.0
825,0.0
876,0.0
927,0.0
978,0.0
1029,0.0
1080,0.0
1131,0.0
1182,0.0
1233,0.0
1284,0.0
1335,0.0
1386,0.0
1437,0.0
1488,0.0
1539,0.0
1590,0.0
1641,0.0
1692,0.0
1743,0.0
1794,0.0
1845,0.0
1896,0.0
1947,0.0
1998,0.0
2049,1.0
2100,0.0
2151,0.0
2202,1.0
2253,0.0
2304,4.0
2355,3.0
2406,5.0
2457,11.0
2508,6.0
2559,10.0
2610,23.0
2661,32.0
2712,4.0
2763,38.0
2814,73.0
2865,117.0
2916,101.0
2967,220.0
3018,112.0
3069,243.0
3120,223.0
3171,185.0
3222,563.0
3273,483.0
3324,740.0
3375,840.0
3426,909.0
3477,755.0
3528,1037.0
3579,817.0
3630,1443.0
3681,1259.0
3732,1276.0
3783,812.0
3834,1278.0
3885,1121.0
3936,951.0
3987,1128.0
4038,1142.0
4089,1015.0
4140,875.0
4191,1161.0
4242,605.0
4293,893.0
4344,822.0
4395,1407.0
4446,744.0
4497,821.0
4548,744.0
4599,811.0
4650,712.0
4701,1071.0
4752,886.0
4803,302.0
4854,692.0
4905,608.0
4956,705.0
5007,345.0
5058,498.0
5109,1034.0
5160,734.0
5211,615.0
5262,814.0
5313,532.0
5364,558.0
5415,825.0
5466,368.0
5517,786.0
5568,594.0
5619,386.0
5670,898.0
5721,485.0
5772,821.0
5823,923.0
5874,675.0
5925,775.0
5976,851.0
6027,504.0
6078,529.0
6129,1199.0
6180,774.0
6231,680.0
6282,738.0
6333,879.0
6384,509.0
6435,379.0
6486,651.0
6537,1214.0
6588,924.0
6639,740.0
6690,667.0
6741,616.0
6792,1313.0
6843,1419.0
6894,1300.0
6945,1269.0
6996,1176.0
7047,971.0
7098,1097.0
7149,1369.0
7200,1699.0
7251,1897.0
7302,2577.0
7353,2017.0
7404,1764.0
7455,2783.0
7506,2600.0
7557,3205.0
7608,3819.0
7659,4045.0
7710,3472.0
7761,2935.0
7812,3272.0
7863,5525.0
7914,5003.0
7965,8932.0
8016,9537.0
8067,8573.0
8118,5271.0
8169,6077.0
8220,6553.0
8271,10104.0
8322,9468.0
8373,11449.0
8424,10034.0
8475,6332.0
8526,7346.0
8577,9969.0
8628,8924.0
8679,11424.0
8730,10352.0
8781,15282.0
8832,12603.0
8883,9184.0
8934,10177.0
8985,13925.0
9036,11453.0
9087,10312.0
9138,12491.0
9189,10331.0
9240,9422.0
9291,9787.0
9342,10236.0
9393,12430.0
9444,12182.0
9495,9307.0
9546,8854.0
9597,9192.0
9648,9465.0
9699,9955.0
9750,8996.0
9801,9595.0
9852,7058.0
9903,4755.0
9954,5430.0
10005,5422.0
10056,7667.0
10107,7657.0
10158,8499.0
10209,6212.0
10260,4153.0
10311,5807.0
10362,8127.0
10413,6219.0
10464,6133.0
10515,6328.0
10566,3766.0
10617,2673.0
10668,3832.0
10719,4112.0
10770,4543.0
10821,4670.0
10872,4287.0
10923,2966.0
10974,2250.0
11025,2663.0
11076,3195.0
11127,3245.0
11178,3766.0
11229,3173.0
11280,2569.0
11331,1870.0
11382,7477.0
11433,2424.0
11484,3541.0
11535,3176.0
11586,3233.0
11637,2938.0
11688,1824.0
11739,1796.0
11790,2158.0
11841,2582.0
11892,3746.0
11943,3183.0
11994,2420.0
12045,1736.0
12096,2598.0
12147,2345.0
12198,3250.0
12249,3200.0
12300,3555.0
12351,2515.0
12402,1684.0
12453,2457.0
12504,2578.0
12555,2520.0
12606,2837.0
12657,2781.0
12708,1860.0
12759,733.0
12810,3243.0
12861,1937.0
12912,2616.0
12963,2649.0
13014,2775.0
13065,1847.0
13116,1404.0
13167,2231.0
13218,2579.0
13269,3297.0
13320,2894.0
13371,0.0
13422,5507.0
13473,1514.0
13524,2728.0
13575,2899.0
13626,3336.0
13677,3428.0
13728,4029.0
13779,2528.0
13830,1696.0
13881,3652.0
13932,2227.0
13983,5609.0
14034,3697.0
14085,4469.0
14136,2383.0
14187,3386.0
14238,4290.0
14289,4136.0
14340,4206.0
14391,5633.0
14442,2175.0
14493,4882.0
14544,4661.0
14595,4653.0
14646,4458.0
14697,6303.0
14748,5279.0
14799,4447.0
14850,6569.0
14901,3936.0
14952,4354.0
15003,5803.0
15054,5612.0
15105,6934.0
15156,4524.0
15207,10085.0
15258,4646.0
15309,7430.0
15360,7907.0
15411,9061.0
15462,9060.0
15513,8386.0
15564,5756.0
15615,6996.0
15666,8389.0
15717,8337.0
15768,0.0
15819,17302.0
15870,6200.0
15921,7329.0
15972,6647.0
16023,8818.0
16074,9940.0
16125,10852.0
16176,10040.0
16227,9767.0
16278,7964.0
16329,7137.0
16380,9718.0
16431,9566.0
16482,11319.0
16533,11636.0
16584,10544.0
16635,8949.0
16686,8438.0
16737,9404.0
16788,11513.0
16839,13402.0
16890,12988.0
16941,11670.0
16992,8398.0
10,
61,0.0
112,0.0
163,0.0
214,0.0
265,0.0
316,0.0
367,0.0
418,0.0
469,0.0
520,0.0
571,0.0
622,0.0
673,0.0
724,0.0
775,0.0
826,0.0
877,0.0
928,0.0
979,0.0
1030,0.0
1081,0.0
1132,0.0
1183,0.0
1234,0.0
1285,0.0
1336,0.0
1387,0.0
1438,0.0
1489,0.0
1540,0.0
1591,0.0
1642,0.0
1693,0.0
1744,0.0
1795,0.0
1846,0.0
1897,0.0
1948,0.0
1999,0.0
2050,0.0
2101,2.0
2152,0.0
2203,0.0
2254,1.0
2305,2.0
2356,0.0
2407,12.0
2458,2.0
2509,13.0
2560,7.0
2611,0.0
2662,27.0
2713,32.0
2764,22.0
2815,25.0
2866,52.0
2917,80.0
2968,175.0
3019,66.0
3070,73.0
3121,160.0
3172,260.0
3223,212.0
3274,232.0
3325,534.0
3376,227.0
3427,240.0
3478,454.0
3529,1017.0
3580,332.0
3631,516.0
3682,920.0
3733,590.0
3784,161.0
3835,793.0
3886,1448.0
3937,640.0
3988,602.0
4039,701.0
4090,331.0
4141,529.0
4192,1075.0
4243,1050.0
4294,828.0
4345,977.0
4396,958.0
4447,375.0
4498,593.0
4549,787.0
4600,552.0
4651,805.0
4702,1008.0
4753,600.0
4804,477.0
4855,233.0
4906,794.0
4957,673.0
5008,822.0
5059,759.0
5110,860.0
5161,833.0
5212,310.0
5263,753.0
5314,546.0
5365,993.0
5416,468.0
5467,576.0
5518,510.0
5569,510.0
5620,490.0
5671,435.0
5722,424.0
5773,468.0
5824,515.0
5875,247.0
5926,85.0
5977,543.0
6028,644.0
6079,700.0
6130,773.0
6181,732.0
6232,461.0
6283,716.0
6334,750.0
6385,1178.0
6436,922.0
6487,768.0
6538,790.0
6589,281.0
6640,232.0
6691,881.0
6742,558.0
6793,875.0
6844,1090.0
6895,706.0
6946,322.0
6997,474.0
7048,848.0
7099,749.0
7150,902.0
7201,926.0
7252,906.0
7303,392.0
7354,529.0
7405,702.0
7456,1326.0
7507,816.0
7558,1142.0
7609,1120.0
7660,380.0
7711,1160.0
7762,1655.0
7813,1982.0
7864,1724.0
7915,1500.0
7966,1919.0
8017,1159.0
8068,430.0
8119,2444.0
8170,3068.0
8221,2393.0
8272,2594.0
8323,3049.0
8374,2411.0
8425,1796.0
8476,2316.0
8527,2823.0
8578,2217.0
8629,3728.0
8680,4074.0
8731,1953.0
8782,1706.0
8833,1745.0
8884,4142.0
8935,3478.0
8986,3033.0
9037,3441.0
9088,3754.0
9139,2324.0
9190,1929.0
9241,3203.0
9292,3018.0
9343,4436.0
9394,3990.0
9445,3574.0
9496,2168.0
9547,2324.0
9598,3985.0
9649,3452.0
9700,4146.0
9751,3767.0
9802,3416.0
9853,2624.0
9904,1872.0
9955,2976.0
10006,3928.0
10057,2987.0
10108,3945.0
10159,3977.0
10210,2633.0
10261,2033.0
10312,3830.0
10363,3647.0
10414,2314.0
10465,3350.0
10516,3029.0
10567,1847.0
10618,1644.0
10669,2863.0
10720,2543.0
10771,3076.0
10822,2907.0
10873,2609.0
10924,1530.0
10975,2284.0
11026,2223.0
11077,2769.0
11128,2537.0
11179,2365.0
11230,2295.0
11281,1099.0
11332,1558.0
11383,2284.0
11434,1912.0
11485,2667.0
11536,1915.0
11587,2194.0
11638,1418.0
11689,578.0
11740,1578.0
11791,1924.0
11842,1935.0
11893,1672.0
11944,2033.0
11995,1406.0
12046,1019.0
12097,1660.0
12148,1984.0
12199,1828.0
12250,1920.0
12301,1962.0
12352,1038.0
12403,854.0
12454,1026.0
12505,1943.0
12556,1611.0
12607,1766.0
12658,1430.0
12709,783.0
12760,652.0
12811,1045.0
12862,1497.0
12913,1558.0
12964,1354.0
13015,1499.0
13066,807.0
13117,720.0
13168,1068.0
13219,1662.0
13270,1447.0
13321,1779.0
13372,1443.0
13423,1282.0
13474,898.0
13525,1230.0
13576,1560.0
13627,1769.0
13678,1892.0
13729,1598.0
13780,1287.0
13831,746.0
13882,1407.0
13933,1417.0
13984,1644.0
14035,2185.0
14086,1716.0
14137,1267.0
14188,913.0
14239,1347.0
14290,1596.0
14341,1696.0
14392,1400.0
14443,2410.0
14494,1053.0
14545,924.0
14596,1614.0
14647,2017.0
14698,1990.0
14749,1606.0
14800,1602.0
14851,1205.0
14902,1059.0
14953,1899.0
15004,1649.0
15055,2505.0
15106,2140.0
15157,2423.0
15208,1751.0
15259,848.0
15310,3549.0
15361,2459.0
15412,2748.0
15463,2719.0
15514,2811.0
15565,1906.0
15616,1673.0
15667,2309.0
15718,2590.0
15769,2763.0
15820,2107.0
15871,2335.0
15922,1401.0
15973,1443.0
16024,2678.0
16075,3700.0
16126,4071.0
16177,4772.0
16228,3650.0
16279,1736.0
16330,4443.0
16381,3570.0
16432,3901.0
16483,5970.0
16534,4496.0
16585,4598.0
16636,4155.0
16687,2967.0
16738,4744.0
16789,4156.0
16840,5624.0
16891,5958.0
16942,4395.0
16993,4582.0
11,
62,0.0
113,0.0
164,0.0
215,0.0
266,0.0
317,0.0
368,0.0
419,0.0
470,0.0
521,0.0
572,0.0
623,0.0
674,0.0
725,0.0
776,0.0
827,0.0
878,0.0
929,0.0
980,0.0
1031,0.0
1082,0.0
1133,0.0
1184,0.0
1235,0.0
1286,0.0
1337,0.0
1388,0.0
1439,0.0
1490,0.0
1541,0.0
1592,0.0
1643,0.0
1694,0.0
1745,0.0
1796,0.0
1847,0.0
1898,0.0
1949,0.0
2000,0.0
2051,0.0
2102,0.0
2153,0.0
2204,0.0
2255,0.0
2306,1.0
2357,0.0
2408,1.0
2459,0.0
2510,0.0
2561,0.0
2612,0.0
2663,1.0
2714,3.0
2765,3.0
2816,3.0
2867,3.0
2918,10.0
2969,10.0
3020,10.0
3071,8.0
3122,12.0
3173,5.0
3224,17.0
3275,14.0
3326,14.0
3377,30.0
3428,22.0
3479,24.0
3530,18.0
3581,29.0
3632,25.0
3683,43.0
3734,35.0
3785,21.0
3836,14.0
3887,25.0
3938,25.0
3989,11.0
4040,22.0
4091,22.0
4142,12.0
4193,5.0
4244,9.0
4295,15.0
4346,7.0
4397,17.0
4448,21.0
4499,6.0
4550,4.0
4601,2.0
4652,6.0
4703,4.0
4754,4.0
4805,3.0
4856,2.0
4907,1.0
4958,0.0
5009,5.0
5060,4.0
5111,1.0
5162,0.0
5213,1.0
5264,0.0
5315,4.0
5366,1.0
5417,2.0
5468,0.0
5519,2.0
5570,1.0
5621,2.0
5672,1.0
5723,3.0
5774,0.0
5825,1.0
5876,0.0
5927,1.0
5978,0.0
6029,1.0
6080,1.0
6131,2.0
6182,0.0
6233,1.0
6284,0.0
6335,0.0
6386,0.0
6437,0.0
6488,3.0
6539,2.0
6590,3.0
6641,0.0
6692,0.0
6743,1.0
6794,1.0
6845,1.0
6896,9.0
6947,8.0
6998,2.0
7049,1.0
7100,6.0
7151,3.0
7202,7.0
7253,14.0
7304,17.0
7355,5.0
7406,8.0
7457,4.0
7508,4.0
7559,18.0
7610,27.0
7661,14.0
7712,11.0
7763,2.0
7814,3.0
7865,14.0
7916,15.0
7967,14.0
8018,6.0
8069,26.0
8120,2.0
8171,16.0
8222,9.0
8273,20.0
8324,28.0
8375,24.0
8426,24.0
8477,7.0
8528,41.0
8579,23.0
8630,36.0
8681,27.0
8732,42.0
8783,20.0
8834,21.0
8885,21.0
8936,28.0
8987,16.0
9038,25.0
9089,17.0
9140,27.0
9191,15.0
9242,25.0
9293,17.0
9344,53.0
9395,58.0
9446,71.0
9497,63.0
9548,28.0
9599,47.0
9650,108.0
9701,125.0
9752,121.0
9803,87.0
9854,45.0
9905,205.0
9956,143.0
10007,173.0
10058,52.0
10109,300.0
10160,231.0
10211,152.0
10262,140.0
10313,118.0
