,State,stateFIPS,Date,Total Deaths,Incremental Deaths,death moving_avg
8525,DE,10,2020-07-07,514,2.0,1.0
8576,DE,10,2020-07-08,515,1.0,1.0
8627,DE,10,2020-07-09,516,1.0,0.8571428571428571
8678,DE,10,2020-07-10,516,0.0,0.8571428571428571
8729,DE,10,2020-07-11,515,-1.0,0.42857142857142855
8780,DE,10,2020-07-12,515,0.0,0.42857142857142855
8831,DE,10,2020-07-13,515,0.0,0.42857142857142855
8882,DE,10,2020-07-14,521,6.0,1.0
8933,DE,10,2020-07-15,521,0.0,0.8571428571428571
8984,DE,10,2020-07-16,521,0.0,0.7142857142857143
9035,DE,10,2020-07-17,523,2.0,1.0
9086,DE,10,2020-07-18,523,0.0,1.1428571428571428
9137,DE,10,2020-07-19,523,0.0,1.1428571428571428
9188,DE,10,2020-07-20,523,0.0,1.1428571428571428
9239,DE,10,2020-07-21,525,2.0,0.5714285714285714
9290,DE,10,2020-07-22,527,2.0,0.8571428571428571
9341,DE,10,2020-07-23,529,2.0,1.1428571428571428
9392,DE,10,2020-07-24,578,49.0,7.857142857142857
9443,DE,10,2020-07-25,579,1.0,8.0
9494,DE,10,2020-07-26,579,0.0,8.0
9545,DE,10,2020-07-27,579,0.0,8.0
9596,DE,10,2020-07-28,579,0.0,7.714285714285714
9647,DE,10,2020-07-29,581,2.0,7.714285714285714
9698,DE,10,2020-07-30,581,0.0,7.428571428571429
9749,DE,10,2020-07-31,583,2.0,0.7142857142857143
9800,DE,10,2020-08-01,585,2.0,0.8571428571428571
9851,DE,10,2020-08-02,585,0.0,0.8571428571428571
9902,DE,10,2020-08-03,585,0.0,0.8571428571428571
9953,DE,10,2020-08-04,587,2.0,1.1428571428571428
10004,DE,10,2020-08-05,587,0.0,0.8571428571428571
10055,DE,10,2020-08-06,587,0.0,0.8571428571428571
10106,DE,10,2020-08-07,588,1.0,0.7142857142857143
10157,DE,10,2020-08-08,590,2.0,0.7142857142857143
10208,DE,10,2020-08-09,591,1.0,0.8571428571428571
10259,DE,10,2020-08-10,591,0.0,0.8571428571428571
10310,DE,10,2020-08-11,591,0.0,0.5714285714285714
10361,DE,10,2020-08-12,591,0.0,0.5714285714285714
10412,DE,10,2020-08-13,592,1.0,0.7142857142857143
10463,DE,10,2020-08-14,592,0.0,0.5714285714285714
10514,DE,10,2020-08-15,592,0.0,0.2857142857142857
10565,DE,10,2020-08-16,592,0.0,0.14285714285714285
10616,DE,10,2020-08-17,592,0.0,0.14285714285714285
10667,DE,10,2020-08-18,592,0.0,0.14285714285714285
10718,DE,10,2020-08-19,595,3.0,0.5714285714285714
10769,DE,10,2020-08-20,595,0.0,0.42857142857142855
10820,DE,10,2020-08-21,600,5.0,1.1428571428571428
10871,DE,10,2020-08-22,600,0.0,1.1428571428571428
10922,DE,10,2020-08-23,600,0.0,1.1428571428571428
10973,DE,10,2020-08-24,603,3.0,1.5714285714285714
11024,DE,10,2020-08-25,603,0.0,1.5714285714285714
11075,DE,10,2020-08-26,604,1.0,1.2857142857142858
11126,DE,10,2020-08-27,604,0.0,1.2857142857142858
11177,DE,10,2020-08-28,604,0.0,0.5714285714285714
11228,DE,10,2020-08-29,604,0.0,0.5714285714285714
11279,DE,10,2020-08-30,604,0.0,0.5714285714285714
11330,DE,10,2020-08-31,605,1.0,0.2857142857142857
11381,DE,10,2020-09-01,605,0.0,0.2857142857142857
11432,DE,10,2020-09-02,606,1.0,0.2857142857142857
11483,DE,10,2020-09-03,606,0.0,0.2857142857142857
11534,DE,10,2020-09-04,606,0.0,0.2857142857142857
11585,DE,10,2020-09-05,608,2.0,0.5714285714285714
11636,DE,10,2020-09-06,609,1.0,0.7142857142857143
11687,DE,10,2020-09-07,609,0.0,0.5714285714285714
11738,DE,10,2020-09-08,609,0.0,0.5714285714285714
11789,DE,10,2020-09-09,609,0.0,0.42857142857142855
11840,DE,10,2020-09-10,613,4.0,1.0
11891,DE,10,2020-09-11,613,0.0,1.0
11942,DE,10,2020-09-12,613,0.0,0.7142857142857143
11993,DE,10,2020-09-13,615,2.0,0.8571428571428571
12044,DE,10,2020-09-14,617,2.0,1.1428571428571428
12095,DE,10,2020-09-15,618,1.0,1.2857142857142858
12146,DE,10,2020-09-16,619,1.0,1.4285714285714286
12197,DE,10,2020-09-17,619,0.0,0.8571428571428571
12248,DE,10,2020-09-18,620,1.0,1.0
12299,DE,10,2020-09-19,621,1.0,1.1428571428571428
12350,DE,10,2020-09-20,621,0.0,0.8571428571428571
12401,DE,10,2020-09-21,627,6.0,1.4285714285714286
12452,DE,10,2020-09-22,628,1.0,1.4285714285714286
12503,DE,10,2020-09-23,629,1.0,1.4285714285714286
12554,DE,10,2020-09-24,630,1.0,1.5714285714285714
12605,DE,10,2020-09-25,631,1.0,1.5714285714285714
12656,DE,10,2020-09-26,633,2.0,1.7142857142857142
12707,DE,10,2020-09-27,633,0.0,1.7142857142857142
12758,DE,10,2020-09-28,634,1.0,1.0
12809,DE,10,2020-09-29,635,1.0,1.0
12860,DE,10,2020-09-30,636,1.0,1.0
12911,DE,10,2020-10-01,636,0.0,0.8571428571428571
12962,DE,10,2020-10-02,642,6.0,1.5714285714285714
13013,DE,10,2020-10-03,645,3.0,1.7142857142857142
13064,DE,10,2020-10-04,645,0.0,1.7142857142857142
13115,DE,10,2020-10-05,645,0.0,1.5714285714285714
13166,DE,10,2020-10-06,646,1.0,1.5714285714285714
13217,DE,10,2020-10-07,649,3.0,1.8571428571428572
13268,DE,10,2020-10-08,651,2.0,2.142857142857143
13319,DE,10,2020-10-09,651,0.0,1.2857142857142858
13370,DE,10,2020-10-10,653,2.0,1.1428571428571428
13421,DE,10,2020-10-11,654,1.0,1.2857142857142858
13472,DE,10,2020-10-12,656,2.0,1.5714285714285714
13523,DE,10,2020-10-13,659,3.0,1.8571428571428572
13574,DE,10,2020-10-14,661,2.0,1.7142857142857142
13625,DE,10,2020-10-15,661,0.0,1.4285714285714286
13676,DE,10,2020-10-16,662,1.0,1.5714285714285714
13727,DE,10,2020-10-17,665,3.0,1.7142857142857142
13778,DE,10,2020-10-18,665,0.0,1.5714285714285714
13829,DE,10,2020-10-19,665,0.0,1.2857142857142858
13880,DE,10,2020-10-20,668,3.0,1.2857142857142858
13931,DE,10,2020-10-21,670,2.0,1.2857142857142858
13982,DE,10,2020-10-22,674,4.0,1.8571428571428572
14033,DE,10,2020-10-23,678,4.0,2.2857142857142856
14084,DE,10,2020-10-24,681,3.0,2.2857142857142856
14135,DE,10,2020-10-25,683,2.0,2.5714285714285716
14186,DE,10,2020-10-26,685,2.0,2.857142857142857
14237,DE,10,2020-10-27,688,3.0,2.857142857142857
14288,DE,10,2020-10-28,689,1.0,2.7142857142857144
14339,DE,10,2020-10-29,695,6.0,3.0
14390,DE,10,2020-10-30,703,8.0,3.5714285714285716
14441,DE,10,2020-10-31,709,6.0,4.0
14492,DE,10,2020-11-01,710,1.0,3.857142857142857
14543,DE,10,2020-11-02,711,1.0,3.7142857142857144
14594,DE,10,2020-11-03,712,1.0,3.4285714285714284
14645,DE,10,2020-11-04,712,0.0,3.2857142857142856
14696,DE,10,2020-11-05,716,4.0,3.0
14747,DE,10,2020-11-06,716,0.0,1.8571428571428572
14798,DE,10,2020-11-07,716,0.0,1.0
14849,DE,10,2020-11-08,719,3.0,1.2857142857142858
14900,DE,10,2020-11-09,719,0.0,1.1428571428571428
14951,DE,10,2020-11-10,722,3.0,1.4285714285714286
15002,DE,10,2020-11-11,726,4.0,2.0
15053,DE,10,2020-11-12,732,6.0,2.2857142857142856
15104,DE,10,2020-11-13,734,2.0,2.5714285714285716
15155,DE,10,2020-11-14,736,2.0,2.857142857142857
15206,DE,10,2020-11-15,736,0.0,2.4285714285714284
15257,DE,10,2020-11-16,737,1.0,2.5714285714285716
15308,DE,10,2020-11-17,739,2.0,2.4285714285714284
15359,DE,10,2020-11-18,739,0.0,1.8571428571428572
15410,DE,10,2020-11-19,744,5.0,1.7142857142857142
15461,DE,10,2020-11-20,746,2.0,1.7142857142857142
15512,DE,10,2020-11-21,748,2.0,1.7142857142857142
15563,DE,10,2020-11-22,752,4.0,2.2857142857142856
15614,DE,10,2020-11-23,754,2.0,2.4285714285714284
15665,DE,10,2020-11-24,758,4.0,2.7142857142857144
15716,DE,10,2020-11-25,759,1.0,2.857142857142857
15767,DE,10,2020-11-26,762,3.0,2.5714285714285716
15818,DE,10,2020-11-27,763,1.0,2.4285714285714284
15869,DE,10,2020-11-28,769,6.0,3.0
15920,DE,10,2020-11-29,771,2.0,2.7142857142857144
15971,DE,10,2020-11-30,774,3.0,2.857142857142857
16022,DE,10,2020-12-01,778,4.0,2.857142857142857
16073,DE,10,2020-12-02,779,1.0,2.857142857142857
16124,DE,10,2020-12-03,779,0.0,2.4285714285714284
16175,DE,10,2020-12-04,781,2.0,2.5714285714285716
16226,DE,10,2020-12-05,793,12.0,3.4285714285714284
16277,DE,10,2020-12-06,793,0.0,3.142857142857143
16328,DE,10,2020-12-07,793,0.0,2.7142857142857144
16379,DE,10,2020-12-08,803,10.0,3.5714285714285716
16430,DE,10,2020-12-09,803,0.0,3.4285714285714284
16481,DE,10,2020-12-10,806,3.0,3.857142857142857
16532,DE,10,2020-12-11,807,1.0,3.7142857142857144
16583,DE,10,2020-12-12,815,8.0,3.142857142857143
16634,DE,10,2020-12-13,816,1.0,3.2857142857142856
16685,DE,10,2020-12-14,816,0.0,3.2857142857142856
16736,DE,10,2020-12-15,826,10.0,3.2857142857142856
16787,DE,10,2020-12-16,833,7.0,4.285714285714286
16838,DE,10,2020-12-17,845,12.0,5.571428571428571
16889,DE,10,2020-12-18,854,9.0,6.714285714285714
16940,DE,10,2020-12-19,858,4.0,6.142857142857143
16991,DE,10,2020-12-20,862,4.0,6.571428571428571
7,DC,11,2020-01-22,0,,
58,DC,11,2020-01-23,0,0.0,
109,DC,11,2020-01-24,0,0.0,
160,DC,11,2020-01-25,0,0.0,
211,DC,11,2020-01-26,0,0.0,
262,DC,11,2020-01-27,0,0.0,
313,DC,11,2020-01-28,0,0.0,
364,DC,11,2020-01-29,0,0.0,0.0
415,DC,11,2020-01-30,0,0.0,0.0
466,DC,11,2020-01-31,0,0.0,0.0
517,DC,11,2020-02-01,0,0.0,0.0
568,DC,11,2020-02-02,0,0.0,0.0
619,DC,11,2020-02-03,0,0.0,0.0
670,DC,11,2020-02-04,0,0.0,0.0
721,DC,11,2020-02-05,0,0.0,0.0
772,DC,11,2020-02-06,0,0.0,0.0
823,DC,11,2020-02-07,0,0.0,0.0
874,DC,11,2020-02-08,0,0.0,0.0
925,DC,11,2020-02-09,0,0.0,0.0
976,DC,11,2020-02-10,0,0.0,0.0
1027,DC,11,2020-02-11,0,0.0,0.0
1078,DC,11,2020-02-12,0,0.0,0.0
1129,DC,11,2020-02-13,0,0.0,0.0
1180,DC,11,2020-02-14,0,0.0,0.0
1231,DC,11,2020-02-15,0,0.0,0.0
1282,DC,11,2020-02-16,0,0.0,0.0
1333,DC,11,2020-02-17,0,0.0,0.0
1384,DC,11,2020-02-18,0,0.0,0.0
1435,DC,11,2020-02-19,0,0.0,0.0
1486,DC,11,2020-02-20,0,0.0,0.0
1537,DC,11,2020-02-21,0,0.0,0.0
1588,DC,11,2020-02-22,0,0.0,0.0
1639,DC,11,2020-02-23,0,0.0,0.0
1690,DC,11,2020-02-24,0,0.0,0.0
1741,DC,11,2020-02-25,0,0.0,0.0
1792,DC,11,2020-02-26,0,0.0,0.0
1843,DC,11,2020-02-27,0,0.0,0.0
1894,DC,11,2020-02-28,0,0.0,0.0
1945,DC,11,2020-02-29,0,0.0,0.0
1996,DC,11,2020-03-01,0,0.0,0.0
2047,DC,11,2020-03-02,0,0.0,0.0
2098,DC,11,2020-03-03,0,0.0,0.0
2149,DC,11,2020-03-04,0,0.0,0.0
2200,DC,11,2020-03-05,0,0.0,0.0
2251,DC,11,2020-03-06,0,0.0,0.0
2302,DC,11,2020-03-07,0,0.0,0.0
2353,DC,11,2020-03-08,0,0.0,0.0
2404,DC,11,2020-03-09,0,0.0,0.0
2455,DC,11,2020-03-10,0,0.0,0.0
2506,DC,11,2020-03-11,0,0.0,0.0
2557,DC,11,2020-03-12,0,0.0,0.0
2608,DC,11,2020-03-13,0,0.0,0.0
2659,DC,11,2020-03-14,0,0.0,0.0
2710,DC,11,2020-03-15,0,0.0,0.0
2761,DC,11,2020-03-16,0,0.0,0.0
2812,DC,11,2020-03-17,0,0.0,0.0
2863,DC,11,2020-03-18,0,0.0,0.0
2914,DC,11,2020-03-19,0,0.0,0.0
2965,DC,11,2020-03-20,1,1.0,0.14285714285714285
3016,DC,11,2020-03-21,1,0.0,0.14285714285714285
3067,DC,11,2020-03-22,2,1.0,0.2857142857142857
3118,DC,11,2020-03-23,2,0.0,0.2857142857142857
3169,DC,11,2020-03-24,2,0.0,0.2857142857142857
3220,DC,11,2020-03-25,3,1.0,0.42857142857142855
3271,DC,11,2020-03-26,3,0.0,0.42857142857142855
3322,DC,11,2020-03-27,4,1.0,0.42857142857142855
3373,DC,11,2020-03-28,5,1.0,0.5714285714285714
3424,DC,11,2020-03-29,9,4.0,1.0
3475,DC,11,2020-03-30,9,0.0,1.0
3526,DC,11,2020-03-31,11,2.0,1.2857142857142858
3577,DC,11,2020-04-01,12,1.0,1.2857142857142858
3628,DC,11,2020-04-02,15,3.0,1.7142857142857142
3679,DC,11,2020-04-03,21,6.0,2.4285714285714284
3730,DC,11,2020-04-04,21,0.0,2.2857142857142856
3781,DC,11,2020-04-05,22,1.0,1.8571428571428572
3832,DC,11,2020-04-06,22,0.0,1.8571428571428572
3883,DC,11,2020-04-07,22,0.0,1.5714285714285714
3934,DC,11,2020-04-08,22,0.0,1.4285714285714286
3985,DC,11,2020-04-09,22,0.0,1.0
4036,DC,11,2020-04-10,22,0.0,0.14285714285714285
4087,DC,11,2020-04-11,22,0.0,0.14285714285714285
4138,DC,11,2020-04-12,22,0.0,0.0
4189,DC,11,2020-04-13,22,0.0,0.0
4240,DC,11,2020-04-14,67,45.0,6.428571428571429
4291,DC,11,2020-04-15,72,5.0,7.142857142857143
4342,DC,11,2020-04-16,81,9.0,8.428571428571429
4393,DC,11,2020-04-17,86,5.0,9.142857142857142
4444,DC,11,2020-04-18,91,5.0,9.857142857142858
4495,DC,11,2020-04-19,96,5.0,10.571428571428571
4546,DC,11,2020-04-20,105,9.0,11.857142857142858
4597,DC,11,2020-04-21,112,7.0,6.428571428571429
4648,DC,11,2020-04-22,127,15.0,7.857142857142857
4699,DC,11,2020-04-23,139,12.0,8.285714285714286
4750,DC,11,2020-04-24,153,14.0,9.571428571428571
4801,DC,11,2020-04-25,165,12.0,10.571428571428571
4852,DC,11,2020-04-26,178,13.0,11.714285714285714
4903,DC,11,2020-04-27,185,7.0,11.428571428571429
4954,DC,11,2020-04-28,190,5.0,11.142857142857142
5005,DC,11,2020-04-29,205,15.0,11.142857142857142
5056,DC,11,2020-04-30,224,19.0,12.142857142857142
5107,DC,11,2020-05-01,231,7.0,11.142857142857142
5158,DC,11,2020-05-02,240,9.0,10.714285714285714
5209,DC,11,2020-05-03,251,11.0,10.428571428571429
5260,DC,11,2020-05-04,258,7.0,10.428571428571429
5311,DC,11,2020-05-05,264,6.0,10.571428571428571
5362,DC,11,2020-05-06,264,0.0,8.428571428571429
5413,DC,11,2020-05-07,285,21.0,8.714285714285714
5464,DC,11,2020-05-08,304,19.0,10.428571428571429
5515,DC,11,2020-05-09,311,7.0,10.142857142857142
5566,DC,11,2020-05-10,323,12.0,10.285714285714286
5617,DC,11,2020-05-11,328,5.0,10.0
5668,DC,11,2020-05-12,336,8.0,10.285714285714286
5719,DC,11,2020-05-13,350,14.0,12.285714285714286
5770,DC,11,2020-05-14,358,8.0,10.428571428571429
5821,DC,11,2020-05-15,368,10.0,9.142857142857142
5872,DC,11,2020-05-16,375,7.0,9.142857142857142
5923,DC,11,2020-05-17,383,8.0,8.571428571428571
5974,DC,11,2020-05-18,392,9.0,9.142857142857142
6025,DC,11,2020-05-19,400,8.0,9.142857142857142
6076,DC,11,2020-05-20,407,7.0,8.142857142857142
6127,DC,11,2020-05-21,412,5.0,7.714285714285714
6178,DC,11,2020-05-22,418,6.0,7.142857142857143
6229,DC,11,2020-05-23,427,9.0,7.428571428571429
6280,DC,11,2020-05-24,432,5.0,7.0
6331,DC,11,2020-05-25,440,8.0,6.857142857142857
6382,DC,11,2020-05-26,440,0.0,5.714285714285714
6433,DC,11,2020-05-27,445,5.0,5.428571428571429
6484,DC,11,2020-05-28,453,8.0,5.857142857142857
6535,DC,11,2020-05-29,460,7.0,6.0
6586,DC,11,2020-05-30,462,2.0,5.0
6637,DC,11,2020-05-31,466,4.0,4.857142857142857
6688,DC,11,2020-06-01,468,2.0,4.0
6739,DC,11,2020-06-02,470,2.0,4.285714285714286
6790,DC,11,2020-06-03,473,3.0,4.0
6841,DC,11,2020-06-04,475,2.0,3.142857142857143
6892,DC,11,2020-06-05,479,4.0,2.7142857142857144
6943,DC,11,2020-06-06,483,4.0,3.0
6994,DC,11,2020-06-07,489,6.0,3.2857142857142856
7045,DC,11,2020-06-08,491,2.0,3.2857142857142856
7096,DC,11,2020-06-09,495,4.0,3.5714285714285716
7147,DC,11,2020-06-10,499,4.0,3.7142857142857144
7198,DC,11,2020-06-11,502,3.0,3.857142857142857
7249,DC,11,2020-06-12,506,4.0,3.857142857142857
7300,DC,11,2020-06-13,511,5.0,4.0
7351,DC,11,2020-06-14,515,4.0,3.7142857142857144
7402,DC,11,2020-06-15,515,0.0,3.4285714285714284
7453,DC,11,2020-06-16,520,5.0,3.5714285714285716
7504,DC,11,2020-06-17,523,3.0,3.4285714285714284
7555,DC,11,2020-06-18,527,4.0,3.5714285714285716
7606,DC,11,2020-06-19,530,3.0,3.4285714285714284
7657,DC,11,2020-06-20,531,1.0,2.857142857142857
7708,DC,11,2020-06-21,533,2.0,2.5714285714285716
7759,DC,11,2020-06-22,535,2.0,2.857142857142857
7810,DC,11,2020-06-23,537,2.0,2.4285714285714284
7861,DC,11,2020-06-24,541,4.0,2.5714285714285716
7912,DC,11,2020-06-25,543,2.0,2.2857142857142856
7963,DC,11,2020-06-26,546,3.0,2.2857142857142856
8014,DC,11,2020-06-27,548,2.0,2.4285714285714284
8065,DC,11,2020-06-28,550,2.0,2.4285714285714284
8116,DC,11,2020-06-29,551,1.0,2.2857142857142856
8167,DC,11,2020-06-30,551,0.0,2.0
8218,DC,11,2020-07-01,553,2.0,1.7142857142857142
8269,DC,11,2020-07-02,554,1.0,1.5714285714285714
8320,DC,11,2020-07-03,555,1.0,1.2857142857142858
8371,DC,11,2020-07-04,557,2.0,1.2857142857142858
8422,DC,11,2020-07-05,559,2.0,1.2857142857142858
8473,DC,11,2020-07-06,561,2.0,1.4285714285714286
8524,DC,11,2020-07-07,561,0.0,1.4285714285714286
8575,DC,11,2020-07-08,564,3.0,1.5714285714285714
8626,DC,11,2020-07-09,568,4.0,2.0
8677,DC,11,2020-07-10,568,0.0,1.8571428571428572
8728,DC,11,2020-07-11,568,0.0,1.5714285714285714
8779,DC,11,2020-07-12,568,0.0,1.2857142857142858
8830,DC,11,2020-07-13,568,0.0,1.0
8881,DC,11,2020-07-14,571,3.0,1.4285714285714286
8932,DC,11,2020-07-15,574,3.0,1.4285714285714286
8983,DC,11,2020-07-16,577,3.0,1.2857142857142858
9034,DC,11,2020-07-17,577,0.0,1.2857142857142858
9085,DC,11,2020-07-18,578,1.0,1.4285714285714286
9136,DC,11,2020-07-19,578,0.0,1.4285714285714286
9187,DC,11,2020-07-20,579,1.0,1.5714285714285714
9238,DC,11,2020-07-21,580,1.0,1.2857142857142858
9289,DC,11,2020-07-22,581,1.0,1.0
9340,DC,11,2020-07-23,581,0.0,0.5714285714285714
9391,DC,11,2020-07-24,581,0.0,0.5714285714285714
9442,DC,11,2020-07-25,581,0.0,0.42857142857142855
9493,DC,11,2020-07-26,582,1.0,0.5714285714285714
9544,DC,11,2020-07-27,583,1.0,0.5714285714285714
9595,DC,11,2020-07-28,583,0.0,0.42857142857142855
9646,DC,11,2020-07-29,584,1.0,0.42857142857142855
9697,DC,11,2020-07-30,585,1.0,0.5714285714285714
9748,DC,11,2020-07-31,585,0.0,0.5714285714285714
9799,DC,11,2020-08-01,585,0.0,0.5714285714285714
9850,DC,11,2020-08-02,586,1.0,0.5714285714285714
9901,DC,11,2020-08-03,586,0.0,0.42857142857142855
9952,DC,11,2020-08-04,587,1.0,0.5714285714285714
10003,DC,11,2020-08-05,587,0.0,0.42857142857142855
10054,DC,11,2020-08-06,587,0.0,0.2857142857142857
10105,DC,11,2020-08-07,589,2.0,0.5714285714285714
10156,DC,11,2020-08-08,590,1.0,0.7142857142857143
10207,DC,11,2020-08-09,591,1.0,0.7142857142857143
10258,DC,11,2020-08-10,591,0.0,0.7142857142857143
10309,DC,11,2020-08-11,593,2.0,0.8571428571428571
10360,DC,11,2020-08-12,593,0.0,0.8571428571428571
10411,DC,11,2020-08-13,594,1.0,1.0
10462,DC,11,2020-08-14,594,0.0,0.7142857142857143
10513,DC,11,2020-08-15,597,3.0,1.0
10564,DC,11,2020-08-16,597,0.0,0.8571428571428571
10615,DC,11,2020-08-17,597,0.0,0.8571428571428571
10666,DC,11,2020-08-18,599,2.0,0.8571428571428571
10717,DC,11,2020-08-19,600,1.0,1.0
10768,DC,11,2020-08-20,601,1.0,1.0
10819,DC,11,2020-08-21,602,1.0,1.1428571428571428
10870,DC,11,2020-08-22,604,2.0,1.0
10921,DC,11,2020-08-23,604,0.0,1.0
10972,DC,11,2020-08-24,604,0.0,1.0
11023,DC,11,2020-08-25,604,0.0,0.7142857142857143
11074,DC,11,2020-08-26,605,1.0,0.7142857142857143
11125,DC,11,2020-08-27,605,0.0,0.5714285714285714
11176,DC,11,2020-08-28,605,0.0,0.42857142857142855
11227,DC,11,2020-08-29,605,0.0,0.14285714285714285
11278,DC,11,2020-08-30,606,1.0,0.2857142857142857
11329,DC,11,2020-08-31,607,1.0,0.42857142857142855
11380,DC,11,2020-09-01,607,0.0,0.42857142857142855
11431,DC,11,2020-09-02,608,1.0,0.42857142857142855
11482,DC,11,2020-09-03,609,1.0,0.5714285714285714
11533,DC,11,2020-09-04,611,2.0,0.8571428571428571
11584,DC,11,2020-09-05,611,0.0,0.8571428571428571
11635,DC,11,2020-09-06,611,0.0,0.7142857142857143
11686,DC,11,2020-09-07,611,0.0,0.5714285714285714
11737,DC,11,2020-09-08,611,0.0,0.5714285714285714
11788,DC,11,2020-09-09,615,4.0,1.0
11839,DC,11,2020-09-10,616,1.0,1.0
11890,DC,11,2020-09-11,616,0.0,0.7142857142857143
11941,DC,11,2020-09-12,616,0.0,0.7142857142857143
11992,DC,11,2020-09-13,616,0.0,0.7142857142857143
12043,DC,11,2020-09-14,616,0.0,0.7142857142857143
12094,DC,11,2020-09-15,616,0.0,0.7142857142857143
12145,DC,11,2020-09-16,616,0.0,0.14285714285714285
12196,DC,11,2020-09-17,616,0.0,0.0
12247,DC,11,2020-09-18,616,0.0,0.0
12298,DC,11,2020-09-19,616,0.0,0.0
12349,DC,11,2020-09-20,620,4.0,0.5714285714285714
12400,DC,11,2020-09-21,621,1.0,0.7142857142857143
12451,DC,11,2020-09-22,621,0.0,0.7142857142857143
12502,DC,11,2020-09-23,621,0.0,0.7142857142857143
12553,DC,11,2020-09-24,621,0.0,0.7142857142857143
12604,DC,11,2020-09-25,623,2.0,1.0
12655,DC,11,2020-09-26,624,1.0,1.1428571428571428
12706,DC,11,2020-09-27,624,0.0,0.5714285714285714
12757,DC,11,2020-09-28,624,0.0,0.42857142857142855
12808,DC,11,2020-09-29,626,2.0,0.7142857142857143
12859,DC,11,2020-09-30,627,1.0,0.8571428571428571
12910,DC,11,2020-10-01,628,1.0,1.0
12961,DC,11,2020-10-02,629,1.0,0.8571428571428571
13012,DC,11,2020-10-03,629,0.0,0.7142857142857143
13063,DC,11,2020-10-04,631,2.0,1.0
13114,DC,11,2020-10-05,631,0.0,1.0
13165,DC,11,2020-10-06,631,0.0,0.7142857142857143
13216,DC,11,2020-10-07,632,1.0,0.7142857142857143
13267,DC,11,2020-10-08,634,2.0,0.8571428571428571
13318,DC,11,2020-10-09,634,0.0,0.7142857142857143
13369,DC,11,2020-10-10,636,2.0,1.0
13420,DC,11,2020-10-11,637,1.0,0.8571428571428571
13471,DC,11,2020-10-12,637,0.0,0.8571428571428571
13522,DC,11,2020-10-13,637,0.0,0.8571428571428571
13573,DC,11,2020-10-14,638,1.0,0.8571428571428571
13624,DC,11,2020-10-15,638,0.0,0.5714285714285714
13675,DC,11,2020-10-16,641,3.0,1.0
13726,DC,11,2020-10-17,641,0.0,0.7142857142857143
13777,DC,11,2020-10-18,641,0.0,0.5714285714285714
13828,DC,11,2020-10-19,641,0.0,0.5714285714285714
13879,DC,11,2020-10-20,642,1.0,0.7142857142857143
13930,DC,11,2020-10-21,642,0.0,0.5714285714285714
13981,DC,11,2020-10-22,642,0.0,0.5714285714285714
14032,DC,11,2020-10-23,642,0.0,0.14285714285714285
14083,DC,11,2020-10-24,642,0.0,0.14285714285714285
14134,DC,11,2020-10-25,642,0.0,0.14285714285714285
14185,DC,11,2020-10-26,642,0.0,0.14285714285714285
14236,DC,11,2020-10-27,644,2.0,0.2857142857142857
14287,DC,11,2020-10-28,644,0.0,0.2857142857142857
14338,DC,11,2020-10-29,645,1.0,0.42857142857142855
14389,DC,11,2020-10-30,646,1.0,0.5714285714285714
14440,DC,11,2020-10-31,646,0.0,0.5714285714285714
14491,DC,11,2020-11-01,646,0.0,0.5714285714285714
14542,DC,11,2020-11-02,647,1.0,0.7142857142857143
14593,DC,11,2020-11-03,647,0.0,0.42857142857142855
14644,DC,11,2020-11-04,647,0.0,0.42857142857142855
14695,DC,11,2020-11-05,650,3.0,0.7142857142857143
14746,DC,11,2020-11-06,652,2.0,0.8571428571428571
14797,DC,11,2020-11-07,654,2.0,1.1428571428571428
14848,DC,11,2020-11-08,654,0.0,1.1428571428571428
14899,DC,11,2020-11-09,655,1.0,1.1428571428571428
14950,DC,11,2020-11-10,657,2.0,1.4285714285714286
15001,DC,11,2020-11-11,657,0.0,1.4285714285714286
15052,DC,11,2020-11-12,657,0.0,1.0
15103,DC,11,2020-11-13,657,0.0,0.7142857142857143
15154,DC,11,2020-11-14,658,1.0,0.5714285714285714
15205,DC,11,2020-11-15,660,2.0,0.8571428571428571
15256,DC,11,2020-11-16,660,0.0,0.7142857142857143
15307,DC,11,2020-11-17,660,0.0,0.42857142857142855
15358,DC,11,2020-11-18,665,5.0,1.1428571428571428
15409,DC,11,2020-11-19,667,2.0,1.4285714285714286
15460,DC,11,2020-11-20,669,2.0,1.7142857142857142
15511,DC,11,2020-11-21,670,1.0,1.7142857142857142
15562,DC,11,2020-11-22,670,0.0,1.4285714285714286
15613,DC,11,2020-11-23,672,2.0,1.7142857142857142
15664,DC,11,2020-11-24,673,1.0,1.8571428571428572
15715,DC,11,2020-11-25,677,4.0,1.7142857142857142
15766,DC,11,2020-11-26,677,0.0,1.4285714285714286
15817,DC,11,2020-11-27,677,0.0,1.1428571428571428
15868,DC,11,2020-11-28,678,1.0,1.1428571428571428
15919,DC,11,2020-11-29,680,2.0,1.4285714285714286
15970,DC,11,2020-11-30,680,0.0,1.1428571428571428
16021,DC,11,2020-12-01,685,5.0,1.7142857142857142
16072,DC,11,2020-12-02,690,5.0,1.8571428571428572
16123,DC,11,2020-12-03,692,2.0,2.142857142857143
16174,DC,11,2020-12-04,693,1.0,2.2857142857142856
16225,DC,11,2020-12-05,695,2.0,2.4285714285714284
16276,DC,11,2020-12-06,695,0.0,2.142857142857143
16327,DC,11,2020-12-07,701,6.0,3.0
