,Unnamed: 0,Unnamed: 0.1,County Name,countyFIPS,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1464,1464,1798,Baldwin County,1003,AL,1,2020-05-29,282,1.0,1.5714285714285714,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-29,6.0,18.0,104.0,9.0,-24.0,6.0
1465,1465,1799,Baldwin County,1003,AL,1,2020-05-30,283,1.0,1.4285714285714286,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-30,8.0,28.0,96.0,17.0,-1.0,1.0
1466,1466,1800,Baldwin County,1003,AL,1,2020-05-31,288,5.0,2.0,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-05-31,16.0,36.0,109.0,30.0,-6.0,1.0
1467,1467,1801,Baldwin County,1003,AL,1,2020-06-01,292,4.0,2.2857142857142856,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-01,15.0,24.0,69.0,5.0,-23.0,4.0
1468,1468,1802,Baldwin County,1003,AL,1,2020-06-02,292,0.0,2.142857142857143,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-02,10.0,18.0,65.0,9.0,-22.0,6.0
1469,1469,1803,Baldwin County,1003,AL,1,2020-06-03,292,0.0,1.5714285714285714,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-03,14.0,20.0,63.0,3.0,-23.0,6.0
1470,1470,1804,Baldwin County,1003,AL,1,2020-06-04,293,1.0,1.7142857142857142,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-04,9.0,20.0,65.0,2.0,-22.0,5.0
1471,1471,1805,Baldwin County,1003,AL,1,2020-06-05,296,3.0,2.0,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-05,7.0,18.0,103.0,5.0,-22.0,5.0
1472,1472,1806,Baldwin County,1003,AL,1,2020-06-06,304,8.0,3.0,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-06,3.0,21.0,26.0,7.0,-6.0,4.0
1473,1473,1807,Baldwin County,1003,AL,1,2020-06-07,313,9.0,3.571428571428572,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-07,-17.0,-3.0,-15.0,-10.0,-19.0,8.0
1474,1474,1808,Baldwin County,1003,AL,1,2020-06-08,320,7.0,4.0,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-08,1.0,10.0,30.0,-14.0,-26.0,7.0
1475,1475,1809,Baldwin County,1003,AL,1,2020-06-09,325,5.0,4.714285714285714,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-09,5.0,12.0,43.0,-1.0,-22.0,6.0
1476,1476,1810,Baldwin County,1003,AL,1,2020-06-10,331,6.0,5.571428571428571,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-10,15.0,20.0,80.0,3.0,-22.0,4.0
1477,1477,1811,Baldwin County,1003,AL,1,2020-06-11,343,12.0,7.142857142857142,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-11,15.0,22.0,97.0,7.0,-22.0,4.0
1478,1478,1812,Baldwin County,1003,AL,1,2020-06-12,353,10.0,8.142857142857142,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-12,13.0,24.0,145.0,10.0,-23.0,4.0
1479,1479,1813,Baldwin County,1003,AL,1,2020-06-13,361,8.0,8.142857142857142,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-13,20.0,36.0,120.0,40.0,-3.0,-1.0
1480,1480,1814,Baldwin County,1003,AL,1,2020-06-14,364,3.0,7.2857142857142865,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-14,25.0,44.0,130.0,46.0,-8.0,0.0
1481,1481,1815,Baldwin County,1003,AL,1,2020-06-15,383,19.0,9.0,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-15,18.0,26.0,100.0,10.0,-22.0,3.0
1482,1482,1816,Baldwin County,1003,AL,1,2020-06-16,389,6.0,9.142857142857142,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-16,16.0,23.0,113.0,15.0,-21.0,4.0
1483,1483,1817,Baldwin County,1003,AL,1,2020-06-17,392,3.0,8.714285714285714,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-17,24.0,28.0,127.0,20.0,-21.0,3.0
1484,1484,1818,Baldwin County,1003,AL,1,2020-06-18,401,9.0,8.285714285714286,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-18,19.0,26.0,100.0,19.0,-22.0,4.0
1485,1485,1819,Baldwin County,1003,AL,1,2020-06-19,413,12.0,8.571428571428571,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-19,14.0,26.0,145.0,14.0,-23.0,3.0
1486,1486,1820,Baldwin County,1003,AL,1,2020-06-20,420,7.0,8.428571428571429,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-20,21.0,42.0,119.0,37.0,-4.0,-1.0
1487,1487,1821,Baldwin County,1003,AL,1,2020-06-21,430,10.0,9.428571428571429,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-21,26.0,47.0,128.0,47.0,-8.0,-1.0
1488,1488,1822,Baldwin County,1003,AL,1,2020-06-22,437,7.0,7.7142857142857135,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-22,12.0,18.0,68.0,6.0,-26.0,6.0
1489,1489,1823,Baldwin County,1003,AL,1,2020-06-23,450,13.0,8.714285714285714,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-23,12.0,20.0,90.0,0.0,-24.0,6.0
1490,1490,1824,Baldwin County,1003,AL,1,2020-06-24,464,14.0,10.285714285714286,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-24,23.0,23.0,104.0,7.0,-23.0,5.0
1491,1491,1825,Baldwin County,1003,AL,1,2020-06-25,477,13.0,10.857142857142858,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-25,18.0,26.0,99.0,17.0,-24.0,5.0
1492,1492,1826,Baldwin County,1003,AL,1,2020-06-26,515,38.0,14.571428571428573,9,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-26,13.0,21.0,134.0,17.0,-25.0,5.0
1493,1493,1827,Baldwin County,1003,AL,1,2020-06-27,555,40.0,19.285714285714285,10,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-27,16.0,33.0,106.0,42.0,-5.0,1.0
1494,1494,1828,Baldwin County,1003,AL,1,2020-06-28,575,20.0,20.714285714285715,10,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-28,22.0,38.0,109.0,55.0,-7.0,1.0
1495,1495,1829,Baldwin County,1003,AL,1,2020-06-29,643,68.0,29.42857142857143,10,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-29,14.0,22.0,79.0,8.0,-24.0,5.0
1496,1496,1830,Baldwin County,1003,AL,1,2020-06-30,680,37.0,32.857142857142854,10,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-06-30,15.0,22.0,92.0,19.0,-24.0,5.0
1497,1497,1831,Baldwin County,1003,AL,1,2020-07-01,703,23.0,34.142857142857146,10,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-01,21.0,26.0,101.0,23.0,-26.0,5.0
1498,1498,1832,Baldwin County,1003,AL,1,2020-07-02,751,48.0,39.142857142857146,10,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-02,26.0,38.0,101.0,36.0,-27.0,5.0
1499,1499,1833,Baldwin County,1003,AL,1,2020-07-03,845,94.0,47.14285714285714,10,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-03,17.0,38.0,160.0,49.0,-45.0,10.0
1500,1500,1834,Baldwin County,1003,AL,1,2020-07-04,863,18.0,44.0,10,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-04,-10.0,23.0,106.0,55.0,-19.0,4.0
1501,1501,1835,Baldwin County,1003,AL,1,2020-07-05,881,18.0,43.714285714285715,10,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-05,11.0,28.0,92.0,41.0,-14.0,3.0
1502,1502,1836,Baldwin County,1003,AL,1,2020-07-06,911,30.0,38.285714285714285,10,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-06,14.0,24.0,68.0,11.0,-30.0,6.0
1503,1503,1837,Baldwin County,1003,AL,1,2020-07-07,997,86.0,45.28571428571429,10,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-07,10.0,18.0,73.0,2.0,-27.0,7.0
1504,1504,1838,Baldwin County,1003,AL,1,2020-07-08,1056,59.0,50.42857142857143,10,0.0,0.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-08,15.0,18.0,95.0,-1.0,-26.0,6.0
1505,1505,1839,Baldwin County,1003,AL,1,2020-07-09,1131,75.0,54.28571428571429,11,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-09,15.0,25.0,93.0,-2.0,-26.0,5.0
1506,1506,1840,Baldwin County,1003,AL,1,2020-07-10,1187,56.0,48.85714285714285,12,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-10,9.0,21.0,126.0,2.0,-27.0,6.0
1507,1507,1841,Baldwin County,1003,AL,1,2020-07-11,1224,37.0,51.57142857142857,12,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-11,12.0,34.0,95.0,29.0,-6.0,1.0
1508,1508,1842,Baldwin County,1003,AL,1,2020-07-12,1294,70.0,59.0,12,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-12,17.0,33.0,96.0,31.0,-11.0,2.0
1509,1509,1843,Baldwin County,1003,AL,1,2020-07-13,1359,65.0,64.0,12,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-13,12.0,19.0,73.0,-3.0,-26.0,5.0
1510,1510,1844,Baldwin County,1003,AL,1,2020-07-14,1414,55.0,59.57142857142857,12,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-14,15.0,23.0,88.0,6.0,-26.0,6.0
1511,1511,1845,Baldwin County,1003,AL,1,2020-07-15,1518,104.0,66.0,13,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-15,16.0,20.0,73.0,1.0,-27.0,6.0
1512,1512,1846,Baldwin County,1003,AL,1,2020-07-16,1599,81.0,66.85714285714286,14,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-16,13.0,25.0,76.0,2.0,-26.0,5.0
1513,1513,1847,Baldwin County,1003,AL,1,2020-07-17,1689,90.0,71.71428571428571,14,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-17,7.0,20.0,123.0,8.0,-28.0,6.0
1514,1514,1848,Baldwin County,1003,AL,1,2020-07-18,1819,130.0,85.0,15,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-18,11.0,31.0,90.0,22.0,-6.0,2.0
1515,1515,1849,Baldwin County,1003,AL,1,2020-07-19,1937,118.0,91.85714285714286,15,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-19,17.0,37.0,100.0,38.0,-11.0,2.0
1516,1516,1850,Baldwin County,1003,AL,1,2020-07-20,2013,76.0,93.42857142857143,15,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-20,10.0,24.0,82.0,2.0,-28.0,5.0
1517,1517,1851,Baldwin County,1003,AL,1,2020-07-21,2102,89.0,98.28571428571428,16,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-21,10.0,22.0,94.0,-3.0,-28.0,6.0
1518,1518,1852,Baldwin County,1003,AL,1,2020-07-22,2196,94.0,96.85714285714286,16,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-22,19.0,25.0,107.0,1.0,-25.0,5.0
1519,1519,1853,Baldwin County,1003,AL,1,2020-07-23,2461,265.0,123.14285714285714,17,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-23,14.0,21.0,57.0,3.0,-27.0,7.0
1520,1520,1854,Baldwin County,1003,AL,1,2020-07-24,2513,52.0,117.71428571428572,18,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-24,7.0,16.0,82.0,2.0,-29.0,8.0
1521,1521,1855,Baldwin County,1003,AL,1,2020-07-25,2662,149.0,120.42857142857143,18,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-25,7.0,23.0,61.0,17.0,-10.0,4.0
1522,1522,1856,Baldwin County,1003,AL,1,2020-07-26,2708,46.0,110.14285714285714,18,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-26,11.0,30.0,87.0,23.0,-14.0,2.0
1523,1523,1857,Baldwin County,1003,AL,1,2020-07-27,2770,62.0,108.14285714285714,18,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-27,6.0,16.0,40.0,-7.0,-28.0,7.0
1524,1524,1858,Baldwin County,1003,AL,1,2020-07-28,2835,65.0,104.71428571428572,18,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-28,2.0,13.0,52.0,-2.0,-27.0,7.0
1525,1525,1859,Baldwin County,1003,AL,1,2020-07-29,2835,0.0,91.28571428571428,21,3.0,0.7142857142857143,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-29,11.0,20.0,77.0,7.0,-27.0,6.0
1526,1526,1860,Baldwin County,1003,AL,1,2020-07-30,3028,193.0,81.0,21,0.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-30,10.0,21.0,76.0,-2.0,-27.0,5.0
1527,1527,1861,Baldwin County,1003,AL,1,2020-07-31,3101,73.0,84.0,22,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-07-31,9.0,22.0,117.0,9.0,-28.0,4.0
1528,1528,1862,Baldwin County,1003,AL,1,2020-08-01,3142,41.0,68.57142857142857,22,0.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-01,13.0,36.0,92.0,29.0,-7.0,1.0
1529,1529,1863,Baldwin County,1003,AL,1,2020-08-02,3223,81.0,73.57142857142857,23,1.0,0.7142857142857143,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-02,16.0,38.0,98.0,30.0,-12.0,1.0
1530,1530,1864,Baldwin County,1003,AL,1,2020-08-03,3265,42.0,70.71428571428571,24,1.0,0.8571428571428571,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-03,12.0,23.0,73.0,4.0,-27.0,4.0
1531,1531,1865,Baldwin County,1003,AL,1,2020-08-04,3320,55.0,69.28571428571429,24,0.0,0.8571428571428571,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-04,9.0,19.0,83.0,3.0,-27.0,5.0
1532,1532,1866,Baldwin County,1003,AL,1,2020-08-05,3380,60.0,77.85714285714286,24,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-05,15.0,23.0,101.0,5.0,-26.0,4.0
1533,1533,1867,Baldwin County,1003,AL,1,2020-08-06,3438,58.0,58.57142857142857,25,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-06,11.0,22.0,80.0,10.0,-26.0,4.0
1534,1534,1868,Baldwin County,1003,AL,1,2020-08-07,3504,66.0,57.57142857142857,25,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-07,8.0,21.0,120.0,7.0,-27.0,4.0
1535,1535,1869,Baldwin County,1003,AL,1,2020-08-08,3564,60.0,60.28571428571429,26,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-08,9.0,30.0,94.0,22.0,-9.0,2.0
1536,1536,1870,Baldwin County,1003,AL,1,2020-08-09,3606,42.0,54.714285714285715,27,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-09,13.0,35.0,92.0,30.0,-13.0,1.0
1537,1537,1871,Baldwin County,1003,AL,1,2020-08-10,3714,108.0,64.14285714285714,28,1.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-10,8.0,18.0,56.0,0.0,-27.0,4.0
1538,1538,1872,Baldwin County,1003,AL,1,2020-08-11,3736,22.0,59.42857142857143,32,4.0,1.1428571428571428,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-11,4.0,14.0,51.0,-5.0,-27.0,5.0
1539,1539,1873,Baldwin County,1003,AL,1,2020-08-12,3776,40.0,56.57142857142857,32,0.0,1.1428571428571428,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-12,9.0,18.0,71.0,-17.0,-26.0,3.0
1540,1540,1874,Baldwin County,1003,AL,1,2020-08-13,3813,37.0,53.57142857142857,32,0.0,1.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-13,4.0,14.0,53.0,-17.0,-26.0,4.0
1541,1541,1875,Baldwin County,1003,AL,1,2020-08-14,3860,47.0,50.85714285714285,32,0.0,1.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-14,1.0,14.0,77.0,-21.0,-27.0,5.0
1542,1542,1876,Baldwin County,1003,AL,1,2020-08-15,3909,49.0,49.28571428571429,32,0.0,0.8571428571428571,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-15,7.0,25.0,65.0,-14.0,-10.0,3.0
1543,1543,1877,Baldwin County,1003,AL,1,2020-08-16,3948,39.0,48.85714285714285,32,0.0,0.7142857142857143,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-16,9.0,29.0,83.0,3.0,-11.0,1.0
1544,1544,1878,Baldwin County,1003,AL,1,2020-08-17,3960,12.0,35.142857142857146,32,0.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-17,-3.0,9.0,,,-26.0,3.0
1545,1545,1879,Baldwin County,1003,AL,1,2020-08-18,3977,17.0,34.42857142857143,33,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-18,-4.0,7.0,,,-24.0,4.0
1546,1546,1880,Baldwin County,1003,AL,1,2020-08-19,4002,25.0,32.285714285714285,33,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-19,0.0,9.0,,,-23.0,3.0
1547,1547,1881,Baldwin County,1003,AL,1,2020-08-20,4035,33.0,31.714285714285715,34,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-20,-1.0,7.0,,,-25.0,5.0
1548,1548,1882,Baldwin County,1003,AL,1,2020-08-21,4054,19.0,27.714285714285715,35,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-21,2.0,15.0,,,-24.0,2.0
1549,1549,1883,Baldwin County,1003,AL,1,2020-08-22,4115,61.0,29.42857142857143,35,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-22,3.0,20.0,,,-8.0,1.0
1550,1550,1884,Baldwin County,1003,AL,1,2020-08-23,4147,32.0,28.42857142857143,35,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-23,-2.0,22.0,,,-13.0,4.0
1551,1551,1885,Baldwin County,1003,AL,1,2020-08-24,4167,20.0,29.57142857142857,35,0.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-24,-15.0,-5.0,,,-26.0,6.0
1552,1552,1886,Baldwin County,1003,AL,1,2020-08-25,4190,23.0,30.42857142857143,35,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-25,-16.0,-5.0,,,-26.0,6.0
1553,1553,1887,Baldwin County,1003,AL,1,2020-08-26,4265,75.0,37.57142857142857,36,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-26,-9.0,-1.0,,,-24.0,4.0
1554,1554,1888,Baldwin County,1003,AL,1,2020-08-27,4311,46.0,39.42857142857143,37,1.0,0.42857142857142855,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-27,-8.0,4.0,,,-24.0,4.0
1555,1555,1889,Baldwin County,1003,AL,1,2020-08-28,4347,36.0,41.857142857142854,39,2.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-28,-6.0,4.0,,,-25.0,3.0
1556,1556,1890,Baldwin County,1003,AL,1,2020-08-29,4424,77.0,44.14285714285715,40,1.0,0.7142857142857143,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-29,-5.0,8.0,,,-11.0,3.0
1557,1557,1891,Baldwin County,1003,AL,1,2020-08-30,4525,101.0,54.0,40,0.0,0.7142857142857143,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-30,-6.0,11.0,,,-17.0,3.0
1558,1558,1892,Baldwin County,1003,AL,1,2020-08-31,4545,20.0,54.0,42,2.0,1.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-08-31,-13.0,-2.0,,,-25.0,3.0
1559,1559,1893,Baldwin County,1003,AL,1,2020-09-01,4568,23.0,54.0,42,0.0,1.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-01,-9.0,4.0,,,-25.0,3.0
1560,1560,1894,Baldwin County,1003,AL,1,2020-09-02,4583,15.0,45.42857142857143,42,0.0,0.8571428571428571,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-02,-6.0,5.0,,,-24.0,2.0
1561,1561,1895,Baldwin County,1003,AL,1,2020-09-03,4628,45.0,45.28571428571429,44,2.0,1.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-03,-1.0,13.0,,,-24.0,2.0
1562,1562,1896,Baldwin County,1003,AL,1,2020-09-04,4654,26.0,43.85714285714285,46,2.0,1.0,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-04,5.0,22.0,,,-27.0,1.0
1563,1563,1897,Baldwin County,1003,AL,1,2020-09-05,4686,32.0,37.42857142857143,46,0.0,0.8571428571428571,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-05,12.0,35.0,,,-15.0,0.0
1564,1564,1898,Baldwin County,1003,AL,1,2020-09-06,4713,27.0,26.857142857142854,46,0.0,0.8571428571428571,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-06,23.0,40.0,,,-17.0,0.0
1565,1565,1899,Baldwin County,1003,AL,1,2020-09-07,4730,17.0,26.42857142857143,46,0.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-07,4.0,19.0,,,-63.0,12.0
1566,1566,1900,Baldwin County,1003,AL,1,2020-09-08,4757,27.0,27.0,46,0.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-08,-6.0,9.0,,,-28.0,2.0
1567,1567,1901,Baldwin County,1003,AL,1,2020-09-09,4787,30.0,29.142857142857146,46,0.0,0.5714285714285714,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-09,-2.0,9.0,,,-25.0,1.0
1568,1568,1902,Baldwin County,1003,AL,1,2020-09-10,4833,46.0,29.285714285714285,46,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-10,-2.0,10.0,,,-26.0,1.0
1569,1569,1903,Baldwin County,1003,AL,1,2020-09-11,4886,53.0,33.142857142857146,47,1.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-11,-1.0,7.0,68.0,-8.0,-26.0,0.0
1570,1570,1904,Baldwin County,1003,AL,1,2020-09-12,4922,36.0,33.714285714285715,47,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-12,2.0,16.0,55.0,-5.0,-15.0,0.0
1571,1571,1905,Baldwin County,1003,AL,1,2020-09-13,4959,37.0,35.142857142857146,47,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-13,0.0,23.0,42.0,22.0,-16.0,0.0
1572,1572,1906,Baldwin County,1003,AL,1,2020-09-14,4978,19.0,35.42857142857143,47,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-14,-13.0,33.0,7.0,-16.0,-28.0,2.0
1573,1573,1907,Baldwin County,1003,AL,1,2020-09-15,4992,14.0,33.57142857142857,47,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-15,-76.0,-40.0,-62.0,-48.0,-77.0,23.0
1574,1574,1908,Baldwin County,1003,AL,1,2020-09-16,5003,11.0,30.857142857142854,47,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-16,-85.0,-62.0,-18.0,-60.0,-88.0,-6.0
1575,1575,1909,Baldwin County,1003,AL,1,2020-09-17,5021,18.0,26.857142857142854,48,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-17,-53.0,-2.0,-4.0,28.0,-73.0,-18.0
1576,1576,1910,Baldwin County,1003,AL,1,2020-09-18,5033,12.0,21.0,48,0.0,0.14285714285714285,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-18,-44.0,-3.0,10.0,7.0,-63.0,-13.0
1577,1577,1911,Baldwin County,1003,AL,1,2020-09-19,5047,14.0,17.857142857142858,49,1.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-19,-37.0,0.0,-9.0,-15.0,-30.0,-12.0
1578,1578,1912,Baldwin County,1003,AL,1,2020-09-20,5061,14.0,14.571428571428573,49,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-20,-24.0,12.0,0.0,-10.0,-25.0,-8.0
1579,1579,1913,Baldwin County,1003,AL,1,2020-09-21,5087,26.0,15.571428571428573,49,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-21,-16.0,1.0,-1.0,-5.0,-39.0,-1.0
1580,1580,1914,Baldwin County,1003,AL,1,2020-09-22,5124,37.0,18.857142857142858,49,0.0,0.2857142857142857,223234,US,United States,Alabama,Baldwin County,,,1003.0,2020-09-22,-13.0,-4.0,5.0,2.0,-37.0,1.0
