,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average
335,DE,10,2020-01-23,0,0.0,,0,0.0,
336,DE,10,2020-01-24,0,0.0,,0,0.0,
337,DE,10,2020-01-25,0,0.0,,0,0.0,
338,DE,10,2020-01-26,0,0.0,,0,0.0,
339,DE,10,2020-01-27,0,0.0,,0,0.0,
340,DE,10,2020-01-28,0,0.0,,0,0.0,
341,DE,10,2020-01-29,0,0.0,0.0,0,0.0,0.0
342,DE,10,2020-01-30,0,0.0,0.0,0,0.0,0.0
343,DE,10,2020-01-31,0,0.0,0.0,0,0.0,0.0
344,DE,10,2020-02-01,0,0.0,0.0,0,0.0,0.0
345,DE,10,2020-02-02,0,0.0,0.0,0,0.0,0.0
346,DE,10,2020-02-03,0,0.0,0.0,0,0.0,0.0
347,DE,10,2020-02-04,0,0.0,0.0,0,0.0,0.0
348,DE,10,2020-02-05,0,0.0,0.0,0,0.0,0.0
349,DE,10,2020-02-06,0,0.0,0.0,0,0.0,0.0
350,DE,10,2020-02-07,0,0.0,0.0,0,0.0,0.0
351,DE,10,2020-02-08,0,0.0,0.0,0,0.0,0.0
352,DE,10,2020-02-09,0,0.0,0.0,0,0.0,0.0
353,DE,10,2020-02-10,0,0.0,0.0,0,0.0,0.0
354,DE,10,2020-02-11,0,0.0,0.0,0,0.0,0.0
355,DE,10,2020-02-12,0,0.0,0.0,0,0.0,0.0
356,DE,10,2020-02-13,0,0.0,0.0,0,0.0,0.0
357,DE,10,2020-02-14,0,0.0,0.0,0,0.0,0.0
358,DE,10,2020-02-15,0,0.0,0.0,0,0.0,0.0
359,DE,10,2020-02-16,0,0.0,0.0,0,0.0,0.0
360,DE,10,2020-02-17,0,0.0,0.0,0,0.0,0.0
361,DE,10,2020-02-18,0,0.0,0.0,0,0.0,0.0
362,DE,10,2020-02-19,0,0.0,0.0,0,0.0,0.0
363,DE,10,2020-02-20,0,0.0,0.0,0,0.0,0.0
364,DE,10,2020-02-21,0,0.0,0.0,0,0.0,0.0
365,DE,10,2020-02-22,0,0.0,0.0,0,0.0,0.0
366,DE,10,2020-02-23,0,0.0,0.0,0,0.0,0.0
367,DE,10,2020-02-24,0,0.0,0.0,0,0.0,0.0
368,DE,10,2020-02-25,0,0.0,0.0,0,0.0,0.0
369,DE,10,2020-02-26,0,0.0,0.0,0,0.0,0.0
370,DE,10,2020-02-27,0,0.0,0.0,0,0.0,0.0
371,DE,10,2020-02-28,0,0.0,0.0,0,0.0,0.0
372,DE,10,2020-02-29,0,0.0,0.0,0,0.0,0.0
373,DE,10,2020-03-01,0,0.0,0.0,0,0.0,0.0
374,DE,10,2020-03-02,0,0.0,0.0,0,0.0,0.0
375,DE,10,2020-03-03,0,0.0,0.0,0,0.0,0.0
376,DE,10,2020-03-04,0,0.0,0.0,0,0.0,0.0
377,DE,10,2020-03-05,0,0.0,0.0,0,0.0,0.0
378,DE,10,2020-03-06,0,0.0,0.0,0,0.0,0.0
379,DE,10,2020-03-07,0,0.0,0.0,0,0.0,0.0
380,DE,10,2020-03-08,0,0.0,0.0,0,0.0,0.0
381,DE,10,2020-03-09,0,0.0,0.0,0,0.0,0.0
382,DE,10,2020-03-10,0,0.0,0.0,0,0.0,0.0
383,DE,10,2020-03-11,0,0.0,0.0,0,0.0,0.0
384,DE,10,2020-03-12,4,4.0,0.5714285714285714,0,0.0,0.0
385,DE,10,2020-03-13,4,0.0,0.5714285714285714,0,0.0,0.0
386,DE,10,2020-03-14,6,2.0,0.8571428571428571,0,0.0,0.0
387,DE,10,2020-03-15,7,1.0,1.0,0,0.0,0.0
388,DE,10,2020-03-16,8,1.0,1.1428571428571428,0,0.0,0.0
389,DE,10,2020-03-17,17,9.0,2.4285714285714284,0,0.0,0.0
390,DE,10,2020-03-18,26,9.0,3.7142857142857144,0,0.0,0.0
391,DE,10,2020-03-19,30,4.0,3.7142857142857144,0,0.0,0.0
392,DE,10,2020-03-20,39,9.0,5.0,0,0.0,0.0
393,DE,10,2020-03-21,45,6.0,5.571428571428571,0,0.0,0.0
394,DE,10,2020-03-22,56,11.0,7.0,0,0.0,0.0
395,DE,10,2020-03-23,87,31.0,11.285714285714286,0,0.0,0.0
396,DE,10,2020-03-24,104,17.0,12.428571428571429,0,0.0,0.0
397,DE,10,2020-03-25,119,15.0,13.285714285714286,0,0.0,0.0
398,DE,10,2020-03-26,119,0.0,12.714285714285714,0,0.0,0.0
399,DE,10,2020-03-27,165,46.0,18.0,2,2.0,0.2857142857142857
400,DE,10,2020-03-28,214,49.0,24.142857142857142,5,3.0,0.7142857142857143
401,DE,10,2020-03-29,232,18.0,25.142857142857142,6,1.0,0.8571428571428571
402,DE,10,2020-03-30,264,32.0,25.285714285714285,7,1.0,1.0
403,DE,10,2020-03-31,319,55.0,30.714285714285715,10,3.0,1.4285714285714286
404,DE,10,2020-04-01,368,49.0,35.57142857142857,11,1.0,1.5714285714285714
405,DE,10,2020-04-02,393,25.0,39.142857142857146,12,1.0,1.7142857142857142
406,DE,10,2020-04-03,450,57.0,40.714285714285715,14,2.0,1.7142857142857142
407,DE,10,2020-04-04,593,143.0,54.142857142857146,14,0.0,1.2857142857142858
408,DE,10,2020-04-05,673,80.0,63.0,14,0.0,1.1428571428571428
409,DE,10,2020-04-06,783,110.0,74.14285714285714,15,1.0,1.1428571428571428
410,DE,10,2020-04-07,928,145.0,87.0,16,1.0,0.8571428571428571
411,DE,10,2020-04-08,1116,188.0,106.85714285714286,19,3.0,1.1428571428571428
412,DE,10,2020-04-09,1209,93.0,116.57142857142857,23,4.0,1.5714285714285714
413,DE,10,2020-04-10,1326,117.0,125.14285714285714,32,9.0,2.5714285714285716
414,DE,10,2020-04-11,1479,153.0,126.57142857142857,33,1.0,2.7142857142857144
415,DE,10,2020-04-12,1638,159.0,137.85714285714286,35,2.0,3.0
416,DE,10,2020-04-13,1761,123.0,139.71428571428572,35,0.0,2.857142857142857
417,DE,10,2020-04-14,1926,165.0,142.57142857142858,43,8.0,3.857142857142857
418,DE,10,2020-04-15,2014,88.0,128.28571428571428,46,3.0,3.857142857142857
419,DE,10,2020-04-16,2075,61.0,123.71428571428571,52,6.0,4.142857142857143
420,DE,10,2020-04-17,2323,248.0,142.42857142857142,61,9.0,4.142857142857143
421,DE,10,2020-04-18,2538,215.0,151.28571428571428,67,6.0,4.857142857142857
422,DE,10,2020-04-19,2538,0.0,128.57142857142858,67,0.0,4.571428571428571
423,DE,10,2020-04-20,2745,207.0,140.57142857142858,72,5.0,5.285714285714286
424,DE,10,2020-04-21,2931,186.0,143.57142857142858,82,10.0,5.571428571428571
425,DE,10,2020-04-22,3200,269.0,169.42857142857142,89,7.0,6.142857142857143
426,DE,10,2020-04-23,3308,108.0,176.14285714285714,92,3.0,5.714285714285714
427,DE,10,2020-04-24,3442,134.0,159.85714285714286,100,8.0,5.571428571428571
428,DE,10,2020-04-25,3576,134.0,148.28571428571428,112,12.0,6.428571428571429
429,DE,10,2020-04-26,4034,458.0,213.71428571428572,120,8.0,7.571428571428571
430,DE,10,2020-04-27,4162,128.0,202.42857142857142,125,5.0,7.571428571428571
431,DE,10,2020-04-28,4575,413.0,234.85714285714286,137,12.0,7.857142857142857
432,DE,10,2020-04-29,4655,80.0,207.85714285714286,144,7.0,7.857142857142857
433,DE,10,2020-04-30,4734,79.0,203.71428571428572,152,8.0,8.571428571428571
434,DE,10,2020-05-01,4918,184.0,210.85714285714286,159,7.0,8.428571428571429
435,DE,10,2020-05-02,5038,120.0,208.85714285714286,168,9.0,8.0
436,DE,10,2020-05-03,5208,170.0,167.71428571428572,177,9.0,8.142857142857142
437,DE,10,2020-05-04,5288,80.0,160.85714285714286,182,5.0,8.142857142857142
438,DE,10,2020-05-05,5371,83.0,113.71428571428571,187,5.0,7.142857142857143
439,DE,10,2020-05-06,5778,407.0,160.42857142857142,193,6.0,7.0
440,DE,10,2020-05-07,5939,161.0,172.14285714285714,202,9.0,7.142857142857143
441,DE,10,2020-05-08,6111,172.0,170.42857142857142,202,0.0,6.142857142857143
442,DE,10,2020-05-09,6280,169.0,177.42857142857142,202,0.0,4.857142857142857
443,DE,10,2020-05-10,6447,167.0,177.0,202,0.0,3.5714285714285716
444,DE,10,2020-05-11,6555,108.0,181.0,223,21.0,5.857142857142857
445,DE,10,2020-05-12,6741,186.0,195.71428571428572,236,13.0,7.0
446,DE,10,2020-05-13,6952,211.0,167.71428571428572,247,11.0,7.714285714285714
447,DE,10,2020-05-14,7214,262.0,182.14285714285714,260,13.0,8.285714285714286
448,DE,10,2020-05-15,7366,152.0,179.28571428571428,271,11.0,9.857142857142858
449,DE,10,2020-05-16,7537,171.0,179.57142857142858,286,15.0,12.0
450,DE,10,2020-05-17,7670,133.0,174.71428571428572,290,4.0,12.571428571428571
451,DE,10,2020-05-18,7870,200.0,187.85714285714286,297,7.0,10.571428571428571
452,DE,10,2020-05-19,8037,167.0,185.14285714285714,304,7.0,9.714285714285714
453,DE,10,2020-05-20,8194,157.0,177.42857142857142,310,6.0,9.0
454,DE,10,2020-05-21,8386,192.0,167.42857142857142,317,7.0,8.142857142857142
455,DE,10,2020-05-22,8529,143.0,166.14285714285714,322,5.0,7.285714285714286
456,DE,10,2020-05-23,8690,161.0,164.71428571428572,324,2.0,5.428571428571429
457,DE,10,2020-05-24,8809,119.0,162.71428571428572,326,2.0,5.142857142857143
458,DE,10,2020-05-25,8965,156.0,156.42857142857142,332,6.0,5.0
459,DE,10,2020-05-26,9066,101.0,147.0,336,4.0,4.571428571428571
460,DE,10,2020-05-27,9096,30.0,128.85714285714286,345,9.0,5.0
461,DE,10,2020-05-28,9171,75.0,112.14285714285714,346,1.0,4.142857142857143
462,DE,10,2020-05-29,9236,65.0,101.0,356,10.0,4.857142857142857
463,DE,10,2020-05-30,9422,186.0,104.57142857142857,361,5.0,5.285714285714286
464,DE,10,2020-05-31,9498,76.0,98.42857142857143,366,5.0,5.714285714285714
465,DE,10,2020-06-01,9605,107.0,91.42857142857143,368,2.0,5.142857142857143
466,DE,10,2020-06-02,9685,80.0,88.42857142857143,373,5.0,5.285714285714286
467,DE,10,2020-06-03,9712,27.0,88.0,375,2.0,4.285714285714286
468,DE,10,2020-06-04,9746,34.0,82.14285714285714,385,10.0,5.571428571428571
469,DE,10,2020-06-05,9773,27.0,76.71428571428571,388,3.0,4.571428571428571
470,DE,10,2020-06-06,9845,72.0,60.42857142857143,390,2.0,4.142857142857143
471,DE,10,2020-06-07,9942,97.0,63.42857142857143,398,8.0,4.571428571428571
472,DE,10,2020-06-08,9972,30.0,52.42857142857143,398,0.0,4.285714285714286
473,DE,10,2020-06-09,10020,48.0,47.857142857142854,410,12.0,5.285714285714286
474,DE,10,2020-06-10,10056,36.0,49.142857142857146,413,3.0,5.428571428571429
475,DE,10,2020-06-11,10065,9.0,45.57142857142857,414,1.0,4.142857142857143
476,DE,10,2020-06-12,10173,108.0,57.142857142857146,414,0.0,3.7142857142857144
477,DE,10,2020-06-13,10229,56.0,54.857142857142854,419,5.0,4.142857142857143
478,DE,10,2020-06-14,10264,35.0,46.0,422,3.0,3.4285714285714284
479,DE,10,2020-06-15,10340,76.0,52.57142857142857,423,1.0,3.5714285714285716
480,DE,10,2020-06-16,10401,61.0,54.42857142857143,424,1.0,2.0
481,DE,10,2020-06-17,10444,43.0,55.42857142857143,426,2.0,1.8571428571428572
482,DE,10,2020-06-18,10499,55.0,62.0,431,5.0,2.4285714285714284
483,DE,10,2020-06-19,10611,112.0,62.57142857142857,433,2.0,2.7142857142857144
484,DE,10,2020-06-20,10679,68.0,64.28571428571429,434,1.0,2.142857142857143
485,DE,10,2020-06-21,10775,96.0,73.0,435,1.0,1.8571428571428572
486,DE,10,2020-06-22,10820,45.0,68.57142857142857,435,0.0,1.7142857142857142
487,DE,10,2020-06-23,10847,27.0,63.714285714285715,503,68.0,11.285714285714286
488,DE,10,2020-06-24,10886,39.0,63.142857142857146,504,1.0,11.142857142857142
489,DE,10,2020-06-25,10961,75.0,66.0,506,2.0,10.714285714285714
490,DE,10,2020-06-26,11017,56.0,58.0,506,0.0,10.428571428571429
491,DE,10,2020-06-27,11091,74.0,58.857142857142854,506,0.0,10.285714285714286
492,DE,10,2020-06-28,11222,131.0,63.857142857142854,506,0.0,10.142857142857142
493,DE,10,2020-06-29,11376,154.0,79.42857142857143,506,0.0,10.142857142857142
494,DE,10,2020-06-30,11479,103.0,90.28571428571429,507,1.0,0.5714285714285714
495,DE,10,2020-07-01,11510,31.0,89.14285714285714,508,1.0,0.5714285714285714
496,DE,10,2020-07-02,11731,221.0,110.0,510,2.0,0.5714285714285714
497,DE,10,2020-07-03,11923,192.0,129.42857142857142,510,0.0,0.5714285714285714
498,DE,10,2020-07-04,12100,177.0,144.14285714285714,512,2.0,0.8571428571428571
499,DE,10,2020-07-05,12128,28.0,129.42857142857142,512,0.0,0.8571428571428571
500,DE,10,2020-07-06,12293,165.0,131.0,512,0.0,0.8571428571428571
501,DE,10,2020-07-07,12414,121.0,133.57142857142858,514,2.0,1.0
502,DE,10,2020-07-08,12462,48.0,136.0,515,1.0,1.0
503,DE,10,2020-07-09,12531,69.0,114.28571428571429,516,1.0,0.8571428571428571
504,DE,10,2020-07-10,12652,121.0,104.14285714285714,516,0.0,0.8571428571428571
505,DE,10,2020-07-11,12743,91.0,91.85714285714286,515,-1.0,0.42857142857142855
506,DE,10,2020-07-12,12804,61.0,96.57142857142857,515,0.0,0.42857142857142855
507,DE,10,2020-07-13,12879,75.0,83.71428571428571,515,0.0,0.42857142857142855
508,DE,10,2020-07-14,12972,93.0,79.71428571428571,521,6.0,1.0
509,DE,10,2020-07-15,13050,78.0,84.0,521,0.0,0.8571428571428571
510,DE,10,2020-07-16,13114,64.0,83.28571428571429,521,0.0,0.7142857142857143
511,DE,10,2020-07-17,13355,241.0,100.42857142857143,523,2.0,1.0
512,DE,10,2020-07-18,13429,74.0,98.0,523,0.0,1.1428571428571428
513,DE,10,2020-07-19,13519,90.0,102.14285714285714,523,0.0,1.1428571428571428
514,DE,10,2020-07-20,13624,105.0,106.42857142857143,523,0.0,1.1428571428571428
515,DE,10,2020-07-21,13746,122.0,110.57142857142857,525,2.0,0.5714285714285714
516,DE,10,2020-07-22,13792,46.0,106.0,527,2.0,0.8571428571428571
517,DE,10,2020-07-23,13924,132.0,115.71428571428571,529,2.0,1.1428571428571428
518,DE,10,2020-07-24,14171,247.0,116.57142857142857,578,49.0,7.857142857142857
519,DE,10,2020-07-25,14175,4.0,106.57142857142857,579,1.0,8.0
520,DE,10,2020-07-26,14290,115.0,110.14285714285714,579,0.0,8.0
521,DE,10,2020-07-27,14406,116.0,111.71428571428571,579,0.0,8.0
522,DE,10,2020-07-28,14602,196.0,122.28571428571429,579,0.0,7.714285714285714
523,DE,10,2020-07-29,14689,87.0,128.14285714285714,581,2.0,7.714285714285714
524,DE,10,2020-07-30,14782,93.0,122.57142857142857,581,0.0,7.428571428571429
525,DE,10,2020-07-31,14848,66.0,96.71428571428571,583,2.0,0.7142857142857143
526,DE,10,2020-08-01,14877,29.0,100.28571428571429,585,2.0,0.8571428571428571
527,DE,10,2020-08-02,14949,72.0,94.14285714285714,585,0.0,0.8571428571428571
528,DE,10,2020-08-03,15055,106.0,92.71428571428571,585,0.0,0.8571428571428571
529,DE,10,2020-08-04,15137,82.0,76.42857142857143,587,2.0,1.1428571428571428
530,DE,10,2020-08-05,15296,159.0,86.71428571428571,587,0.0,0.8571428571428571
531,DE,10,2020-08-06,15365,69.0,83.28571428571429,587,0.0,0.8571428571428571
532,DE,10,2020-08-07,15444,79.0,85.14285714285714,588,1.0,0.7142857142857143
533,DE,10,2020-08-08,15502,58.0,89.28571428571429,590,2.0,0.7142857142857143
534,DE,10,2020-08-09,15575,73.0,89.42857142857143,591,1.0,0.8571428571428571
535,DE,10,2020-08-10,15634,59.0,82.71428571428571,591,0.0,0.8571428571428571
536,DE,10,2020-08-11,15699,65.0,80.28571428571429,591,0.0,0.5714285714285714
537,DE,10,2020-08-12,15849,150.0,79.0,591,0.0,0.5714285714285714
538,DE,10,2020-08-13,15967,118.0,86.0,592,1.0,0.7142857142857143
539,DE,10,2020-08-14,16340,373.0,128.0,592,0.0,0.5714285714285714
540,DE,10,2020-08-15,16396,56.0,127.71428571428571,592,0.0,0.2857142857142857
541,DE,10,2020-08-16,16451,55.0,125.14285714285714,592,0.0,0.14285714285714285
542,DE,10,2020-08-17,16536,85.0,128.85714285714286,592,0.0,0.14285714285714285
543,DE,10,2020-08-18,16592,56.0,127.57142857142857,592,0.0,0.14285714285714285
544,DE,10,2020-08-19,16638,46.0,112.71428571428571,595,3.0,0.5714285714285714
545,DE,10,2020-08-20,16705,67.0,105.42857142857143,595,0.0,0.42857142857142855
546,DE,10,2020-08-21,16743,38.0,57.57142857142857,600,5.0,1.1428571428571428
547,DE,10,2020-08-22,16794,51.0,56.857142857142854,600,0.0,1.1428571428571428
548,DE,10,2020-08-23,16858,64.0,58.142857142857146,600,0.0,1.1428571428571428
549,DE,10,2020-08-24,16901,43.0,52.142857142857146,603,3.0,1.5714285714285714
550,DE,10,2020-08-25,16931,30.0,48.42857142857143,603,0.0,1.5714285714285714
551,DE,10,2020-08-26,16969,38.0,47.285714285714285,604,1.0,1.2857142857142858
552,DE,10,2020-08-27,16976,7.0,38.714285714285715,604,0.0,1.2857142857142858
553,DE,10,2020-08-28,17083,107.0,48.57142857142857,604,0.0,0.5714285714285714
554,DE,10,2020-08-29,17312,229.0,74.0,604,0.0,0.5714285714285714
555,DE,10,2020-08-30,17343,31.0,69.28571428571429,604,0.0,0.5714285714285714
556,DE,10,2020-08-31,17429,86.0,75.42857142857143,605,1.0,0.2857142857142857
557,DE,10,2020-09-01,17513,84.0,83.14285714285714,605,0.0,0.2857142857142857
558,DE,10,2020-09-02,17549,36.0,82.85714285714286,606,1.0,0.2857142857142857
559,DE,10,2020-09-03,17653,104.0,96.71428571428571,606,0.0,0.2857142857142857
560,DE,10,2020-09-04,17752,99.0,95.57142857142857,606,0.0,0.2857142857142857
561,DE,10,2020-09-05,17892,140.0,82.85714285714286,608,2.0,0.5714285714285714
562,DE,10,2020-09-06,18043,151.0,100.0,609,1.0,0.7142857142857143
563,DE,10,2020-09-07,18249,206.0,117.14285714285714,609,0.0,0.5714285714285714
564,DE,10,2020-09-08,18308,59.0,113.57142857142857,609,0.0,0.5714285714285714
565,DE,10,2020-09-09,18308,0.0,108.42857142857143,609,0.0,0.42857142857142855
566,DE,10,2020-09-10,18466,158.0,116.14285714285714,613,4.0,1.0
567,DE,10,2020-09-11,18559,93.0,115.28571428571429,613,0.0,1.0
568,DE,10,2020-09-12,18726,167.0,119.14285714285714,613,0.0,0.7142857142857143
569,DE,10,2020-09-13,18849,123.0,115.14285714285714,615,2.0,0.8571428571428571
570,DE,10,2020-09-14,18937,88.0,98.28571428571429,617,2.0,1.1428571428571428
571,DE,10,2020-09-15,19137,200.0,118.42857142857143,618,1.0,1.2857142857142858
572,DE,10,2020-09-16,19226,89.0,131.14285714285714,619,1.0,1.4285714285714286
573,DE,10,2020-09-17,19303,77.0,119.57142857142857,619,0.0,0.8571428571428571
574,DE,10,2020-09-18,19366,63.0,115.28571428571429,620,1.0,1.0
575,DE,10,2020-09-19,19449,83.0,103.28571428571429,621,1.0,1.1428571428571428
576,DE,10,2020-09-20,19566,117.0,102.42857142857143,621,0.0,0.8571428571428571
577,DE,10,2020-09-21,19667,101.0,104.28571428571429,627,6.0,1.4285714285714286
578,DE,10,2020-09-22,19761,94.0,89.14285714285714,628,1.0,1.4285714285714286
579,DE,10,2020-09-23,19830,69.0,86.28571428571429,629,1.0,1.4285714285714286
580,DE,10,2020-09-24,19947,117.0,92.0,630,1.0,1.5714285714285714
581,DE,10,2020-09-25,20085,138.0,102.71428571428571,631,1.0,1.5714285714285714
582,DE,10,2020-09-26,20156,71.0,101.0,633,2.0,1.7142857142857142
583,DE,10,2020-09-27,20260,104.0,99.14285714285714,633,0.0,1.7142857142857142
584,DE,10,2020-09-28,20389,129.0,103.14285714285714,634,1.0,1.0
585,DE,10,2020-09-29,20531,142.0,110.0,635,1.0,1.0
586,DE,10,2020-09-30,20613,82.0,111.85714285714286,636,1.0,1.0
587,DE,10,2020-10-01,20787,174.0,120.0,636,0.0,0.8571428571428571
588,DE,10,2020-10-02,20937,150.0,121.71428571428571,642,6.0,1.5714285714285714
589,DE,10,2020-10-03,21125,188.0,138.42857142857142,645,3.0,1.7142857142857142
590,DE,10,2020-10-04,21243,118.0,140.42857142857142,645,0.0,1.7142857142857142
591,DE,10,2020-10-05,21363,120.0,139.14285714285714,645,0.0,1.5714285714285714
592,DE,10,2020-10-06,21466,103.0,133.57142857142858,646,1.0,1.5714285714285714
593,DE,10,2020-10-07,21550,84.0,133.85714285714286,649,3.0,1.8571428571428572
594,DE,10,2020-10-08,21682,132.0,127.85714285714286,651,2.0,2.142857142857143
595,DE,10,2020-10-09,21827,145.0,127.14285714285714,651,0.0,1.2857142857142858
596,DE,10,2020-10-10,21998,171.0,124.71428571428571,653,2.0,1.1428571428571428
597,DE,10,2020-10-11,22130,132.0,126.71428571428571,654,1.0,1.2857142857142858
598,DE,10,2020-10-12,22289,159.0,132.28571428571428,656,2.0,1.5714285714285714
599,DE,10,2020-10-13,22394,105.0,132.57142857142858,659,3.0,1.8571428571428572
600,DE,10,2020-10-14,22465,71.0,130.71428571428572,661,2.0,1.7142857142857142
601,DE,10,2020-10-15,22560,95.0,125.42857142857143,661,0.0,1.4285714285714286
602,DE,10,2020-10-16,22724,164.0,128.14285714285714,662,1.0,1.5714285714285714
603,DE,10,2020-10-17,22942,218.0,134.85714285714286,665,3.0,1.7142857142857142
604,DE,10,2020-10-18,23093,151.0,137.57142857142858,665,0.0,1.5714285714285714
605,DE,10,2020-10-19,23208,115.0,131.28571428571428,665,0.0,1.2857142857142858
606,DE,10,2020-10-20,23325,117.0,133.0,668,3.0,1.2857142857142858
607,DE,10,2020-10-21,23375,50.0,130.0,670,2.0,1.2857142857142858
608,DE,10,2020-10-22,23526,151.0,138.0,674,4.0,1.8571428571428572
609,DE,10,2020-10-23,23694,168.0,138.57142857142858,678,4.0,2.2857142857142856
610,DE,10,2020-10-24,23844,150.0,128.85714285714286,681,3.0,2.2857142857142856
611,DE,10,2020-10-25,23961,117.0,124.0,683,2.0,2.5714285714285716
612,DE,10,2020-10-26,24168,207.0,137.14285714285714,685,2.0,2.857142857142857
613,DE,10,2020-10-27,24260,92.0,133.57142857142858,688,3.0,2.857142857142857
614,DE,10,2020-10-28,24398,138.0,146.14285714285714,689,1.0,2.7142857142857144
615,DE,10,2020-10-29,24553,155.0,146.71428571428572,695,6.0,3.0
616,DE,10,2020-10-30,24757,204.0,151.85714285714286,703,8.0,3.5714285714285716
617,DE,10,2020-10-31,24946,189.0,157.42857142857142,709,6.0,4.0
618,DE,10,2020-11-01,25126,180.0,166.42857142857142,710,1.0,3.857142857142857
619,DE,10,2020-11-02,25319,193.0,164.42857142857142,711,1.0,3.7142857142857144
620,DE,10,2020-11-03,25426,107.0,166.57142857142858,712,1.0,3.4285714285714284
621,DE,10,2020-11-04,25533,107.0,162.14285714285714,712,0.0,3.2857142857142856
622,DE,10,2020-11-05,25753,220.0,171.42857142857142,716,4.0,3.0
623,DE,10,2020-11-06,26035,282.0,182.57142857142858,716,0.0,1.8571428571428572
624,DE,10,2020-11-07,26283,248.0,191.0,716,0.0,1.0
625,DE,10,2020-11-08,26596,313.0,210.0,719,3.0,1.2857142857142858
626,DE,10,2020-11-09,26908,312.0,227.0,719,0.0,1.1428571428571428
627,DE,10,2020-11-10,27112,204.0,240.85714285714286,722,3.0,1.4285714285714286
628,DE,10,2020-11-11,27353,241.0,260.0,726,4.0,2.0
629,DE,10,2020-11-12,27546,193.0,256.14285714285717,732,6.0,2.2857142857142856
630,DE,10,2020-11-13,28016,470.0,283.0,734,2.0,2.5714285714285716
631,DE,10,2020-11-14,28396,380.0,301.85714285714283,736,2.0,2.857142857142857
632,DE,10,2020-11-15,28803,407.0,315.2857142857143,736,0.0,2.4285714285714284
633,DE,10,2020-11-16,29208,405.0,328.57142857142856,737,1.0,2.5714285714285716
634,DE,10,2020-11-17,29552,344.0,348.57142857142856,739,2.0,2.4285714285714284
635,DE,10,2020-11-18,29775,223.0,346.0,739,0.0,1.8571428571428572
636,DE,10,2020-11-19,30167,392.0,374.42857142857144,744,5.0,1.7142857142857142
637,DE,10,2020-11-20,30816,649.0,400.0,746,2.0,1.7142857142857142
638,DE,10,2020-11-21,31322,506.0,418.0,748,2.0,1.7142857142857142
639,DE,10,2020-11-22,31848,526.0,435.0,752,4.0,2.2857142857142856
640,DE,10,2020-11-23,32251,403.0,434.7142857142857,754,2.0,2.4285714285714284
641,DE,10,2020-11-24,32695,444.0,449.0,758,4.0,2.7142857142857144
642,DE,10,2020-11-25,33004,309.0,461.2857142857143,759,1.0,2.857142857142857
643,DE,10,2020-11-26,33589,585.0,488.85714285714283,762,3.0,2.5714285714285716
644,DE,10,2020-11-27,34166,577.0,478.57142857142856,763,1.0,2.4285714285714284
645,DE,10,2020-11-28,34660,494.0,476.85714285714283,769,6.0,3.0
646,DE,10,2020-11-29,35252,592.0,486.2857142857143,771,2.0,2.7142857142857144
647,DE,10,2020-11-30,35680,428.0,489.85714285714283,774,3.0,2.857142857142857
648,DE,10,2020-12-01,36345,665.0,521.4285714285714,778,4.0,2.857142857142857
649,DE,10,2020-12-02,36703,358.0,528.4285714285714,779,1.0,2.857142857142857
650,DE,10,2020-12-03,37456,753.0,552.4285714285714,779,0.0,2.4285714285714284
651,DE,10,2020-12-04,38416,960.0,607.1428571428571,781,2.0,2.5714285714285716
652,DE,10,2020-12-05,39115,699.0,636.4285714285714,793,12.0,3.4285714285714284
653,DE,10,2020-12-06,39912,797.0,665.7142857142857,793,0.0,3.142857142857143
654,DE,10,2020-12-07,40711,799.0,718.7142857142857,793,0.0,2.7142857142857144
655,DE,10,2020-12-08,41464,753.0,731.2857142857143,803,10.0,3.5714285714285716
656,DE,10,2020-12-09,42393,929.0,812.8571428571429,803,0.0,3.4285714285714284
