,Unnamed: 0,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg,Total Deaths,Incremental Deaths,death moving_avg
7199,9461,MT,30,2020-07-25,3254,216.0,112.0,47,0.0,1.2857142857142858
7200,9512,MT,30,2020-07-26,3341,87.0,115.71428571428572,47,0.0,1.2857142857142858
7201,9563,MT,30,2020-07-27,3379,38.0,108.42857142857143,48,1.0,1.1428571428571428
7202,9614,MT,30,2020-07-28,3475,96.0,109.57142857142857,48,0.0,1.0
7203,9665,MT,30,2020-07-29,3673,198.0,122.85714285714286,55,7.0,1.7142857142857142
7204,9716,MT,30,2020-07-30,3811,138.0,128.71428571428572,56,1.0,1.7142857142857142
7205,9767,MT,30,2020-07-31,4009,198.0,138.71428571428572,61,5.0,2.0
7206,9818,MT,30,2020-08-01,4080,71.0,118.0,62,1.0,2.142857142857143
7207,9869,MT,30,2020-08-02,4189,109.0,121.14285714285714,62,0.0,2.142857142857143
7208,9920,MT,30,2020-08-03,4233,44.0,122.0,65,3.0,2.4285714285714284
7209,9971,MT,30,2020-08-04,4314,81.0,119.85714285714286,65,0.0,2.4285714285714284
7210,10022,MT,30,2020-08-05,4429,115.0,108.0,66,1.0,1.5714285714285714
7211,10073,MT,30,2020-08-06,4602,173.0,113.0,67,1.0,1.5714285714285714
7212,10124,MT,30,2020-08-07,4756,154.0,106.71428571428572,72,5.0,1.5714285714285714
7213,10175,MT,30,2020-08-08,4884,128.0,114.85714285714286,77,5.0,2.142857142857143
7214,10226,MT,30,2020-08-09,4949,65.0,108.57142857142857,77,0.0,2.142857142857143
7215,10277,MT,30,2020-08-10,5011,62.0,111.14285714285714,77,0.0,1.7142857142857142
7216,10328,MT,30,2020-08-11,5102,91.0,112.57142857142857,79,2.0,2.0
7217,10379,MT,30,2020-08-12,5268,166.0,119.85714285714286,82,3.0,2.2857142857142856
7218,10430,MT,30,2020-08-13,5407,139.0,115.0,83,1.0,2.2857142857142856
7219,10481,MT,30,2020-08-14,5539,132.0,111.85714285714286,83,0.0,1.5714285714285714
7220,10532,MT,30,2020-08-15,5657,118.0,110.42857142857143,84,1.0,1.0
7221,10583,MT,30,2020-08-16,5744,87.0,113.57142857142857,84,0.0,1.0
7222,10634,MT,30,2020-08-17,5787,43.0,110.85714285714286,84,0.0,1.0
7223,10685,MT,30,2020-08-18,5844,57.0,106.0,86,2.0,1.0
7224,10736,MT,30,2020-08-19,5954,110.0,98.0,86,0.0,0.5714285714285714
7225,10787,MT,30,2020-08-20,6071,117.0,94.85714285714286,90,4.0,1.0
7226,10838,MT,30,2020-08-21,6212,141.0,96.14285714285714,90,0.0,1.0
7227,10889,MT,30,2020-08-22,6374,162.0,102.42857142857143,92,2.0,1.1428571428571428
7228,10940,MT,30,2020-08-23,6426,52.0,97.42857142857143,92,0.0,1.1428571428571428
7229,10991,MT,30,2020-08-24,6487,61.0,100.0,93,1.0,1.2857142857142858
7230,11042,MT,30,2020-08-25,6622,135.0,111.14285714285714,99,6.0,1.8571428571428568
7231,11093,MT,30,2020-08-26,6784,162.0,118.57142857142857,100,1.0,2.0
7232,11144,MT,30,2020-08-27,6928,144.0,122.42857142857143,100,0.0,1.4285714285714286
7233,11195,MT,30,2020-08-28,7061,133.0,121.28571428571428,102,2.0,1.7142857142857142
7234,11246,MT,30,2020-08-29,7251,190.0,125.28571428571428,106,4.0,2.0
7235,11297,MT,30,2020-08-30,7339,88.0,130.42857142857142,106,0.0,2.0
7236,11348,MT,30,2020-08-31,7421,82.0,133.42857142857142,106,0.0,1.8571428571428568
7237,11399,MT,30,2020-09-01,7509,88.0,126.71428571428572,107,1.0,1.1428571428571428
7238,11450,MT,30,2020-09-02,7691,182.0,129.57142857142858,111,4.0,1.5714285714285714
7239,11501,MT,30,2020-09-03,7871,180.0,134.71428571428572,113,2.0,1.8571428571428568
7240,11552,MT,30,2020-09-04,8019,148.0,136.85714285714286,116,3.0,2.0
7241,11603,MT,30,2020-09-05,8163,144.0,130.28571428571428,118,2.0,1.7142857142857142
7242,11654,MT,30,2020-09-06,8263,100.0,132.0,119,1.0,1.8571428571428568
7243,11705,MT,30,2020-09-07,8315,52.0,127.71428571428572,120,1.0,2.0
7244,11756,MT,30,2020-09-08,8379,64.0,124.28571428571428,121,1.0,2.0
7245,11807,MT,30,2020-09-09,8467,88.0,110.85714285714286,124,3.0,1.8571428571428568
7246,11858,MT,30,2020-09-10,8661,194.0,112.85714285714286,125,1.0,1.7142857142857142
7247,11909,MT,30,2020-09-11,8785,124.0,109.42857142857143,133,8.0,2.4285714285714284
7248,11960,MT,30,2020-09-12,8925,140.0,108.85714285714286,135,2.0,2.4285714285714284
7249,12011,MT,30,2020-09-13,9021,96.0,108.28571428571428,137,2.0,2.571428571428572
7250,12062,MT,30,2020-09-14,9107,86.0,113.14285714285714,140,3.0,2.8571428571428568
7251,12113,MT,30,2020-09-15,9241,134.0,123.14285714285714,142,2.0,3.0
7252,12164,MT,30,2020-09-16,9430,189.0,137.57142857142858,143,1.0,2.7142857142857144
7253,12215,MT,30,2020-09-17,9645,215.0,140.57142857142858,145,2.0,2.8571428571428568
7254,12266,MT,30,2020-09-18,9868,223.0,154.71428571428572,148,3.0,2.142857142857143
7255,12317,MT,30,2020-09-19,10163,295.0,176.85714285714286,158,10.0,3.2857142857142856
7256,12368,MT,30,2020-09-20,10299,136.0,182.57142857142856,159,1.0,3.1428571428571432
7257,12419,MT,30,2020-09-21,10429,130.0,188.85714285714286,162,3.0,3.1428571428571432
7258,12470,MT,30,2020-09-22,10698,269.0,208.14285714285717,165,3.0,3.2857142857142856
7259,12521,MT,30,2020-09-23,10912,214.0,211.7142857142857,167,2.0,3.4285714285714284
7260,12572,MT,30,2020-09-24,11241,329.0,228.0,167,0.0,3.1428571428571432
7261,12623,MT,30,2020-09-25,11563,322.0,242.14285714285717,172,5.0,3.4285714285714284
7262,12674,MT,30,2020-09-26,11906,343.0,249.0,173,1.0,2.142857142857143
7263,12725,MT,30,2020-09-27,12106,200.0,258.14285714285717,175,2.0,2.2857142857142856
7264,12776,MT,30,2020-09-28,12410,304.0,283.0,176,1.0,2.0
7265,12827,MT,30,2020-09-29,12723,313.0,289.2857142857143,179,3.0,2.0
7266,12878,MT,30,2020-09-30,13070,347.0,308.2857142857143,181,2.0,2.0
7267,12929,MT,30,2020-10-01,13500,430.0,322.7142857142857,183,2.0,2.2857142857142856
7268,12980,MT,30,2020-10-02,13851,351.0,326.85714285714283,188,5.0,2.2857142857142856
7269,13031,MT,30,2020-10-03,14348,497.0,348.8571428571428,188,0.0,2.142857142857143
7270,13082,MT,30,2020-10-04,14634,286.0,361.1428571428572,189,1.0,2.0
7271,13133,MT,30,2020-10-05,14846,212.0,348.0,189,0.0,1.8571428571428568
7272,13184,MT,30,2020-10-06,15346,500.0,374.71428571428567,194,5.0,2.142857142857143
7273,13235,MT,30,2020-10-07,16061,715.0,427.28571428571433,195,1.0,2.0
7274,13286,MT,30,2020-10-08,16675,614.0,453.57142857142856,199,4.0,2.2857142857142856
7275,13337,MT,30,2020-10-09,17396,721.0,506.4285714285714,208,9.0,2.8571428571428568
7276,13388,MT,30,2020-10-10,18117,721.0,538.4285714285714,210,2.0,3.1428571428571432
7277,13439,MT,30,2020-10-11,18701,584.0,581.0,211,1.0,3.1428571428571432
7278,13490,MT,30,2020-10-12,19124,423.0,611.1428571428571,213,2.0,3.4285714285714284
7279,13541,MT,30,2020-10-13,19610,486.0,609.1428571428571,218,5.0,3.4285714285714284
7280,13592,MT,30,2020-10-14,20210,600.0,592.7142857142858,227,9.0,4.571428571428571
7281,13643,MT,30,2020-10-15,20932,722.0,608.1428571428571,232,5.0,4.714285714285714
7282,13694,MT,30,2020-10-16,21595,663.0,599.8571428571429,237,5.0,4.142857142857143
7283,13745,MT,30,2020-10-17,22233,638.0,588.0,242,5.0,4.571428571428571
7284,13796,MT,30,2020-10-18,22820,587.0,588.4285714285714,243,1.0,4.571428571428571
7285,13847,MT,30,2020-10-19,23387,567.0,609.0,243,0.0,4.285714285714286
7286,13898,MT,30,2020-10-20,24092,705.0,640.2857142857142,254,11.0,5.142857142857143
7287,13949,MT,30,2020-10-21,24711,619.0,643.0,277,23.0,7.142857142857142
7288,14000,MT,30,2020-10-22,25634,923.0,671.7142857142858,280,3.0,6.857142857142858
7289,14051,MT,30,2020-10-23,26497,863.0,700.2857142857142,284,4.0,6.7142857142857135
7290,14102,MT,30,2020-10-24,27134,637.0,700.1428571428571,296,12.0,7.7142857142857135
7291,14153,MT,30,2020-10-25,27869,735.0,721.2857142857142,299,3.0,8.0
7292,14204,MT,30,2020-10-26,28492,623.0,729.2857142857142,304,5.0,8.714285714285714
7293,14255,MT,30,2020-10-27,29335,843.0,749.0,306,2.0,7.428571428571429
7294,14306,MT,30,2020-10-28,29967,632.0,750.8571428571429,326,20.0,7.0
7295,14357,MT,30,2020-10-29,30854,887.0,745.7142857142858,338,12.0,8.285714285714286
7296,14408,MT,30,2020-10-30,31916,1062.0,774.1428571428571,365,27.0,11.571428571428573
7297,14459,MT,30,2020-10-31,32767,851.0,804.7142857142858,377,12.0,11.571428571428573
7298,14510,MT,30,2020-11-01,33456,689.0,798.1428571428571,378,1.0,11.285714285714285
7299,14561,MT,30,2020-11-02,34205,749.0,816.1428571428571,388,10.0,12.0
7300,14612,MT,30,2020-11-03,35108,903.0,824.7142857142858,401,13.0,13.571428571428573
7301,14663,MT,30,2020-11-04,35901,793.0,847.7142857142858,406,5.0,11.428571428571427
7302,14714,MT,30,2020-11-05,36878,977.0,860.5714285714287,409,3.0,10.142857142857142
7303,14765,MT,30,2020-11-06,37806,928.0,841.4285714285713,421,12.0,8.0
7304,14816,MT,30,2020-11-07,38775,969.0,858.2857142857142,447,26.0,10.0
7305,14867,MT,30,2020-11-08,39551,776.0,870.7142857142858,458,11.0,11.428571428571427
7306,14918,MT,30,2020-11-09,39971,420.0,823.7142857142858,459,1.0,10.142857142857142
7307,14969,MT,30,2020-11-10,41067,1096.0,851.2857142857142,464,5.0,9.0
7308,15020,MT,30,2020-11-11,41990,923.0,869.8571428571429,474,10.0,9.714285714285714
7309,15071,MT,30,2020-11-12,42936,946.0,865.4285714285713,473,-1.0,9.142857142857142
7310,15122,MT,30,2020-11-13,44113,1177.0,901.0,479,6.0,8.285714285714286
7311,15173,MT,30,2020-11-14,45889,1776.0,1016.2857142857144,513,34.0,9.428571428571429
7312,15224,MT,30,2020-11-15,47155,1266.0,1086.2857142857142,519,6.0,8.714285714285714
7313,15275,MT,30,2020-11-16,48024,869.0,1150.4285714285713,522,3.0,9.0
7314,15326,MT,30,2020-11-17,49398,1374.0,1190.142857142857,544,22.0,11.428571428571427
7315,15377,MT,30,2020-11-18,50582,1184.0,1227.4285714285713,562,18.0,12.571428571428573
7316,15428,MT,30,2020-11-19,51810,1228.0,1267.7142857142858,562,0.0,12.714285714285715
7317,15479,MT,30,2020-11-20,53283,1473.0,1310.0,567,5.0,12.571428571428573
7318,15530,MT,30,2020-11-21,54539,1256.0,1235.7142857142858,600,33.0,12.428571428571427
7319,15581,MT,30,2020-11-22,55680,1141.0,1217.857142857143,603,3.0,12.0
7320,15632,MT,30,2020-11-23,56380,700.0,1193.7142857142858,613,10.0,13.0
7321,15683,MT,30,2020-11-24,57501,1121.0,1157.5714285714287,630,17.0,12.285714285714285
7322,15734,MT,30,2020-11-25,66382,8881.0,2257.142857142857,651,21.0,12.714285714285715
7323,15785,MT,30,2020-11-26,59612,-6770.0,1114.5714285714287,657,6.0,13.571428571428573
7324,15836,MT,30,2020-11-27,59794,182.0,930.1428571428572,658,1.0,13.0
7325,15887,MT,30,2020-11-28,60845,1051.0,900.8571428571428,671,13.0,10.142857142857142
7326,15938,MT,30,2020-11-29,61798,953.0,874.0,673,2.0,10.0
7327,15989,MT,30,2020-11-30,62198,400.0,831.1428571428571,682,9.0,9.857142857142858
7328,16040,MT,30,2020-12-01,63204,1006.0,814.7142857142858,700,18.0,10.0
7329,16091,MT,30,2020-12-02,64339,1135.0,-291.85714285714283,715,15.0,9.142857142857142
7330,16142,MT,30,2020-12-03,65121,782.0,787.0,724,9.0,9.571428571428571
7331,16193,MT,30,2020-12-04,66435,1314.0,948.7142857142856,728,4.0,10.0
7332,16244,MT,30,2020-12-05,67066,631.0,888.7142857142858,735,7.0,9.142857142857142
7333,16295,MT,30,2020-12-06,67872,806.0,867.7142857142858,737,2.0,9.142857142857142
7334,16346,MT,30,2020-12-07,68586,714.0,912.5714285714287,743,6.0,8.714285714285714
7335,16397,MT,30,2020-12-08,69342,756.0,876.8571428571429,764,21.0,9.142857142857142
7336,16448,MT,30,2020-12-09,70119,777.0,825.7142857142858,772,8.0,8.142857142857142
7337,16499,MT,30,2020-12-10,70866,747.0,820.7142857142858,783,11.0,8.428571428571429
7338,16550,MT,30,2020-12-11,71834,968.0,771.2857142857142,807,24.0,11.285714285714285
7339,16601,MT,30,2020-12-12,72587,753.0,788.7142857142858,818,11.0,11.857142857142858
7340,16652,MT,30,2020-12-13,73273,686.0,771.5714285714287,820,2.0,11.857142857142858
7341,16703,MT,30,2020-12-14,73273,0.0,669.5714285714286,820,0.0,11.0
7342,16754,MT,30,2020-12-15,74039,766.0,671.0,828,8.0,9.142857142857142
7343,16805,MT,30,2020-12-16,74644,605.0,646.4285714285714,838,10.0,9.428571428571429
7344,16856,MT,30,2020-12-17,75473,829.0,658.1428571428571,851,13.0,9.714285714285714
7345,16907,MT,30,2020-12-18,75948,475.0,587.7142857142858,856,5.0,7.0
7346,16958,MT,30,2020-12-19,76611,663.0,574.8571428571429,866,10.0,6.857142857142858
7347,17009,MT,30,2020-12-20,77170,559.0,556.7142857142857,867,1.0,6.7142857142857135
7348,29,NE,31,2020-01-22,0,,,0,,
7349,80,NE,31,2020-01-23,0,0.0,,0,0.0,
7350,131,NE,31,2020-01-24,0,0.0,,0,0.0,
7351,182,NE,31,2020-01-25,0,0.0,,0,0.0,
7352,233,NE,31,2020-01-26,0,0.0,,0,0.0,
7353,284,NE,31,2020-01-27,0,0.0,,0,0.0,
7354,335,NE,31,2020-01-28,0,0.0,,0,0.0,
7355,386,NE,31,2020-01-29,0,0.0,0.0,0,0.0,0.0
7356,437,NE,31,2020-01-30,0,0.0,0.0,0,0.0,0.0
7357,488,NE,31,2020-01-31,0,0.0,0.0,0,0.0,0.0
7358,539,NE,31,2020-02-01,0,0.0,0.0,0,0.0,0.0
7359,590,NE,31,2020-02-02,0,0.0,0.0,0,0.0,0.0
7360,641,NE,31,2020-02-03,0,0.0,0.0,0,0.0,0.0
7361,692,NE,31,2020-02-04,0,0.0,0.0,0,0.0,0.0
7362,743,NE,31,2020-02-05,0,0.0,0.0,0,0.0,0.0
7363,794,NE,31,2020-02-06,0,0.0,0.0,0,0.0,0.0
7364,845,NE,31,2020-02-07,0,0.0,0.0,0,0.0,0.0
7365,896,NE,31,2020-02-08,0,0.0,0.0,0,0.0,0.0
7366,947,NE,31,2020-02-09,0,0.0,0.0,0,0.0,0.0
7367,998,NE,31,2020-02-10,0,0.0,0.0,0,0.0,0.0
7368,1049,NE,31,2020-02-11,0,0.0,0.0,0,0.0,0.0
7369,1100,NE,31,2020-02-12,0,0.0,0.0,0,0.0,0.0
7370,1151,NE,31,2020-02-13,0,0.0,0.0,0,0.0,0.0
7371,1202,NE,31,2020-02-14,0,0.0,0.0,0,0.0,0.0
7372,1253,NE,31,2020-02-15,0,0.0,0.0,0,0.0,0.0
7373,1304,NE,31,2020-02-16,0,0.0,0.0,0,0.0,0.0
7374,1355,NE,31,2020-02-17,0,0.0,0.0,0,0.0,0.0
7375,1406,NE,31,2020-02-18,0,0.0,0.0,0,0.0,0.0
7376,1457,NE,31,2020-02-19,0,0.0,0.0,0,0.0,0.0
7377,1508,NE,31,2020-02-20,0,0.0,0.0,0,0.0,0.0
7378,1559,NE,31,2020-02-21,0,0.0,0.0,0,0.0,0.0
7379,1610,NE,31,2020-02-22,0,0.0,0.0,0,0.0,0.0
7380,1661,NE,31,2020-02-23,0,0.0,0.0,0,0.0,0.0
7381,1712,NE,31,2020-02-24,0,0.0,0.0,0,0.0,0.0
7382,1763,NE,31,2020-02-25,0,0.0,0.0,0,0.0,0.0
7383,1814,NE,31,2020-02-26,0,0.0,0.0,0,0.0,0.0
7384,1865,NE,31,2020-02-27,0,0.0,0.0,0,0.0,0.0
7385,1916,NE,31,2020-02-28,0,0.0,0.0,0,0.0,0.0
7386,1967,NE,31,2020-02-29,0,0.0,0.0,0,0.0,0.0
7387,2018,NE,31,2020-03-01,0,0.0,0.0,0,0.0,0.0
7388,2069,NE,31,2020-03-02,0,0.0,0.0,0,0.0,0.0
7389,2120,NE,31,2020-03-03,0,0.0,0.0,0,0.0,0.0
7390,2171,NE,31,2020-03-04,0,0.0,0.0,0,0.0,0.0
7391,2222,NE,31,2020-03-05,0,0.0,0.0,0,0.0,0.0
7392,2273,NE,31,2020-03-06,1,1.0,0.14285714285714285,0,0.0,0.0
7393,2324,NE,31,2020-03-07,1,0.0,0.14285714285714285,0,0.0,0.0
7394,2375,NE,31,2020-03-08,1,0.0,0.14285714285714285,0,0.0,0.0
7395,2426,NE,31,2020-03-09,4,3.0,0.5714285714285714,0,0.0,0.0
7396,2477,NE,31,2020-03-10,5,1.0,0.7142857142857143,0,0.0,0.0
7397,2528,NE,31,2020-03-11,10,5.0,1.4285714285714286,0,0.0,0.0
7398,2579,NE,31,2020-03-12,11,1.0,1.5714285714285714,0,0.0,0.0
7399,2630,NE,31,2020-03-13,13,2.0,1.7142857142857142,0,0.0,0.0
7400,2681,NE,31,2020-03-14,18,5.0,2.4285714285714284,0,0.0,0.0
7401,2732,NE,31,2020-03-15,18,0.0,2.4285714285714284,0,0.0,0.0
7402,2783,NE,31,2020-03-16,18,0.0,2.0,0,0.0,0.0
7403,2834,NE,31,2020-03-17,24,6.0,2.7142857142857144,0,0.0,0.0
7404,2885,NE,31,2020-03-18,26,2.0,2.2857142857142856,0,0.0,0.0
7405,2936,NE,31,2020-03-19,31,5.0,2.8571428571428568,0,0.0,0.0
7406,2987,NE,31,2020-03-20,36,5.0,3.2857142857142856,0,0.0,0.0
7407,3038,NE,31,2020-03-21,45,9.0,3.8571428571428568,0,0.0,0.0
7408,3089,NE,31,2020-03-22,49,4.0,4.428571428571429,0,0.0,0.0
7409,3140,NE,31,2020-03-23,52,3.0,4.857142857142857,0,0.0,0.0
7410,3191,NE,31,2020-03-24,55,3.0,4.428571428571429,0,0.0,0.0
7411,3242,NE,31,2020-03-25,62,7.0,5.142857142857143,0,0.0,0.0
7412,3293,NE,31,2020-03-26,73,11.0,6.0,0,0.0,0.0
7413,3344,NE,31,2020-03-27,80,7.0,6.2857142857142865,2,2.0,0.2857142857142857
7414,3395,NE,31,2020-03-28,108,28.0,9.0,2,0.0,0.2857142857142857
7415,3446,NE,31,2020-03-29,129,21.0,11.428571428571427,2,0.0,0.2857142857142857
7416,3497,NE,31,2020-03-30,153,24.0,14.428571428571427,3,1.0,0.42857142857142855
7417,3548,NE,31,2020-03-31,177,24.0,17.428571428571427,4,1.0,0.5714285714285714
7418,3599,NE,31,2020-04-01,214,37.0,21.714285714285715,5,1.0,0.7142857142857143
7419,3650,NE,31,2020-04-02,254,40.0,25.857142857142854,6,1.0,0.8571428571428571
7420,3701,NE,31,2020-04-03,284,30.0,29.142857142857146,6,0.0,0.5714285714285714
7421,3752,NE,31,2020-04-04,318,34.0,30.0,6,0.0,0.5714285714285714
7422,3803,NE,31,2020-04-05,354,36.0,32.142857142857146,6,0.0,0.5714285714285714
7423,3854,NE,31,2020-04-06,401,47.0,35.42857142857143,6,0.0,0.42857142857142855
7424,3905,NE,31,2020-04-07,477,76.0,42.857142857142854,6,0.0,0.2857142857142857
7425,3956,NE,31,2020-04-08,522,45.0,44.0,14,8.0,1.2857142857142858
7426,4007,NE,31,2020-04-09,576,54.0,46.0,14,0.0,1.1428571428571428
7427,4058,NE,31,2020-04-10,646,70.0,51.714285714285715,14,0.0,1.1428571428571428
7428,4109,NE,31,2020-04-11,703,57.0,55.0,14,0.0,1.1428571428571428
7429,4160,NE,31,2020-04-12,757,54.0,57.57142857142857,14,0.0,1.1428571428571428
7430,4211,NE,31,2020-04-13,832,75.0,61.57142857142857,14,0.0,1.1428571428571428
7431,4262,NE,31,2020-04-14,873,41.0,56.57142857142857,14,0.0,1.1428571428571428
7432,4313,NE,31,2020-04-15,915,42.0,56.14285714285714,14,0.0,0.0
7433,4364,NE,31,2020-04-16,960,45.0,54.85714285714285,14,0.0,0.0
7434,4415,NE,31,2020-04-17,1003,43.0,51.0,14,0.0,0.0
7435,4466,NE,31,2020-04-18,1163,160.0,65.71428571428571,14,0.0,0.0
7436,4517,NE,31,2020-04-19,1200,37.0,63.28571428571429,14,0.0,0.0
7437,4568,NE,31,2020-04-20,1293,93.0,65.85714285714286,14,0.0,0.0
7438,4619,NE,31,2020-04-21,1436,143.0,80.42857142857143,14,0.0,0.0
7439,4670,NE,31,2020-04-22,1676,240.0,108.71428571428572,14,0.0,0.0
7440,4721,NE,31,2020-04-23,1895,219.0,133.57142857142858,14,0.0,0.0
7441,4772,NE,31,2020-04-24,2110,215.0,158.14285714285714,14,0.0,0.0
7442,4823,NE,31,2020-04-25,2394,284.0,175.85714285714286,14,0.0,0.0
7443,4874,NE,31,2020-04-26,2517,123.0,188.14285714285717,14,0.0,0.0
7444,4925,NE,31,2020-04-27,2880,363.0,226.7142857142857,14,0.0,0.0
7445,4976,NE,31,2020-04-28,3280,400.0,263.42857142857144,14,0.0,0.0
7446,5027,NE,31,2020-04-29,3760,480.0,297.7142857142857,70,56.0,8.0
7447,5078,NE,31,2020-04-30,4232,472.0,333.85714285714283,72,2.0,8.285714285714286
7448,5129,NE,31,2020-05-01,4781,549.0,381.57142857142856,75,3.0,8.714285714285714
7449,5180,NE,31,2020-05-02,5260,479.0,409.4285714285714,78,3.0,9.142857142857142
7450,5231,NE,31,2020-05-03,5597,337.0,440.0,79,1.0,9.285714285714286
7451,5282,NE,31,2020-05-04,5988,391.0,444.0,79,0.0,9.285714285714286
7452,5333,NE,31,2020-05-05,6335,347.0,436.4285714285714,82,3.0,9.714285714285714
7453,5384,NE,31,2020-05-06,6667,332.0,415.28571428571433,86,4.0,2.2857142857142856
7454,5435,NE,31,2020-05-07,7067,400.0,405.0,90,4.0,2.571428571428572
7455,5486,NE,31,2020-05-08,7695,628.0,416.28571428571433,91,1.0,2.2857142857142856
7456,5537,NE,31,2020-05-09,8091,396.0,404.4285714285714,95,4.0,2.4285714285714284
7457,5588,NE,31,2020-05-10,8171,80.0,367.71428571428567,98,3.0,2.7142857142857144
7458,5639,NE,31,2020-05-11,8390,219.0,343.14285714285717,100,2.0,3.0
7459,5690,NE,31,2020-05-12,8531,141.0,313.7142857142857,102,2.0,2.8571428571428568
7460,5741,NE,31,2020-05-13,8908,377.0,320.14285714285717,105,3.0,2.7142857142857144
7461,5792,NE,31,2020-05-14,9241,333.0,310.57142857142856,111,6.0,3.0
7462,5843,NE,31,2020-05-15,9607,366.0,273.14285714285717,116,5.0,3.571428571428572
7463,5894,NE,31,2020-05-16,10050,443.0,279.85714285714283,120,4.0,3.571428571428572
7464,5945,NE,31,2020-05-17,10171,121.0,285.7142857142857,120,0.0,3.1428571428571432
7465,5996,NE,31,2020-05-18,10457,286.0,295.2857142857143,122,2.0,3.1428571428571432
7466,6047,NE,31,2020-05-19,10685,228.0,307.7142857142857,125,3.0,3.2857142857142856
7467,6098,NE,31,2020-05-20,10947,262.0,291.2857142857143,132,7.0,3.8571428571428568
7468,6149,NE,31,2020-05-21,11249,302.0,286.85714285714283,138,6.0,3.8571428571428568
7469,6200,NE,31,2020-05-22,11492,243.0,269.2857142857143,142,4.0,3.7142857142857135
7470,6251,NE,31,2020-05-23,11791,299.0,248.7142857142857,142,0.0,3.1428571428571432
7471,6302,NE,31,2020-05-24,11942,151.0,253.0,145,3.0,3.571428571428572
7472,6353,NE,31,2020-05-25,12168,226.0,244.42857142857144,145,0.0,3.2857142857142856
7473,6404,NE,31,2020-05-26,12423,255.0,248.28571428571428,148,3.0,3.2857142857142856
7474,6455,NE,31,2020-05-27,12786,363.0,262.7142857142857,157,9.0,3.571428571428572
7475,6506,NE,31,2020-05-28,13052,266.0,257.57142857142856,158,1.0,2.8571428571428568
7476,6557,NE,31,2020-05-29,13438,386.0,278.0,163,5.0,3.0
7477,6608,NE,31,2020-05-30,13688,250.0,271.0,163,0.0,3.0
7478,6659,NE,31,2020-05-31,13880,192.0,276.85714285714283,164,1.0,2.7142857142857144
7479,6710,NE,31,2020-06-01,14131,251.0,280.42857142857144,172,8.0,3.8571428571428568
7480,6761,NE,31,2020-06-02,14402,271.0,282.7142857142857,175,3.0,3.8571428571428568
7481,6812,NE,31,2020-06-03,14671,269.0,269.2857142857143,180,5.0,3.2857142857142856
7482,6863,NE,31,2020-06-04,14923,252.0,267.2857142857143,181,1.0,3.2857142857142856
7483,6914,NE,31,2020-06-05,15186,263.0,249.7142857142857,182,1.0,2.7142857142857144
7484,6965,NE,31,2020-06-06,15351,165.0,237.57142857142856,183,1.0,2.8571428571428568
7485,7016,NE,31,2020-06-07,15443,92.0,223.28571428571428,183,0.0,2.7142857142857144
7486,7067,NE,31,2020-06-08,15565,122.0,204.85714285714286,184,1.0,1.7142857142857142
7487,7118,NE,31,2020-06-09,15698,133.0,185.14285714285717,187,3.0,1.7142857142857142
7488,7169,NE,31,2020-06-10,15839,141.0,166.85714285714286,191,4.0,1.5714285714285714
7489,7220,NE,31,2020-06-11,16130,291.0,172.4285714285714,208,17.0,3.8571428571428568
7490,7271,NE,31,2020-06-12,16334,204.0,164.0,212,4.0,4.285714285714286
7491,7322,NE,31,2020-06-13,16454,120.0,157.57142857142858,212,0.0,4.142857142857143
7492,7373,NE,31,2020-06-14,16544,90.0,157.28571428571428,212,0.0,4.142857142857143
7493,7424,NE,31,2020-06-15,16674,130.0,158.42857142857142,216,4.0,4.571428571428571
7494,7475,NE,31,2020-06-16,16861,187.0,166.14285714285714,227,11.0,5.7142857142857135
7495,7526,NE,31,2020-06-17,17052,191.0,173.28571428571428,230,3.0,5.571428571428571
7496,7577,NE,31,2020-06-18,17235,183.0,157.85714285714286,235,5.0,3.8571428571428568
7497,7628,NE,31,2020-06-19,17410,175.0,153.71428571428572,240,5.0,4.0
7498,7679,NE,31,2020-06-20,17519,109.0,152.14285714285714,240,0.0,4.0
7499,7730,NE,31,2020-06-21,17621,102.0,153.85714285714286,240,0.0,4.0
7500,7781,NE,31,2020-06-22,17771,150.0,156.71428571428572,245,5.0,4.142857142857143
7501,7832,NE,31,2020-06-23,17910,139.0,149.85714285714286,251,6.0,3.4285714285714284
7502,7883,NE,31,2020-06-24,18037,127.0,140.71428571428572,252,1.0,3.1428571428571432
7503,7934,NE,31,2020-06-25,18180,143.0,135.0,254,2.0,2.7142857142857144
7504,7985,NE,31,2020-06-26,18354,174.0,134.85714285714286,260,6.0,2.8571428571428568
7505,8036,NE,31,2020-06-27,18600,246.0,154.42857142857142,261,1.0,3.0
7506,8087,NE,31,2020-06-28,18721,121.0,157.14285714285714,261,0.0,3.0
7507,8138,NE,31,2020-06-29,18863,142.0,156.0,262,1.0,2.4285714285714284
7508,8189,NE,31,2020-06-30,19003,140.0,156.14285714285714,267,5.0,2.2857142857142856
7509,8240,NE,31,2020-07-01,19135,132.0,156.85714285714286,268,1.0,2.2857142857142856
7510,8291,NE,31,2020-07-02,19287,152.0,158.14285714285714,274,6.0,2.8571428571428568
7511,8342,NE,31,2020-07-03,19500,213.0,163.71428571428572,276,2.0,2.2857142857142856
7512,8393,NE,31,2020-07-04,19658,158.0,151.14285714285714,276,0.0,2.142857142857143
