,Unnamed: 0,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population
12733,12733,TN,47,2020-03-03,0,0.0,0.0,0,0.0,0.0,6829174
12734,12734,TN,47,2020-03-04,0,0.0,0.0,0,0.0,0.0,6829174
12735,12735,TN,47,2020-03-05,1,1.0,0.14285714285714285,0,0.0,0.0,6829174
12736,12736,TN,47,2020-03-06,1,0.0,0.14285714285714285,0,0.0,0.0,6829174
12737,12737,TN,47,2020-03-07,1,0.0,0.14285714285714285,0,0.0,0.0,6829174
12738,12738,TN,47,2020-03-08,3,2.0,0.42857142857142855,0,0.0,0.0,6829174
12739,12739,TN,47,2020-03-09,3,0.0,0.42857142857142855,0,0.0,0.0,6829174
12740,12740,TN,47,2020-03-10,7,4.0,1.0,0,0.0,0.0,6829174
12741,12741,TN,47,2020-03-11,8,1.0,1.1428571428571428,0,0.0,0.0,6829174
12742,12742,TN,47,2020-03-12,17,9.0,2.2857142857142856,0,0.0,0.0,6829174
12743,12743,TN,47,2020-03-13,18,1.0,2.4285714285714284,0,0.0,0.0,6829174
12744,12744,TN,47,2020-03-14,32,14.0,4.428571428571429,0,0.0,0.0,6829174
12745,12745,TN,47,2020-03-15,39,7.0,5.142857142857143,0,0.0,0.0,6829174
12746,12746,TN,47,2020-03-16,55,16.0,7.428571428571429,0,0.0,0.0,6829174
12747,12747,TN,47,2020-03-17,73,18.0,9.428571428571429,0,0.0,0.0,6829174
12748,12748,TN,47,2020-03-18,98,25.0,12.857142857142858,0,0.0,0.0,6829174
12749,12749,TN,47,2020-03-19,154,56.0,19.571428571428573,0,0.0,0.0,6829174
12750,12750,TN,47,2020-03-20,227,73.0,29.857142857142854,1,1.0,0.14285714285714285,6829174
12751,12751,TN,47,2020-03-21,367,140.0,47.85714285714285,1,0.0,0.14285714285714285,6829174
12752,12752,TN,47,2020-03-22,498,131.0,65.57142857142857,2,1.0,0.2857142857142857,6829174
12753,12753,TN,47,2020-03-23,607,109.0,78.85714285714286,2,0.0,0.2857142857142857,6829174
12754,12754,TN,47,2020-03-24,667,60.0,84.85714285714286,2,0.0,0.2857142857142857,6829174
12755,12755,TN,47,2020-03-25,780,113.0,97.42857142857143,4,2.0,0.5714285714285714,6829174
12756,12756,TN,47,2020-03-26,956,176.0,114.57142857142857,4,0.0,0.5714285714285714,6829174
12757,12757,TN,47,2020-03-27,1201,245.0,139.14285714285714,6,2.0,0.7142857142857143,6829174
12758,12758,TN,47,2020-03-28,1371,170.0,143.42857142857142,6,0.0,0.7142857142857143,6829174
12759,12759,TN,47,2020-03-29,1611,240.0,159.0,6,0.0,0.5714285714285714,6829174
12760,12760,TN,47,2020-03-30,1833,222.0,175.14285714285714,13,7.0,1.5714285714285714,6829174
12761,12761,TN,47,2020-03-31,2238,405.0,224.42857142857144,22,9.0,2.8571428571428568,6829174
12762,12762,TN,47,2020-04-01,2681,443.0,271.57142857142856,24,2.0,2.8571428571428568,6829174
12763,12763,TN,47,2020-04-02,2844,163.0,269.7142857142857,31,7.0,3.8571428571428568,6829174
12764,12764,TN,47,2020-04-03,3066,222.0,266.42857142857144,37,6.0,4.428571428571429,6829174
12765,12765,TN,47,2020-04-04,3319,253.0,278.2857142857143,43,6.0,5.285714285714286,6829174
12766,12766,TN,47,2020-04-05,3631,312.0,288.57142857142856,45,2.0,5.571428571428571,6829174
12767,12767,TN,47,2020-04-06,3800,169.0,281.0,65,20.0,7.428571428571429,6829174
12768,12768,TN,47,2020-04-07,4136,336.0,271.14285714285717,72,7.0,7.142857142857142,6829174
12769,12769,TN,47,2020-04-08,4362,226.0,240.14285714285717,79,7.0,7.857142857142858,6829174
12770,12770,TN,47,2020-04-09,4632,270.0,255.42857142857144,94,15.0,9.0,6829174
12771,12771,TN,47,2020-04-10,4859,227.0,256.14285714285717,98,4.0,8.714285714285714,6829174
12772,12772,TN,47,2020-04-11,5111,252.0,256.0,101,3.0,8.285714285714286,6829174
12773,12773,TN,47,2020-04-12,5302,191.0,238.7142857142857,101,0.0,8.0,6829174
12774,12774,TN,47,2020-04-13,5603,301.0,257.57142857142856,109,8.0,6.2857142857142865,6829174
12775,12775,TN,47,2020-04-14,5816,213.0,240.0,124,15.0,7.428571428571429,6829174
12776,12776,TN,47,2020-04-15,6073,257.0,244.42857142857144,134,10.0,7.857142857142858,6829174
12777,12777,TN,47,2020-04-16,6260,187.0,232.57142857142856,140,6.0,6.571428571428571,6829174
12778,12778,TN,47,2020-04-17,6579,319.0,245.7142857142857,142,2.0,6.2857142857142865,6829174
12779,12779,TN,47,2020-04-18,6753,174.0,234.57142857142856,145,3.0,6.2857142857142865,6829174
12780,12780,TN,47,2020-04-19,7064,311.0,251.7142857142857,148,3.0,6.7142857142857135,6829174
12781,12781,TN,47,2020-04-20,7232,168.0,232.7142857142857,152,4.0,6.142857142857142,6829174
12782,12782,TN,47,2020-04-21,7389,157.0,224.7142857142857,157,5.0,4.714285714285714,6829174
12783,12783,TN,47,2020-04-22,7835,446.0,251.7142857142857,166,9.0,4.571428571428571,6829174
12784,12784,TN,47,2020-04-23,8234,399.0,282.0,170,4.0,4.285714285714286,6829174
12785,12785,TN,47,2020-04-24,8722,488.0,306.14285714285717,170,0.0,4.0,6829174
12786,12786,TN,47,2020-04-25,9186,464.0,347.57142857142856,178,8.0,4.714285714285714,6829174
12787,12787,TN,47,2020-04-26,9662,476.0,371.1428571428572,181,3.0,4.714285714285714,6829174
12788,12788,TN,47,2020-04-27,9914,252.0,383.1428571428572,184,3.0,4.571428571428571,6829174
12789,12789,TN,47,2020-04-28,10049,135.0,380.0,184,0.0,3.8571428571428568,6829174
12790,12790,TN,47,2020-04-29,10363,314.0,361.1428571428572,194,10.0,4.0,6829174
12791,12791,TN,47,2020-04-30,10731,368.0,356.71428571428567,199,5.0,4.142857142857143,6829174
12792,12792,TN,47,2020-05-01,11889,1158.0,452.4285714285714,204,5.0,4.857142857142857,6829174
12793,12793,TN,47,2020-05-02,12659,770.0,496.1428571428572,209,5.0,4.428571428571429,6829174
12794,12794,TN,47,2020-05-03,13176,517.0,502.0,210,1.0,4.142857142857143,6829174
12795,12795,TN,47,2020-05-04,13528,352.0,516.2857142857143,219,9.0,5.0,6829174
12796,12796,TN,47,2020-05-05,13639,111.0,512.8571428571429,226,7.0,6.0,6829174
12797,12797,TN,47,2020-05-06,13929,290.0,509.4285714285714,238,12.0,6.2857142857142865,6829174
12798,12798,TN,47,2020-05-07,14091,162.0,480.0,238,0.0,5.571428571428571,6829174
12799,12799,TN,47,2020-05-08,14436,345.0,363.8571428571428,241,3.0,5.285714285714286,6829174
12800,12800,TN,47,2020-05-09,14763,327.0,300.57142857142856,242,1.0,4.714285714285714,6829174
12801,12801,TN,47,2020-05-10,14983,220.0,258.14285714285717,243,1.0,4.714285714285714,6829174
12802,12802,TN,47,2020-05-11,15541,558.0,287.57142857142856,251,8.0,4.571428571428571,6829174
12803,12803,TN,47,2020-05-12,16107,566.0,352.57142857142856,264,13.0,5.428571428571429,6829174
12804,12804,TN,47,2020-05-13,16368,261.0,348.42857142857144,272,8.0,4.857142857142857,6829174
12805,12805,TN,47,2020-05-14,16696,328.0,372.1428571428572,287,15.0,7.0,6829174
12806,12806,TN,47,2020-05-15,16968,272.0,361.71428571428567,290,3.0,7.0,6829174
12807,12807,TN,47,2020-05-16,17285,317.0,360.28571428571433,295,5.0,7.571428571428571,6829174
12808,12808,TN,47,2020-05-17,17383,98.0,342.85714285714283,298,3.0,7.857142857142858,6829174
12809,12809,TN,47,2020-05-18,18003,620.0,351.71428571428567,301,3.0,7.142857142857142,6829174
12810,12810,TN,47,2020-05-19,18365,362.0,322.57142857142856,305,4.0,5.857142857142858,6829174
12811,12811,TN,47,2020-05-20,18530,165.0,308.85714285714283,309,4.0,5.285714285714286,6829174
12812,12812,TN,47,2020-05-21,18963,433.0,323.85714285714283,313,4.0,3.7142857142857135,6829174
12813,12813,TN,47,2020-05-22,19389,426.0,345.8571428571428,315,2.0,3.571428571428572,6829174
12814,12814,TN,47,2020-05-23,19778,389.0,356.1428571428572,325,10.0,4.285714285714286,6829174
12815,12815,TN,47,2020-05-24,20140,362.0,393.8571428571428,332,7.0,4.857142857142857,6829174
12816,12816,TN,47,2020-05-25,20602,462.0,371.28571428571433,334,2.0,4.714285714285714,6829174
12817,12817,TN,47,2020-05-26,20956,354.0,370.1428571428572,338,4.0,4.714285714285714,6829174
12818,12818,TN,47,2020-05-27,21298,342.0,395.4285714285714,348,10.0,5.571428571428571,6829174
12819,12819,TN,47,2020-05-28,21668,370.0,386.4285714285714,351,3.0,5.428571428571429,6829174
12820,12820,TN,47,2020-05-29,22080,412.0,384.4285714285714,359,8.0,6.2857142857142865,6829174
12821,12821,TN,47,2020-05-30,22562,482.0,397.71428571428567,364,5.0,5.571428571428571,6829174
12822,12822,TN,47,2020-05-31,22992,430.0,407.4285714285714,364,0.0,4.571428571428571,6829174
12823,12823,TN,47,2020-06-01,23526,534.0,417.71428571428567,365,1.0,4.428571428571429,6829174
12824,12824,TN,47,2020-06-02,24280,754.0,474.8571428571428,375,10.0,5.285714285714286,6829174
12825,12825,TN,47,2020-06-03,24660,380.0,480.28571428571433,382,7.0,4.857142857142857,6829174
12826,12826,TN,47,2020-06-04,25001,341.0,476.1428571428572,395,13.0,6.2857142857142865,6829174
12827,12827,TN,47,2020-06-05,25472,471.0,484.57142857142856,404,9.0,6.428571428571429,6829174
12828,12828,TN,47,2020-06-06,26016,544.0,493.4285714285714,413,9.0,7.0,6829174
12829,12829,TN,47,2020-06-07,26319,303.0,475.28571428571433,414,1.0,7.142857142857142,6829174
12830,12830,TN,47,2020-06-08,26887,568.0,480.1428571428572,417,3.0,7.428571428571429,6829174
12831,12831,TN,47,2020-06-09,27518,631.0,462.57142857142856,429,12.0,7.7142857142857135,6829174
12832,12832,TN,47,2020-06-10,27830,312.0,452.8571428571428,431,2.0,7.0,6829174
12833,12833,TN,47,2020-06-11,28326,496.0,475.0,436,5.0,5.857142857142858,6829174
12834,12834,TN,47,2020-06-12,29106,780.0,519.1428571428571,461,25.0,8.142857142857142,6829174
12835,12835,TN,47,2020-06-13,29524,418.0,501.1428571428572,465,4.0,7.428571428571429,6829174
12836,12836,TN,47,2020-06-14,30414,890.0,585.0,467,2.0,7.571428571428571,6829174
12837,12837,TN,47,2020-06-15,31142,728.0,607.8571428571429,475,8.0,8.285714285714286,6829174
12838,12838,TN,47,2020-06-16,31813,671.0,613.5714285714286,485,10.0,8.0,6829174
12839,12839,TN,47,2020-06-17,32126,313.0,613.7142857142858,490,5.0,8.428571428571429,6829174
12840,12840,TN,47,2020-06-18,32808,682.0,640.2857142857142,501,11.0,9.285714285714286,6829174
12841,12841,TN,47,2020-06-19,33959,1151.0,693.2857142857142,507,6.0,6.571428571428571,6829174
12842,12842,TN,47,2020-06-20,34445,486.0,703.0,516,9.0,7.2857142857142865,6829174
12843,12843,TN,47,2020-06-21,35097,652.0,669.0,518,2.0,7.2857142857142865,6829174
12844,12844,TN,47,2020-06-22,35551,454.0,629.8571428571429,523,5.0,6.857142857142858,6829174
12845,12845,TN,47,2020-06-23,36299,748.0,640.8571428571429,534,11.0,7.0,6829174
12846,12846,TN,47,2020-06-24,37235,936.0,729.8571428571429,548,14.0,8.285714285714286,6829174
12847,12847,TN,47,2020-06-25,38033,798.0,746.4285714285713,558,10.0,8.142857142857142,6829174
12848,12848,TN,47,2020-06-26,39441,1408.0,783.1428571428571,568,10.0,8.714285714285714,6829174
12849,12849,TN,47,2020-06-27,40170,729.0,817.8571428571429,577,9.0,8.714285714285714,6829174
12850,12850,TN,47,2020-06-28,40452,282.0,765.0,577,0.0,8.428571428571429,6829174
12851,12851,TN,47,2020-06-29,42320,1868.0,967.0,585,8.0,8.857142857142858,6829174
12852,12852,TN,47,2020-06-30,43657,1337.0,1051.142857142857,597,12.0,9.0,6829174
12853,12853,TN,47,2020-07-01,45371,1714.0,1162.2857142857142,602,5.0,7.7142857142857135,6829174
12854,12854,TN,47,2020-07-02,47011,1640.0,1282.5714285714287,612,10.0,7.7142857142857135,6829174
12855,12855,TN,47,2020-07-03,48858,1847.0,1345.2857142857142,625,13.0,8.142857142857142,6829174
12856,12856,TN,47,2020-07-04,50274,1416.0,1443.428571428571,629,4.0,7.428571428571429,6829174
12857,12857,TN,47,2020-07-05,51445,1171.0,1570.428571428571,639,10.0,8.857142857142858,6829174
12858,12858,TN,47,2020-07-06,52030,585.0,1387.142857142857,644,5.0,8.428571428571429,6829174
12859,12859,TN,47,2020-07-07,53746,1716.0,1441.2857142857142,656,12.0,8.428571428571429,6829174
12860,12860,TN,47,2020-07-08,56019,2273.0,1521.142857142857,678,22.0,10.857142857142858,6829174
12861,12861,TN,47,2020-07-09,57829,1810.0,1545.428571428571,700,22.0,12.571428571428573,6829174
12862,12862,TN,47,2020-07-10,59504,1675.0,1520.857142857143,713,13.0,12.571428571428573,6829174
12863,12863,TN,47,2020-07-11,61007,1503.0,1533.2857142857142,728,15.0,14.142857142857142,6829174
12864,12864,TN,47,2020-07-12,62391,1384.0,1563.7142857142858,731,3.0,13.142857142857142,6829174
12865,12865,TN,47,2020-07-13,65322,2931.0,1898.857142857143,737,6.0,13.285714285714285,6829174
12866,12866,TN,47,2020-07-14,66829,1507.0,1869.0,756,19.0,14.285714285714285,6829174
12867,12867,TN,47,2020-07-15,69140,2311.0,1874.4285714285716,773,17.0,13.571428571428573,6829174
12868,12868,TN,47,2020-07-16,71658,2518.0,1975.571428571429,786,13.0,12.285714285714285,6829174
12869,12869,TN,47,2020-07-17,73933,2275.0,2061.285714285714,815,29.0,14.571428571428573,6829174
12870,12870,TN,47,2020-07-18,76526,2593.0,2217.0,828,13.0,14.285714285714285,6829174
12871,12871,TN,47,2020-07-19,78292,1766.0,2271.5714285714284,834,6.0,14.714285714285715,6829174
12872,12872,TN,47,2020-07-20,79793,1501.0,2067.285714285714,838,4.0,14.428571428571427,6829174
12873,12873,TN,47,2020-07-21,83358,3565.0,2361.285714285714,861,23.0,15.0,6829174
12874,12874,TN,47,2020-07-22,84508,1150.0,2195.428571428572,877,16.0,14.857142857142858,6829174
12875,12875,TN,47,2020-07-23,87056,2548.0,2199.714285714286,912,35.0,18.0,6829174
12876,12876,TN,47,2020-07-24,89009,1953.0,2153.714285714286,937,25.0,17.428571428571427,6829174
12877,12877,TN,47,2020-07-25,91199,2190.0,2096.1428571428573,962,25.0,19.142857142857142,6829174
12878,12878,TN,47,2020-07-26,94002,2803.0,2244.285714285714,963,1.0,18.428571428571427,6829174
12879,12879,TN,47,2020-07-27,96616,2614.0,2403.285714285714,977,14.0,19.857142857142858,6829174
12880,12880,TN,47,2020-07-28,98993,2377.0,2233.5714285714284,977,0.0,16.571428571428573,6829174
12881,12881,TN,47,2020-07-29,100756,1763.0,2321.142857142857,1018,41.0,20.142857142857142,6829174
12882,12882,TN,47,2020-07-30,103015,2259.0,2279.857142857143,1032,14.0,17.142857142857142,6829174
12883,12883,TN,47,2020-07-31,105874,2859.0,2409.285714285714,1060,28.0,17.571428571428573,6829174
12884,12884,TN,47,2020-08-01,108181,2307.0,2426.0,1067,7.0,15.0,6829174
12885,12885,TN,47,2020-08-02,109617,1436.0,2230.714285714286,1073,6.0,15.714285714285715,6829174
12886,12886,TN,47,2020-08-03,110634,1017.0,2002.571428571429,1092,19.0,16.428571428571427,6829174
12887,12887,TN,47,2020-08-04,112441,1807.0,1921.142857142857,1116,24.0,19.857142857142858,6829174
12888,12888,TN,47,2020-08-05,114098,1657.0,1906.0,1143,27.0,17.857142857142858,6829174
12889,12889,TN,47,2020-08-06,116349,2251.0,1904.857142857143,1185,42.0,21.857142857142854,6829174
12890,12890,TN,47,2020-08-07,118781,2432.0,1843.857142857143,1203,18.0,20.428571428571427,6829174
12891,12891,TN,47,2020-08-08,120584,1803.0,1771.857142857143,1213,10.0,20.857142857142858,6829174
12892,12892,TN,47,2020-08-09,122708,2124.0,1870.142857142857,1221,8.0,21.142857142857142,6829174
12893,12893,TN,47,2020-08-10,123905,1197.0,1895.857142857143,1231,10.0,19.857142857142858,6829174
12894,12894,TN,47,2020-08-11,124911,1006.0,1781.428571428571,1268,37.0,21.714285714285715,6829174
12895,12895,TN,47,2020-08-12,126385,1474.0,1755.2857142857142,1286,18.0,20.428571428571427,6829174
12896,12896,TN,47,2020-08-13,128499,2114.0,1735.7142857142858,1311,25.0,18.0,6829174
12897,12897,TN,47,2020-08-14,130440,1941.0,1665.571428571429,1324,13.0,17.285714285714285,6829174
12898,12898,TN,47,2020-08-15,131735,1295.0,1593.0,1345,21.0,18.857142857142858,6829174
12899,12899,TN,47,2020-08-16,133708,1973.0,1571.428571428571,1366,21.0,20.714285714285715,6829174
12900,12900,TN,47,2020-08-17,134735,1027.0,1547.142857142857,1387,21.0,22.285714285714285,6829174
12901,12901,TN,47,2020-08-18,135777,1042.0,1552.2857142857142,1425,38.0,22.428571428571423,6829174
12902,12902,TN,47,2020-08-19,137799,2022.0,1630.571428571429,1452,27.0,23.714285714285715,6829174
12903,12903,TN,47,2020-08-20,139175,1376.0,1525.142857142857,1487,35.0,25.142857142857146,6829174
12904,12904,TN,47,2020-08-21,140841,1666.0,1485.857142857143,1548,61.0,32.0,6829174
12905,12905,TN,47,2020-08-22,142082,1241.0,1478.142857142857,1562,14.0,31.0,6829174
12906,12906,TN,47,2020-08-23,143931,1849.0,1460.428571428571,1566,4.0,28.57142857142857,6829174
12907,12907,TN,47,2020-08-24,144601,670.0,1409.428571428571,1587,21.0,28.57142857142857,6829174
12908,12908,TN,47,2020-08-25,145416,815.0,1377.0,1627,40.0,28.857142857142854,6829174
12909,12909,TN,47,2020-08-26,147353,1937.0,1364.857142857143,1647,20.0,27.857142857142854,6829174
12910,12910,TN,47,2020-08-27,149171,1818.0,1428.0,1672,25.0,26.42857142857143,6829174
12911,12911,TN,47,2020-08-28,150812,1641.0,1424.428571428571,1699,27.0,21.571428571428577,6829174
12912,12912,TN,47,2020-08-29,152277,1465.0,1456.428571428571,1722,23.0,22.857142857142854,6829174
12913,12913,TN,47,2020-08-30,153111,834.0,1311.4285714285713,1743,21.0,25.285714285714285,6829174
12914,12914,TN,47,2020-08-31,154917,1806.0,1473.7142857142858,1748,5.0,23.0,6829174
12915,12915,TN,47,2020-09-01,156293,1376.0,1553.857142857143,1771,23.0,20.571428571428573,6829174
12916,12916,TN,47,2020-09-02,157576,1283.0,1460.428571428571,1785,14.0,19.714285714285715,6829174
12917,12917,TN,47,2020-09-03,159501,1925.0,1475.7142857142858,1810,25.0,19.714285714285715,6829174
12918,12918,TN,47,2020-09-04,160470,969.0,1379.7142857142858,1835,25.0,19.428571428571427,6829174
12919,12919,TN,47,2020-09-05,162333,1863.0,1436.571428571429,1861,26.0,19.857142857142858,6829174
12920,12920,TN,47,2020-09-06,164099,1766.0,1569.7142857142858,1864,3.0,17.285714285714285,6829174
12921,12921,TN,47,2020-09-07,165067,968.0,1450.0,1866,2.0,16.857142857142858,6829174
12922,12922,TN,47,2020-09-08,165715,648.0,1346.0,1891,25.0,17.142857142857142,6829174
12923,12923,TN,47,2020-09-09,166587,872.0,1287.2857142857142,1928,37.0,20.428571428571427,6829174
12924,12924,TN,47,2020-09-10,168237,1650.0,1248.0,1985,57.0,25.0,6829174
12925,12925,TN,47,2020-09-11,169856,1619.0,1340.857142857143,2021,36.0,26.57142857142857,6829174
12926,12926,TN,47,2020-09-12,170890,1034.0,1222.4285714285713,2059,38.0,28.285714285714285,6829174
12927,12927,TN,47,2020-09-13,171822,932.0,1103.2857142857142,2073,14.0,29.857142857142854,6829174
12928,12928,TN,47,2020-09-14,174264,2442.0,1313.857142857143,2092,19.0,32.285714285714285,6829174
12929,12929,TN,47,2020-09-15,175154,890.0,1348.4285714285713,2122,30.0,33.0,6829174
12930,12930,TN,47,2020-09-16,177082,1928.0,1499.2857142857142,2146,24.0,31.142857142857146,6829174
12931,12931,TN,47,2020-09-17,178140,1058.0,1414.7142857142858,2159,13.0,24.857142857142854,6829174
12932,12932,TN,47,2020-09-18,180495,2355.0,1519.857142857143,2191,32.0,24.285714285714285,6829174
12933,12933,TN,47,2020-09-19,181439,944.0,1507.0,2212,21.0,21.857142857142854,6829174
12934,12934,TN,47,2020-09-20,183511,2072.0,1669.857142857143,2214,2.0,20.142857142857142,6829174
12935,12935,TN,47,2020-09-21,184408,897.0,1449.142857142857,2229,15.0,19.571428571428573,6829174
12936,12936,TN,47,2020-09-22,185146,738.0,1427.428571428571,2257,28.0,19.285714285714285,6829174
12937,12937,TN,47,2020-09-23,186701,1555.0,1374.142857142857,2272,15.0,18.0,6829174
12938,12938,TN,47,2020-09-24,187543,842.0,1343.2857142857142,2307,35.0,21.142857142857142,6829174
12939,12939,TN,47,2020-09-25,189454,1911.0,1279.857142857143,2350,43.0,22.714285714285715,6829174
12940,12940,TN,47,2020-09-26,190891,1437.0,1350.2857142857142,2372,22.0,22.857142857142854,6829174
12941,12941,TN,47,2020-09-27,192992,2101.0,1354.4285714285713,2376,4.0,23.142857142857146,6829174
12942,12942,TN,47,2020-09-28,193729,737.0,1331.5714285714287,2388,12.0,22.714285714285715,6829174
12943,12943,TN,47,2020-09-29,194610,881.0,1352.0,2418,30.0,23.0,6829174
12944,12944,TN,47,2020-09-30,196136,1526.0,1347.857142857143,2451,33.0,25.57142857142857,6829174
12945,12945,TN,47,2020-10-01,197431,1295.0,1412.571428571429,2497,46.0,27.142857142857146,6829174
12946,12946,TN,47,2020-10-02,198403,972.0,1278.4285714285713,2513,16.0,23.285714285714285,6829174
12947,12947,TN,47,2020-10-03,199593,1190.0,1243.142857142857,2553,40.0,25.857142857142854,6829174
12948,12948,TN,47,2020-10-04,201209,1616.0,1173.857142857143,2574,21.0,28.285714285714285,6829174
12949,12949,TN,47,2020-10-05,203698,2489.0,1424.142857142857,2574,0.0,26.57142857142857,6829174
12950,12950,TN,47,2020-10-06,205372,1674.0,1537.428571428571,2616,42.0,28.285714285714285,6829174
12951,12951,TN,47,2020-10-07,207454,2082.0,1616.857142857143,2638,22.0,26.714285714285715,6829174
12952,12952,TN,47,2020-10-08,209441,1987.0,1715.7142857142858,2696,58.0,28.42857142857143,6829174
12953,12953,TN,47,2020-10-09,211001,1560.0,1799.7142857142858,2726,30.0,30.42857142857143,6829174
12954,12954,TN,47,2020-10-10,212649,1648.0,1865.142857142857,2753,27.0,28.57142857142857,6829174
12955,12955,TN,47,2020-10-11,214717,2068.0,1929.7142857142856,2763,10.0,27.0,6829174
12956,12956,TN,47,2020-10-12,217673,2956.0,1996.4285714285716,2769,6.0,27.857142857142854,6829174
12957,12957,TN,47,2020-10-13,218828,1155.0,1922.2857142857144,2792,23.0,25.142857142857146,6829174
12958,12958,TN,47,2020-10-14,220538,1710.0,1869.142857142857,2825,33.0,26.714285714285715,6829174
12959,12959,TN,47,2020-10-15,222824,2286.0,1911.857142857143,2861,36.0,23.57142857142857,6829174
12960,12960,TN,47,2020-10-16,223492,668.0,1784.428571428571,2869,8.0,20.428571428571427,6829174
12961,12961,TN,47,2020-10-17,226138,2646.0,1927.0,2901,32.0,21.142857142857142,6829174
12962,12962,TN,47,2020-10-18,228744,2606.0,2003.857142857143,2907,6.0,20.571428571428573,6829174
12963,12963,TN,47,2020-10-19,232061,3317.0,2055.428571428572,2920,13.0,21.571428571428577,6829174
12964,12964,TN,47,2020-10-20,233569,1508.0,2105.8571428571427,2949,29.0,22.428571428571423,6829174
12965,12965,TN,47,2020-10-21,235856,2287.0,2188.285714285714,2968,19.0,20.428571428571427,6829174
12966,12966,TN,47,2020-10-22,237907,2051.0,2154.714285714286,3008,40.0,21.0,6829174
12967,12967,TN,47,2020-10-23,241513,3606.0,2574.428571428572,3074,66.0,29.285714285714285,6829174
12968,12968,TN,47,2020-10-24,244087,2574.0,2564.142857142857,3098,24.0,28.142857142857146,6829174
12969,12969,TN,47,2020-10-25,247587,3500.0,2691.857142857143,3129,31.0,31.714285714285715,6829174
12970,12970,TN,47,2020-10-26,249863,2276.0,2543.142857142857,3160,31.0,34.285714285714285,6829174
12971,12971,TN,47,2020-10-27,251774,1911.0,2600.714285714286,3205,45.0,36.57142857142857,6829174
12972,12972,TN,47,2020-10-28,254220,2446.0,2623.428571428572,3238,33.0,38.57142857142857,6829174
12973,12973,TN,47,2020-10-29,256878,2658.0,2710.142857142857,3260,22.0,36.0,6829174
12974,12974,TN,47,2020-10-30,259485,2607.0,2567.428571428572,3338,78.0,37.714285714285715,6829174
12975,12975,TN,47,2020-10-31,260670,1185.0,2369.0,3351,13.0,36.142857142857146,6829174
12976,12976,TN,47,2020-11-01,261424,754.0,1976.7142857142856,3351,0.0,31.714285714285715,6829174
12977,12977,TN,47,2020-11-02,264580,3156.0,2102.428571428572,3377,26.0,31.0,6829174
12978,12978,TN,47,2020-11-03,266354,1774.0,2082.8571428571427,3450,73.0,35.0,6829174
12979,12979,TN,47,2020-11-04,269801,3447.0,2225.8571428571427,3476,26.0,34.0,6829174
12980,12980,TN,47,2020-11-05,271761,1960.0,2126.1428571428573,3507,31.0,35.285714285714285,6829174
12981,12981,TN,47,2020-11-06,273143,1382.0,1951.142857142857,3540,33.0,28.857142857142854,6829174
12982,12982,TN,47,2020-11-07,278212,5069.0,2506.0,3587,47.0,33.714285714285715,6829174
12983,12983,TN,47,2020-11-08,281850,3638.0,2918.0,3592,5.0,34.42857142857143,6829174
12984,12984,TN,47,2020-11-09,287710,5860.0,3304.285714285714,3607,15.0,32.857142857142854,6829174
12985,12985,TN,47,2020-11-10,289749,2039.0,3342.142857142857,3670,63.0,31.42857142857143,6829174
12986,12986,TN,47,2020-11-11,293379,3630.0,3368.285714285714,3759,89.0,40.42857142857143,6829174
12987,12987,TN,47,2020-11-12,296724,3345.0,3566.142857142857,3786,27.0,39.857142857142854,6829174
12988,12988,TN,47,2020-11-13,300458,3734.0,3902.142857142857,3852,66.0,44.57142857142857,6829174
12989,12989,TN,47,2020-11-14,305120,4662.0,3844.0,3877,25.0,41.42857142857143,6829174
12990,12990,TN,47,2020-11-15,310937,5817.0,4155.285714285715,3893,16.0,43.0,6829174
12991,12991,TN,47,2020-11-16,318868,7931.0,4451.142857142857,3923,30.0,45.14285714285714,6829174
12992,12992,TN,47,2020-11-17,320729,1861.0,4425.714285714285,3994,71.0,46.28571428571429,6829174
12993,12993,TN,47,2020-11-18,325055,4326.0,4525.142857142857,4046,52.0,41.0,6829174
12994,12994,TN,47,2020-11-19,328088,3033.0,4480.571428571428,4126,80.0,48.57142857142857,6829174
12995,12995,TN,47,2020-11-20,331532,3444.0,4439.142857142857,4201,75.0,49.85714285714285,6829174
12996,12996,TN,47,2020-11-21,335886,4354.0,4395.142857142857,4201,0.0,46.28571428571429,6829174
12997,12997,TN,47,2020-11-22,340475,4589.0,4219.714285714285,4266,65.0,53.28571428571429,6829174
12998,12998,TN,47,2020-11-23,344520,4045.0,3664.571428571429,4300,34.0,53.85714285714285,6829174
12999,12999,TN,47,2020-11-24,345853,1333.0,3589.142857142857,4372,72.0,54.0,6829174
13000,13000,TN,47,2020-11-25,347971,2118.0,3273.714285714286,4460,88.0,59.14285714285714,6829174
13001,13001,TN,47,2020-11-26,352376,4405.0,3469.714285714286,4512,52.0,55.14285714285714,6829174
13002,13002,TN,47,2020-11-27,356716,4340.0,3597.714285714286,4522,10.0,45.85714285714285,6829174
13003,13003,TN,47,2020-11-28,363461,6745.0,3939.285714285714,4534,12.0,47.57142857142857,6829174
13004,13004,TN,47,2020-11-29,366518,3057.0,3720.4285714285716,4547,13.0,40.142857142857146,6829174
13005,13005,TN,47,2020-11-30,374491,7973.0,4281.571428571428,4591,44.0,41.57142857142857,6829174
